Nr.   Classes Functions      NCSS  Javadocs Package
  1        29       554      2421       419 com.fasterxml.jackson.core
  2         3       149       953        31 com.fasterxml.jackson.core.base
  3         3        21       301         1 com.fasterxml.jackson.core.base64
  4         9       187      1466        37 com.fasterxml.jackson.core.filter
  5         5        25       217        23 com.fasterxml.jackson.core.format
  6        21       180      1814        49 com.fasterxml.jackson.core.io
  7        33       611     10012       113 com.fasterxml.jackson.core.json
  8        13        77      1266        22 com.fasterxml.jackson.core.main
  9        11       172      2286        15 com.fasterxml.jackson.core.read
 10        13       144      1488        46 com.fasterxml.jackson.core.sym
 11         2        22        59         0 com.fasterxml.jackson.core.testsupport
 12         3        28        55        14 com.fasterxml.jackson.core.type
 13        21       328      1629        73 com.fasterxml.jackson.core.util
 14         1         2        59         0 com.fasterxml.jackson.failing
 15         7        42       537         5 perf
    --------- --------- --------- ---------
          174      2542     24563       848 Total

 Packages   Classes Functions      NCSS  Javadocs | per
-------------------------------------------------------------
    15.00    174.00   2542.00  24563.00    848.00 | Project
              11.60    169.47   1637.53     56.53 | Package
                        14.61    141.17      4.87 | Class
                                   9.66      0.33 | Function

Nr. NCSS Functions Classes Javadocs Class
  1   52         5       0        0 perf.ParserTestBase
  2  172         9       4        0 perf.MediaItem
  3  128         6       0        0 perf.ManualCharAccessTest
  4   19         4       0        1 perf.EnumByBytesLookup
  5   67        10       0        3 perf.Trie
  6   47         5       0        0 perf.ManualReadPerfWithMedia
  7   36         3       1        1 perf.ConcurrencyReadTest
  8   41         2       0        0 com.fasterxml.jackson.core.sym.TestSymbolsWithMediaItem
  9   68         3       1        2 com.fasterxml.jackson.core.sym.TestHashCollisionChars
 10   44         7       0        1 com.fasterxml.jackson.core.sym.SymbolsViaParserTest
 11   53         7       1        2 com.fasterxml.jackson.core.sym.SymbolTableMergingTest
 12  213        17       0        1 com.fasterxml.jackson.core.sym.TestSymbolTables
 13   75         5       0        2 com.fasterxml.jackson.core.sym.TestByteBasedSymbols
 14  304        28       1        2 com.fasterxml.jackson.core.BaseTest
 15   11         4       0        0 com.fasterxml.jackson.core.testsupport.ThrottledInputStream
 16   41        18       0        0 com.fasterxml.jackson.core.testsupport.MockDataInput
 17   65         3       1        2 com.fasterxml.jackson.core.util.TestDelegates
 18   59         6       0        1 com.fasterxml.jackson.core.util.TestNumberPrinting
 19   51         5       0        1 com.fasterxml.jackson.core.util.TestTextBuffer
 20   89         8       0        0 com.fasterxml.jackson.core.util.TestDefaultPrettyPrinter
 21   13         5       0        0 com.fasterxml.jackson.core.util.TestVersionUtil
 22   32         2       0        1 com.fasterxml.jackson.core.util.TestSerializedString
 23   16         1       0        0 com.fasterxml.jackson.core.util.ByteArrayBuilderTest
 24    8         1       0        0 com.fasterxml.jackson.core.util.TestCharTypes
 25   13         3       0        1 com.fasterxml.jackson.core.TestVersions
 26  113        10       0        0 com.fasterxml.jackson.core.TestJsonPointer
 27  134         8       0        0 com.fasterxml.jackson.core.read.ValueConversionsTest
 28  442        31       0        6 com.fasterxml.jackson.core.read.JsonParserTest
 29  364        21       0        2 com.fasterxml.jackson.core.read.NonStandardParserFeaturesTest
 30  363        24       0        0 com.fasterxml.jackson.core.read.NextXxxAccessTest
 31  154        17       0        2 com.fasterxml.jackson.core.read.CommentParsingTest
 32  372        29       0        3 com.fasterxml.jackson.core.read.NumberParsingTest
 33   27         3       0        0 com.fasterxml.jackson.core.read.ParserSymbolHandlingTest
 34   62         7       0        0 com.fasterxml.jackson.core.read.ParserErrorHandlingTest
 35   83         6       0        0 com.fasterxml.jackson.core.read.ParserDupHandlingTest
 36  100        14       0        1 com.fasterxml.jackson.core.read.ParserScopeMatchingTest
 37  142        12       0        1 com.fasterxml.jackson.core.read.UTF8NamesParseTest
 38   34         3       0        0 com.fasterxml.jackson.core.base64.TestBase64Codec
 39  150        12       0        0 com.fasterxml.jackson.core.base64.Base64BinaryParsingTest
 40  106         6       0        1 com.fasterxml.jackson.core.base64.Base64GenerationTest
 41   26         1       0        0 com.fasterxml.jackson.core.io.TestMergedStream
 42   43         1       0        0 com.fasterxml.jackson.core.io.TestIOContext
 43   28         1       0        0 com.fasterxml.jackson.core.io.SegmentedStringWriterTest
 44   81         9       0        0 com.fasterxml.jackson.core.io.TestJsonStringEncoder
 45   45         3       0        0 com.fasterxml.jackson.core.io.UTF8WriterTest
 46   12         1       0        0 com.fasterxml.jackson.core.io.TestCharTypes
 47  125         9       0        1 com.fasterxml.jackson.core.json.ArrayGenerationTest
 48  175        11       0        1 com.fasterxml.jackson.core.json.StringGenerationTest
 49   29         3       0        0 com.fasterxml.jackson.core.json.RawValueWithSurrogatesTest
 50   50         4       0        0 com.fasterxml.jackson.core.json.TestParserOverrides
 51  107         8       1        2 com.fasterxml.jackson.core.json.TestCustomEscaping
 52   82        12       0        6 com.fasterxml.jackson.core.json.RequestPayloadOnExceptionTest
 53   45         2       2        1 com.fasterxml.jackson.core.json.TestDecorators
 54   32         4       0        1 com.fasterxml.jackson.core.json.TestWithTonsaSymbols
 55   66         3       0        0 com.fasterxml.jackson.core.json.TestUtf8Generator
 56   49         2       0        0 com.fasterxml.jackson.core.json.TestLocation
 57   79         6       1        2 com.fasterxml.jackson.core.json.TestCharEscaping
 58   57         7       0        0 com.fasterxml.jackson.core.json.GeneratorFailTest
 59   56         8       0        0 com.fasterxml.jackson.core.json.TestRootValues
 60   36         4       0        0 com.fasterxml.jackson.core.json.LocationInArrayTest
 61  188        14       0        2 com.fasterxml.jackson.core.json.GeneratorFeaturesTest
 62   61         3       0        0 com.fasterxml.jackson.core.json.ParserSequenceTest
 63   67         2       0        0 com.fasterxml.jackson.core.json.LocationInObjectTest
 64   80         5       0        0 com.fasterxml.jackson.core.json.JsonFactoryTest
 65   57         8       0        0 com.fasterxml.jackson.core.json.TestGeneratorDupHandling
 66  252        13       0        2 com.fasterxml.jackson.core.json.GeneratorBasicTest
 67   17         2       0        0 com.fasterxml.jackson.core.json.TestUnicode
 68   58         3       0        0 com.fasterxml.jackson.core.json.TestGeneratorWithSerializedString
 69   10         2       2        0 com.fasterxml.jackson.core.type.TypeReferenceTest
 70   87        10       0        1 com.fasterxml.jackson.core.TestJDKSerializability
 71   55         4       0        1 com.fasterxml.jackson.core.format.TestJsonFormatDetection
 72   85        10       2        0 com.fasterxml.jackson.core.filter.BasicParserFilteringTest
 73  157        11       2        1 com.fasterxml.jackson.core.filter.BasicGeneratorFilteringTest
 74   48         5       0        0 com.fasterxml.jackson.core.filter.JsonPointerParserFilteringTest
 75   55         7       0        0 com.fasterxml.jackson.core.filter.JsonPointerGeneratorFilteringTest
 76   65         6       0        0 com.fasterxml.jackson.core.TestExceptions
 77   74         3       0        1 com.fasterxml.jackson.core.main.TestGeneratorArray
 78   93         6       0        1 com.fasterxml.jackson.core.main.TestParserWithObjects
 79   42         3       0        1 com.fasterxml.jackson.core.main.TestGeneratorCopy
 80   81         6       0        1 com.fasterxml.jackson.core.main.TestNumberParsing
 81   87         5       2        2 com.fasterxml.jackson.core.main.TestParserClosing
 82  103         6       0        2 com.fasterxml.jackson.core.main.TestRawStringWriting
 83  160         7       0        2 com.fasterxml.jackson.core.main.TestGeneratorMisc
 84   63         8       0        1 com.fasterxml.jackson.core.main.TestParserFeatures
 85  143         5       0        3 com.fasterxml.jackson.core.main.TestGeneratorObject
 86   28         4       0        1 com.fasterxml.jackson.core.main.TestParserLinefeeds
 87  121         6       4        2 com.fasterxml.jackson.core.main.TestGeneratorClosing
 88   93        10       0        4 com.fasterxml.jackson.core.main.TestArrayParsing
 89  129         8       2        1 com.fasterxml.jackson.core.main.TestPrettyPrinter
 90   50         2       0        0 com.fasterxml.jackson.failing.Surrogate223Test
 91  559        45       1       17 com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer
 92   16         6       0        1 com.fasterxml.jackson.core.sym.Name1
 93  264        26       1       15 com.fasterxml.jackson.core.sym.CharsToNameCanonicalizer
 94   14         5       0        1 com.fasterxml.jackson.core.sym.Name2
 95   15         5       0        1 com.fasterxml.jackson.core.sym.Name3
 96   18         9       0        2 com.fasterxml.jackson.core.sym.Name
 97   66         7       0        1 com.fasterxml.jackson.core.sym.NameN
 98   11        10       0       11 com.fasterxml.jackson.core.PrettyPrinter
 99   43        11       0        5 com.fasterxml.jackson.core.JsonProcessingException
100  156        27       0       13 com.fasterxml.jackson.core.JsonPointer
101   46         8       0        3 com.fasterxml.jackson.core.util.DefaultIndenter
102  342        34       0       18 com.fasterxml.jackson.core.util.TextBuffer
103   24         4       0        2 com.fasterxml.jackson.core.util.RequestPayload
104   64        10       0        6 com.fasterxml.jackson.core.util.JsonParserSequence
105  202        82       0        1 com.fasterxml.jackson.core.util.JsonGeneratorDelegate
106   54        12       0        4 com.fasterxml.jackson.core.util.BufferRecycler
107   18         2       0        1 com.fasterxml.jackson.core.util.InternCache
108  107        22       0        6 com.fasterxml.jackson.core.util.ByteArrayBuilder
109  118        26       3       15 com.fasterxml.jackson.core.util.DefaultPrettyPrinter
110   29        13       0        4 com.fasterxml.jackson.core.util.MinimalPrettyPrinter
111   56         9       0        5 com.fasterxml.jackson.core.util.VersionUtil
112  156        74       0        1 com.fasterxml.jackson.core.util.JsonParserDelegate
113    2         1       0        2 com.fasterxml.jackson.core.util.Instantiatable
114   15         0       0        1 com.fasterxml.jackson.core.JsonTokenId
115   37        10       0        1 com.fasterxml.jackson.core.JsonToken
116   18        17       0       18 com.fasterxml.jackson.core.TreeNode
117  313        82       1       79 com.fasterxml.jackson.core.JsonFactory
118    4         3       0        4 com.fasterxml.jackson.core.FormatFeature
119    9         3       0        4 com.fasterxml.jackson.core.io.CharacterEscapes
120  118        10       0        4 com.fasterxml.jackson.core.io.UTF32Reader
121  135        11       0        1 com.fasterxml.jackson.core.io.CharTypes
122  238        11       0        6 com.fasterxml.jackson.core.io.JsonStringEncoder
123  123        20       0        4 com.fasterxml.jackson.core.io.SerializedString
124  291        22       0        3 com.fasterxml.jackson.core.io.NumberOutput
125   11         4       0        1 com.fasterxml.jackson.core.io.DataOutputAsStream
126   96        26       0        8 com.fasterxml.jackson.core.io.IOContext
127    7         4       0        5 com.fasterxml.jackson.core.io.InputDecorator
128   32        12       0        2 com.fasterxml.jackson.core.io.SegmentedStringWriter
129    3         2       0        3 com.fasterxml.jackson.core.io.OutputDecorator
130   66        11       0        1 com.fasterxml.jackson.core.io.MergedStream
131  210        12       0        1 com.fasterxml.jackson.core.io.UTF8Writer
132    8         2       0        2 com.fasterxml.jackson.core.io.JsonEOFException
133  168        14       0        4 com.fasterxml.jackson.core.io.NumberInput
134   20        17       0       15 com.fasterxml.jackson.core.ObjectCodec
135   14        13       0       11 com.fasterxml.jackson.core.SerializableString
136   40        12       0       12 com.fasterxml.jackson.core.JsonStreamContext
137    6         5       0        1 com.fasterxml.jackson.core.TreeCodec
138 1048        67       0        8 com.fasterxml.jackson.core.json.WriterBasedJsonGenerator
139   75        13       0        2 com.fasterxml.jackson.core.json.JsonGeneratorImpl
140 1088        75       0       13 com.fasterxml.jackson.core.json.UTF8JsonGenerator
141 2156       102       0       22 com.fasterxml.jackson.core.json.UTF8StreamJsonParser
142 1562        84       0       16 com.fasterxml.jackson.core.json.UTF8DataInputJsonParser
143    4         1       0        1 com.fasterxml.jackson.core.json.PackageVersion
144  241        15       0        5 com.fasterxml.jackson.core.json.ByteSourceJsonBootstrapper
145  106        18       0        5 com.fasterxml.jackson.core.json.JsonWriteContext
146   39         8       0        2 com.fasterxml.jackson.core.json.DupDetector
147 1669        77       0       17 com.fasterxml.jackson.core.json.ReaderBasedJsonParser
148   96        18       0        4 com.fasterxml.jackson.core.json.JsonReadContext
149   26        23       0       12 com.fasterxml.jackson.core.type.ResolvedType
150   11         3       0        2 com.fasterxml.jackson.core.type.TypeReference
151   11         4       0        0 com.fasterxml.jackson.core.JsonEncoding
152   31         2       0        3 com.fasterxml.jackson.core.Base64Variants
153    2         1       0        2 com.fasterxml.jackson.core.Versioned
154   32         7       0        7 com.fasterxml.jackson.core.format.DataFormatMatcher
155    1         0       0        0 com.fasterxml.jackson.core.format.MatchStrength
156   60        11       0        7 com.fasterxml.jackson.core.format.DataFormatDetector
157   49         3       1        8 com.fasterxml.jackson.core.format.InputAccessor
158  364       104       1      100 com.fasterxml.jackson.core.JsonGenerator
159   23         8       0        5 com.fasterxml.jackson.core.JsonGenerationException
160  218        98       2       96 com.fasterxml.jackson.core.JsonParser
161  233        31       0       14 com.fasterxml.jackson.core.Base64Variant
162   28         8       0        1 com.fasterxml.jackson.core.filter.JsonPointerBasedFilter
163   47        23       0       22 com.fasterxml.jackson.core.filter.TokenFilter
164  481        55       0        5 com.fasterxml.jackson.core.filter.FilteringParserDelegate
165  355        45       0        3 com.fasterxml.jackson.core.filter.FilteringGeneratorDelegate
166  168        23       0        5 com.fasterxml.jackson.core.filter.TokenFilterContext
167   37        12       0       10 com.fasterxml.jackson.core.JsonParseException
