Nr.   Classes Functions      NCSS  Javadocs Package
  1        13        66       501        63 .
  2        29       248      2666       194 com.google.debugging.sourcemap
  3         1         3       707         0 com.google.debugging.sourcemap.proto
  4       474     11537     80552      3510 com.google.javascript.jscomp
  5         3        46       357        31 com.google.javascript.jscomp.ant
  6        14       119       964        70 com.google.javascript.jscomp.deps
  7         5        46       435         8 com.google.javascript.jscomp.fuzzing
  8        23       206      1574       117 com.google.javascript.jscomp.graph
  9        16       319      2879        74 com.google.javascript.jscomp.jsonml
 10        13       859      5581        84 com.google.javascript.jscomp.parsing
 11        12       405      2788        40 com.google.javascript.jscomp.parsing.parser
 12         3       295      1304         4 com.google.javascript.jscomp.parsing.parser.codegeneration
 13        74       167       936         4 com.google.javascript.jscomp.parsing.parser.trees
 14         8        24       116         6 com.google.javascript.jscomp.parsing.parser.util
 15         9        33       717         5 com.google.javascript.jscomp.parsing.parser.util.format
 16         4        47      1466        27 com.google.javascript.jscomp.regex
 17         1         3        58         0 com.google.javascript.jscomp.regtests
 18         2         9        40         4 com.google.javascript.jscomp.testing
 19         5        34       709        36 com.google.javascript.jscomp.type
 20         3         8        93         5 com.google.javascript.jscomp.webservice.common
 21        14       636      3832       313 com.google.javascript.rhino
 22        65      1206      8764       506 com.google.javascript.rhino.jstype
 23         5        43       402        13 com.google.javascript.rhino.testing
 24         9       150      3482        76 org.mozilla.classfile
 25       105      2028     28772       679 org.mozilla.javascript
 26         0         0        19         0 org.mozilla.javascript.annotations
 27        69       809      3279       539 org.mozilla.javascript.ast
 28         5        27       235        19 org.mozilla.javascript.commonjs.module
 29        12        56       471        46 org.mozilla.javascript.commonjs.module.provider
 30         4        20        31        20 org.mozilla.javascript.debug
 31         1         8        67         0 org.mozilla.javascript.jdk13
 32         1         3        29         1 org.mozilla.javascript.jdk15
 33         1        16       281         1 org.mozilla.javascript.json
 34         8       198      4012        37 org.mozilla.javascript.optimizer
 35        12        97      2625        10 org.mozilla.javascript.regexp
 36         2        12        97         9 org.mozilla.javascript.serialize
 37         2        19       182         3 org.mozilla.javascript.tools
 38        23       215      2692       291 org.mozilla.javascript.tools.debugger
 39         4        30       202        27 org.mozilla.javascript.tools.debugger.treetable
 40         5        87      1061         0 org.mozilla.javascript.tools.idswitch
 41         1        11       219         6 org.mozilla.javascript.tools.jsc
 42        16       154      1867        43 org.mozilla.javascript.tools.shell
 43         5        40       387         0 org.mozilla.javascript.v8dtoa
 44         2        34        75        16 org.mozilla.javascript.xml
 45        11       366      3851       186 org.mozilla.javascript.xml.impl.xmlbeans
 46        11       464      3740        29 org.mozilla.javascript.xmlimpl
    --------- --------- --------- ---------
         1105     21203    175117      7152 Total

 Packages   Classes Functions      NCSS  Javadocs | per
-------------------------------------------------------------
    46.00   1105.00  21203.00 175117.00   7152.00 | Project
              24.02    460.93   3806.89    155.48 | Package
                        19.19    158.48      6.47 | Class
                                   8.26      0.34 | Function

 Nr. NCSS Functions Classes Javadocs Class
   1   46         6       1        1 com.google.debugging.sourcemap.Base64VLQTest
   2  128        18       2        5 com.google.debugging.sourcemap.SourceMapTestCase
   3   12         3       0        1 com.google.debugging.sourcemap.Base64Test
   4   51        19       0        1 com.google.debugging.sourcemap.SourceMapGeneratorV1Test
   5  220        18       0        0 com.google.debugging.sourcemap.SourceMapConsumerV1Test
   6   78        10       0        0 com.google.debugging.sourcemap.SourceMapConsumerV2Test
   7  123        26       1        1 com.google.debugging.sourcemap.SourceMapGeneratorV3Test
   8   94        22       0        1 com.google.debugging.sourcemap.SourceMapGeneratorV2Test
   9  173        15       0        4 com.google.javascript.jscomp.LinkedFlowScopeTest
  10   57        25       0        1 com.google.javascript.jscomp.RuntimeTypeCheckTest
  11   87        24       0        1 com.google.javascript.jscomp.CheckEventfulObjectDisposalTest
  12   32        12       1        1 com.google.javascript.jscomp.FunctionTypeBuilderTest
  13   16         4       1        1 com.google.javascript.jscomp.OptimizeCallsTest
  14  291        32       1        1 com.google.javascript.jscomp.PeepholeSubstituteAlternateSyntaxTest
  15  390        40       0        1 com.google.javascript.jscomp.jsonml.JsonMLConversionTest
  16   24         5       0        1 com.google.javascript.jscomp.jsonml.SecureCompilerTest
  17  184        42       0        1 com.google.javascript.jscomp.jsonml.JsonMLValidationTest
  18   21         2       0        1 com.google.javascript.jscomp.MemoizedScopeCreatorTest
  19   72         7       2        2 com.google.javascript.jscomp.SimpleFunctionAliasAnalysisTest
  20   36        16       0        1 com.google.javascript.jscomp.NameAnonymousFunctionsTest
  21   14         2       0        1 com.google.javascript.jscomp.CompilerOptionsTest
  22  139        45       1        1 com.google.javascript.jscomp.FunctionArgumentInjectorTest
  23   57        24       0        1 com.google.javascript.jscomp.ControlStructureCheckTest
  24  193        44       1        4 com.google.javascript.jscomp.PeepholeIntegrationTest
  25   19         9       0        1 com.google.javascript.jscomp.ObjectPropertyStringPreprocessTest
  26   87        17       0        1 com.google.javascript.jscomp.AliasStringsTest
  27  113        15       5        3 com.google.javascript.jscomp.SpecializeModuleTest
  28   62        13       0        1 com.google.javascript.jscomp.JsMessageExtractorTest
  29  695       339       1        3 com.google.javascript.jscomp.NameAnalyzerTest
  30   43        10       1        1 com.google.javascript.jscomp.TypeValidatorTest
  31  119        17       2        2 com.google.javascript.jscomp.SideEffectsAnalysisTest
  32   12         5       0        1 com.google.javascript.jscomp.MoveFunctionDeclarationsTest
  33   92        29       0       12 com.google.javascript.jscomp.AliasExternalsTest
  34   15         1       0        1 com.google.javascript.jscomp.XtbMessageBundleTest
  35  105        14       0        1 com.google.javascript.jscomp.fuzzing.FuzzerTest
  36   15         4       0        3 com.google.javascript.jscomp.fuzzing.ControlledRandom
  37  121        49       1        1 com.google.javascript.jscomp.CheckGlobalNamesTest
  38  101         7       5        2 com.google.javascript.jscomp.NodeTraversalTest
  39  112         6       3        7 com.google.javascript.jscomp.CombinedCompilerPassTest
  40   71        20       0        1 com.google.javascript.jscomp.FunctionRewriterTest
  41   75        16       8        1 com.google.javascript.jscomp.MultiPassTest
  42   70        20       0        1 com.google.javascript.jscomp.ExtractPrototypeMemberDeclarationsTest
  43   83        25       0        2 com.google.javascript.jscomp.ShadowVariables2Test
  44  221        53       1        2 com.google.javascript.jscomp.DeadAssignmentsEliminationTest
