Nr.   Classes Functions      NCSS  Javadocs Package
  1        60      1763     17918      1007 org.apache.commons.lang3
  2        25       669      4988       420 org.apache.commons.lang3.builder
  3        24       212      1485       271 org.apache.commons.lang3.concurrent
  4         4        35       344        26 org.apache.commons.lang3.event
  5        11       128       877        83 org.apache.commons.lang3.exception
  6         6       209      2612       113 org.apache.commons.lang3.math
  7        17       277      1135       179 org.apache.commons.lang3.mutable
  8        12       180      2206        96 org.apache.commons.lang3.reflect
  9        12         4        63        12 org.apache.commons.lang3.reflect.testbed
 10        20       600      5739       435 org.apache.commons.lang3.text
 11        18        67       484        66 org.apache.commons.lang3.text.translate
 12        21       440      4547       360 org.apache.commons.lang3.time
 13        12        93       525        58 org.apache.commons.lang3.tuple
    --------- --------- --------- ---------
          242      4677     42923      3126 Total

 Packages   Classes Functions      NCSS  Javadocs | per
-------------------------------------------------------------
    13.00    242.00   4677.00  42923.00   3126.00 | Project
              18.62    359.77   3301.77    240.46 | Package
                        19.33    177.37     12.92 | Class
                                   9.18      0.67 | Function

Nr. NCSS Functions Classes Javadocs Class
  1  103        18       0        1 org.apache.commons.lang3.mutable.MutableDoubleTest
  2   97        14       0        1 org.apache.commons.lang3.mutable.MutableShortTest
  3   65         9       0        1 org.apache.commons.lang3.mutable.MutableBooleanTest
  4  100        17       0        1 org.apache.commons.lang3.mutable.MutableLongTest
  5  103        18       0        1 org.apache.commons.lang3.mutable.MutableFloatTest
  6   96        17       0        1 org.apache.commons.lang3.mutable.MutableByteTest
  7   98        18       0        2 org.apache.commons.lang3.mutable.MutableIntTest
  8   46         5       0        1 org.apache.commons.lang3.mutable.MutableObjectTest
  9  227        21       0       21 org.apache.commons.lang3.LocaleUtilsTest
 10  329        14       0        1 org.apache.commons.lang3.CharSetTest
 11   58         7       0        1 org.apache.commons.lang3.CharUtilsPerfRun
 12  647        44       0       43 org.apache.commons.lang3.ConversionTest
 13  300        11       0        5 org.apache.commons.lang3.SystemUtilsTest
 14  122        11       2        1 org.apache.commons.lang3.AnnotationUtilsTest
 15   94         6       0        5 org.apache.commons.lang3.StringUtilsStartsEndsWithTest
 16  779        55      26        1 org.apache.commons.lang3.ClassUtilsTest
 17   62        10       0        1 org.apache.commons.lang3.tuple.TripleTest
 18   56         9       0        1 org.apache.commons.lang3.tuple.PairTest
 19   45         6       0        1 org.apache.commons.lang3.tuple.ImmutablePairTest
 20   47         8       0        1 org.apache.commons.lang3.tuple.MutablePairTest
 21   56         6       0        1 org.apache.commons.lang3.tuple.ImmutableTripleTest
 22   58         8       0        1 org.apache.commons.lang3.tuple.MutableTripleTest
 23  265        31       0        8 org.apache.commons.lang3.StringEscapeUtilsTest
