Nr.   Classes Functions      NCSS  Javadocs Package
  1         1         4       219         1 .
  2         8       155       658       107 org.apache.commons.math3
  3        20        66       569        92 org.apache.commons.math3.analysis
  4        18       257      2638       181 org.apache.commons.math3.analysis.differentiation
  5        53       204      1457       195 org.apache.commons.math3.analysis.function
  6        14        74       853        75 org.apache.commons.math3.analysis.integration
  7        18        53       646        52 org.apache.commons.math3.analysis.integration.gauss
  8        35       170      3007       148 org.apache.commons.math3.analysis.interpolation
  9        10       103      1120        94 org.apache.commons.math3.analysis.polynomials
 10        42       207      2023       211 org.apache.commons.math3.analysis.solvers
 11        14       307      1967       128 org.apache.commons.math3.complex
 12        11       270      3443       211 org.apache.commons.math3.dfp
 13        66       810      4477       726 org.apache.commons.math3.distribution
 14         2        16       248        14 org.apache.commons.math3.distribution.fitting
 15        35        93       444       119 org.apache.commons.math3.exception
 16         9        43       288        36 org.apache.commons.math3.exception.util
 17         6        37       273        37 org.apache.commons.math3.filter
 18        14        84      1061        99 org.apache.commons.math3.fitting
 19        23       173      2407       118 org.apache.commons.math3.fitting.leastsquares
 20        16       261      2153       167 org.apache.commons.math3.fraction
 21        47       188      1554       137 org.apache.commons.math3.genetics
 22         3        38       110        41 org.apache.commons.math3.geometry
 23         9        90       422        90 org.apache.commons.math3.geometry.euclidean.oned
 24        31       515      4556       340 org.apache.commons.math3.geometry.euclidean.threed
 25        12       160      1280       153 org.apache.commons.math3.geometry.euclidean.twod
 26        13       106       706       149 org.apache.commons.math3.geometry.partitioning
 27         3        29       560        39 org.apache.commons.math3.geometry.partitioning.utilities
 28       112      1914     17742      1529 org.apache.commons.math3.linear
 29         0         0         1         0 org.apache.commons.math3.ml
 30        13        80       744        76 org.apache.commons.math3.ml.clustering
 31        11        18       123        17 org.apache.commons.math3.ml.distance
 32        34       211      1739       231 org.apache.commons.math3.ode
 33         9        53       720        42 org.apache.commons.math3.ode.events
 34        47       252      4124       161 org.apache.commons.math3.ode.nonstiff
 35        17       135       835        96 org.apache.commons.math3.ode.sampling
 36        21        92       515       111 org.apache.commons.math3.optim
 37        12       115      1101        81 org.apache.commons.math3.optim.linear
 38        12        39       499        53 org.apache.commons.math3.optim.nonlinear.scalar
 39         4        27       328        20 org.apache.commons.math3.optim.nonlinear.scalar.gradient
 40        12       175      3353       135 org.apache.commons.math3.optim.nonlinear.scalar.noderiv
 41         8        30       233        35 org.apache.commons.math3.optim.nonlinear.vector
 42        17       146      2264        82 org.apache.commons.math3.optim.nonlinear.vector.jacobian
 43        12        65       737        55 org.apache.commons.math3.optim.univariate
 44        38        84       693       105 org.apache.commons.math3.optimization
 45        19       233      3819       210 org.apache.commons.math3.optimization.direct
 46         9        56       758        65 org.apache.commons.math3.optimization.fitting
 47        24       187      2362       116 org.apache.commons.math3.optimization.general
 48        11       115       979        81 org.apache.commons.math3.optimization.linear
 49        12        65       695        57 org.apache.commons.math3.optimization.univariate
 50         4        21       258        16 org.apache.commons.math3.primes
 51        57       494      3705       415 org.apache.commons.math3.random
 52         6       107       942        40 org.apache.commons.math3.special
 53         5       105       971        86 org.apache.commons.math3.stat
 54        10        57       565        47 org.apache.commons.math3.stat.clustering
 55         9        91       645        84 org.apache.commons.math3.stat.correlation
 56         3         9        91         3 org.apache.commons.math3.stat.data
 57        29       383      2446       349 org.apache.commons.math3.stat.descriptive
 58        27       195      1148       199 org.apache.commons.math3.stat.descriptive.moment
 59         8        58       408        53 org.apache.commons.math3.stat.descriptive.rank
 60         8        62       313        59 org.apache.commons.math3.stat.descriptive.summary
 61        14       165      1458       135 org.apache.commons.math3.stat.inference
 62         5        26       340        24 org.apache.commons.math3.stat.ranking
 63        14       212      2523       148 org.apache.commons.math3.stat.regression
 64        15       107      1260        79 org.apache.commons.math3.transform
 65         3        13       392         3 org.apache.commons.math3.userguide
 66        49       841      8991       632 org.apache.commons.math3.util
    --------- --------- --------- ---------
         1253     11551    109959      9490 Total

 Packages   Classes Functions      NCSS  Javadocs | per
-------------------------------------------------------------
    66.00   1253.00  11551.00 109959.00   9490.00 | Project
              18.98    175.02   1666.05    143.79 | Package
                         9.22     87.76      7.57 | Class
                                   9.52      0.82 | Function

 Nr. NCSS Functions Classes Javadocs Class
   1   74         8       0        0 org.apache.commons.math3.primes.PrimesTest
   2  205        28       0       29 org.apache.commons.math3.TestUtils
   3  135        12       0        4 org.apache.commons.math3.fitting.PolynomialFitterTest
   4  120        18       1       19 org.apache.commons.math3.fitting.leastsquares.StatisticalReferenceDataset
   5  633        19      19        1 org.apache.commons.math3.fitting.leastsquares.MinpackTest
   6   62        10       3        6 org.apache.commons.math3.fitting.leastsquares.StraightLineProblem
   7   76         8       2        3 org.apache.commons.math3.fitting.leastsquares.CircleProblem
   8   90         7       4        3 org.apache.commons.math3.fitting.leastsquares.StatisticalReferenceDatasetFactory
   9   39         3       0        1 org.apache.commons.math3.fitting.leastsquares.AbstractLeastSquaresOptimizerTest
  10   21         3       0        4 org.apache.commons.math3.fitting.leastsquares.RandomStraightLinePointGenerator
  11   95         3       0        4 org.apache.commons.math3.fitting.leastsquares.AbstractLeastSquaresOptimizerTestValidation
  12   21         3       0        4 org.apache.commons.math3.fitting.leastsquares.RandomCirclePointGenerator
  13   31         8       0        1 org.apache.commons.math3.fitting.leastsquares.GaussNewtonOptimizerTest
  14  155         8       2        2 org.apache.commons.math3.fitting.leastsquares.LevenbergMarquardtOptimizerTest
  15   42         6       2        1 org.apache.commons.math3.fitting.leastsquares.CircleVectorial
  16  259        23       7        3 org.apache.commons.math3.fitting.leastsquares.AbstractLeastSquaresOptimizerAbstractTest
  17   86         7       0        0 org.apache.commons.math3.fitting.HarmonicFitterTest
  18   48         6       0        2 org.apache.commons.math3.fitting.WeightedObservedPointsTest
  19   74         3       2        0 org.apache.commons.math3.fitting.CurveFitterTest
  20   86        13       0        9 org.apache.commons.math3.fitting.GaussianCurveFitterTest
  21   71        10       0        9 org.apache.commons.math3.fitting.GaussianFitterTest
  22  166        18       2        1 org.apache.commons.math3.analysis.FunctionUtilsTest
  23   88         6       1        0 org.apache.commons.math3.analysis.integration.IterativeLegendreGaussIntegratorTest
  24   60         3       0        4 org.apache.commons.math3.analysis.integration.TrapezoidIntegratorTest
  25   21         3       0        3 org.apache.commons.math3.analysis.integration.gauss.HermiteParametricTest
  26   11         1       0        2 org.apache.commons.math3.analysis.integration.gauss.BaseRuleFactoryTest
  27   15         2       0        0 org.apache.commons.math3.analysis.integration.gauss.DummyRuleFactory
  28    7         2       0        0 org.apache.commons.math3.analysis.integration.gauss.RuleBuilder
  29   16         2       0        1 org.apache.commons.math3.analysis.integration.gauss.LegendreTest
  30   14         3       0        3 org.apache.commons.math3.analysis.integration.gauss.LegendreParametricTest
  31   21         3       0        4 org.apache.commons.math3.analysis.integration.gauss.GaussianQuadratureAbstractTest
  32   14         3       0        3 org.apache.commons.math3.analysis.integration.gauss.LegendreHighPrecisionParametricTest
  33   23         3       0        1 org.apache.commons.math3.analysis.integration.gauss.GaussIntegratorTest
  34   40         3       3        1 org.apache.commons.math3.analysis.integration.gauss.HermiteTest
  35   16         2       0        1 org.apache.commons.math3.analysis.integration.gauss.LegendreHighPrecisionTest
  36   60         3       0        4 org.apache.commons.math3.analysis.integration.RombergIntegratorTest
  37   77         5       1        0 org.apache.commons.math3.analysis.integration.LegendreGaussIntegratorTest
  38   60         3       0        4 org.apache.commons.math3.analysis.integration.SimpsonIntegratorTest
  39   69         4       0        5 org.apache.commons.math3.analysis.integration.MidPointIntegratorTest
  40   13         4       0        1 org.apache.commons.math3.analysis.MonitoredFunction
  41    5         2       0        1 org.apache.commons.math3.analysis.XMinus5Function
  42   12         2       0        3 org.apache.commons.math3.analysis.SumSincFunction
  43    5         2       0        1 org.apache.commons.math3.analysis.QuinticFunction
  44   70         4       0        5 org.apache.commons.math3.analysis.solvers.MullerSolver2Test
  45   36         2       0        3 org.apache.commons.math3.analysis.solvers.NewtonRaphsonSolverTest
  46  108         6       1        1 org.apache.commons.math3.analysis.solvers.BrentSolverTest
  47   69         5       0        6 org.apache.commons.math3.analysis.solvers.LaguerreSolverTest
  48   70         4       0        5 org.apache.commons.math3.analysis.solvers.RiddersSolverTest
  49   40         3       0        1 org.apache.commons.math3.analysis.solvers.BisectionSolverTest
  50    5         2       0        3 org.apache.commons.math3.analysis.solvers.SecantSolverTest
  51   63        14       0        1 org.apache.commons.math3.analysis.solvers.UnivariateSolverUtilsTest
  52   43         2       1        3 org.apache.commons.math3.analysis.solvers.NewtonSolverTest
  53   71         4       0        5 org.apache.commons.math3.analysis.solvers.MullerSolverTest
  54   12         3       1        4 org.apache.commons.math3.analysis.solvers.RegulaFalsiSolverTest
  55    5         2       0        3 org.apache.commons.math3.analysis.solvers.PegasusSolverTest
  56   89        11       8        3 org.apache.commons.math3.analysis.solvers.BracketingNthOrderBrentSolverTest
  57  104        11       0        3 org.apache.commons.math3.analysis.solvers.BaseSecantSolverAbstractTest
  58    5         2       0        3 org.apache.commons.math3.analysis.solvers.IllinoisSolverTest
  59   72         8       0        1 org.apache.commons.math3.analysis.function.HarmonicOscillatorTest
  60   58         8       2        0 org.apache.commons.math3.analysis.function.SincTest
  61   80        14       0        1 org.apache.commons.math3.analysis.function.GaussianTest
  62   51         9       0        1 org.apache.commons.math3.analysis.function.StepFunctionTest
  63   99        14       0        1 org.apache.commons.math3.analysis.function.LogisticTest
  64   49         9       0        1 org.apache.commons.math3.analysis.function.SigmoidTest
  65   27         3       2        0 org.apache.commons.math3.analysis.function.SqrtTest
  66  116        15       0        1 org.apache.commons.math3.analysis.function.LogitTest
  67   33         2       1        1 org.apache.commons.math3.analysis.differentiation.GradientFunctionTest
  68  884        77       0        1 org.apache.commons.math3.analysis.differentiation.DerivativeStructureTest
  69   34         1       1        1 org.apache.commons.math3.analysis.differentiation.JacobianFunctionTest
  70  261        10       0        1 org.apache.commons.math3.analysis.differentiation.DSCompilerTest
  71  192        16       9        1 org.apache.commons.math3.analysis.differentiation.FiniteDifferencesDifferentiatorTest
  72   86         4       0        5 org.apache.commons.math3.analysis.polynomials.PolynomialFunctionLagrangeFormTest
  73   66         4       0        2 org.apache.commons.math3.analysis.polynomials.PolynomialSplineFunctionTest
  74  119        13       0        7 org.apache.commons.math3.analysis.polynomials.PolynomialFunctionTest
  75   97         5       0        6 org.apache.commons.math3.analysis.polynomials.PolynomialFunctionNewtonFormTest
  76  192        22       6        1 org.apache.commons.math3.analysis.polynomials.PolynomialsUtilsTest
  77   79         3       2        4 org.apache.commons.math3.analysis.interpolation.BicubicSplineInterpolatorTest
  78  117        21       0        1 org.apache.commons.math3.analysis.interpolation.LoessInterpolatorTest
  79  151        13       0        0 org.apache.commons.math3.analysis.interpolation.FieldHermiteInterpolatorTest
  80   99         7       0        3 org.apache.commons.math3.analysis.interpolation.SplineInterpolatorTest
  81  246         3       9        4 org.apache.commons.math3.analysis.interpolation.TricubicSplineInterpolatingFunctionTest
  82   67         4       0        5 org.apache.commons.math3.analysis.interpolation.DividedDifferenceInterpolatorTest
  83   67         4       0        5 org.apache.commons.math3.analysis.interpolation.NevilleInterpolatorTest
  84   80         5       0        1 org.apache.commons.math3.analysis.interpolation.UnivariatePeriodicInterpolatorTest
  85   65         5       0        2 org.apache.commons.math3.analysis.interpolation.LinearInterpolatorTest
  86  357         8      17        8 org.apache.commons.math3.analysis.interpolation.BicubicSplineInterpolatingFunctionTest
  87   63         2       2        3 org.apache.commons.math3.analysis.interpolation.MicrosphereInterpolatorTest
  88   85         3       2        4 org.apache.commons.math3.analysis.interpolation.SmoothingPolynomialBicubicSplineInterpolatorTest
  89  143        13       0        0 org.apache.commons.math3.analysis.interpolation.HermiteInterpolatorTest
