Nr.   Classes Functions      NCSS  Javadocs Package
  1         1         4       219         1 .
  2         8       157       662       108 org.apache.commons.math3
  3        20        66       569        92 org.apache.commons.math3.analysis
  4        18       252      2564       178 org.apache.commons.math3.analysis.differentiation
  5        53       204      1455       195 org.apache.commons.math3.analysis.function
  6        12        64       714        64 org.apache.commons.math3.analysis.integration
  7        13        37       429        38 org.apache.commons.math3.analysis.integration.gauss
  8        35       166      2854       145 org.apache.commons.math3.analysis.interpolation
  9        10       101      1088        93 org.apache.commons.math3.analysis.polynomials
 10        42       207      2020       211 org.apache.commons.math3.analysis.solvers
 11        14       307      1967       128 org.apache.commons.math3.complex
 12        11       270      3444       211 org.apache.commons.math3.dfp
 13        54       675      3780       600 org.apache.commons.math3.distribution
 14        35        93       443       119 org.apache.commons.math3.exception
 15         9        43       288        36 org.apache.commons.math3.exception.util
 16         6        37       273        37 org.apache.commons.math3.filter
 17         9        53       725        59 org.apache.commons.math3.fitting
 18        16       261      2150       167 org.apache.commons.math3.fraction
 19        47       188      1554       137 org.apache.commons.math3.genetics
 20         3        38       111        41 org.apache.commons.math3.geometry
 21         9        90       422        90 org.apache.commons.math3.geometry.euclidean.oned
 22        31       514      4548       340 org.apache.commons.math3.geometry.euclidean.threed
 23        12       159      1273       153 org.apache.commons.math3.geometry.euclidean.twod
 24        13       106       706       149 org.apache.commons.math3.geometry.partitioning
 25         3        29       560        39 org.apache.commons.math3.geometry.partitioning.utilities
 26       109      1871     17350      1505 org.apache.commons.math3.linear
 27        34       208      1709       230 org.apache.commons.math3.ode
 28         5        25       326        33 org.apache.commons.math3.ode.events
 29        47       251      4076       161 org.apache.commons.math3.ode.nonstiff
 30        17       135       835        96 org.apache.commons.math3.ode.sampling
 31        20        74       446        88 org.apache.commons.math3.optim
 32        12       115      1102        81 org.apache.commons.math3.optim.linear
 33        12        39       500        53 org.apache.commons.math3.optim.nonlinear.scalar
 34         4        27       335        20 org.apache.commons.math3.optim.nonlinear.scalar.gradient
 35        12       176      3357       136 org.apache.commons.math3.optim.nonlinear.scalar.noderiv
 36         8        29       216        35 org.apache.commons.math3.optim.nonlinear.vector
 37        17       145      2284        82 org.apache.commons.math3.optim.nonlinear.vector.jacobian
 38        12        65       739        55 org.apache.commons.math3.optim.univariate
 39        38        84       696       105 org.apache.commons.math3.optimization
 40        19       236      3837       213 org.apache.commons.math3.optimization.direct
 41         9        56       758        65 org.apache.commons.math3.optimization.fitting
 42        24       187      2369       116 org.apache.commons.math3.optimization.general
 43        11       115       980        81 org.apache.commons.math3.optimization.linear
 44        12        65       697        57 org.apache.commons.math3.optimization.univariate
 45        51       461      3272       380 org.apache.commons.math3.random
 46         6        99       841        38 org.apache.commons.math3.special
 47         5        95       823        82 org.apache.commons.math3.stat
 48        10        57       565        47 org.apache.commons.math3.stat.clustering
 49         9        83       554        78 org.apache.commons.math3.stat.correlation
 50         3         9        91         3 org.apache.commons.math3.stat.data
 51        29       383      2446       349 org.apache.commons.math3.stat.descriptive
 52        27       195      1148       199 org.apache.commons.math3.stat.descriptive.moment
 53         8        58       408        53 org.apache.commons.math3.stat.descriptive.rank
 54         8        62       313        59 org.apache.commons.math3.stat.descriptive.summary
 55        14       162      1429       133 org.apache.commons.math3.stat.inference
 56         5        26       341        24 org.apache.commons.math3.stat.ranking
 57        14       208      2447       144 org.apache.commons.math3.stat.regression
 58        15       107      1260        79 org.apache.commons.math3.transform
 59        47       814      8661       602 org.apache.commons.math3.util
    --------- --------- --------- ---------
         1157     10843    102029      8913 Total

 Packages   Classes Functions      NCSS  Javadocs | per
-------------------------------------------------------------
    59.00   1157.00  10843.00 102029.00   8913.00 | Project
              19.61    183.78   1729.31    151.07 | Package
                         9.37     88.18      7.70 | Class
                                   9.41      0.82 | Function

 Nr. NCSS Functions Classes Javadocs Class
   1  205        28       0       29 org.apache.commons.math3.TestUtils
   2  135        12       0        4 org.apache.commons.math3.fitting.PolynomialFitterTest
   3   86         7       0        0 org.apache.commons.math3.fitting.HarmonicFitterTest
   4   74         3       2        0 org.apache.commons.math3.fitting.CurveFitterTest
   5   71        10       0        9 org.apache.commons.math3.fitting.GaussianFitterTest
   6  166        18       2        1 org.apache.commons.math3.analysis.FunctionUtilsTest
   7   77         5       1        0 org.apache.commons.math3.analysis.integration.IterativeLegendreGaussIntegratorTest
   8   60         3       0        4 org.apache.commons.math3.analysis.integration.TrapezoidIntegratorTest
   9   11         1       0        2 org.apache.commons.math3.analysis.integration.gauss.BaseRuleFactoryTest
  10   15         2       0        0 org.apache.commons.math3.analysis.integration.gauss.DummyRuleFactory
  11    7         2       0        0 org.apache.commons.math3.analysis.integration.gauss.RuleBuilder
  12   16         2       0        1 org.apache.commons.math3.analysis.integration.gauss.LegendreTest
  13   14         3       0        3 org.apache.commons.math3.analysis.integration.gauss.LegendreParametricTest
  14   21         3       0        4 org.apache.commons.math3.analysis.integration.gauss.GaussianQuadratureAbstractTest
  15   14         3       0        3 org.apache.commons.math3.analysis.integration.gauss.LegendreHighPrecisionParametricTest
  16   16         2       0        1 org.apache.commons.math3.analysis.integration.gauss.LegendreHighPrecisionTest
  17   60         3       0        4 org.apache.commons.math3.analysis.integration.RombergIntegratorTest
  18   77         5       1        0 org.apache.commons.math3.analysis.integration.LegendreGaussIntegratorTest
  19   60         3       0        4 org.apache.commons.math3.analysis.integration.SimpsonIntegratorTest
  20   13         4       0        1 org.apache.commons.math3.analysis.MonitoredFunction
  21    5         2       0        1 org.apache.commons.math3.analysis.XMinus5Function
  22   12         2       0        3 org.apache.commons.math3.analysis.SumSincFunction
  23    5         2       0        1 org.apache.commons.math3.analysis.QuinticFunction
  24   70         4       0        5 org.apache.commons.math3.analysis.solvers.MullerSolver2Test
  25   36         2       0        3 org.apache.commons.math3.analysis.solvers.NewtonRaphsonSolverTest
  26  108         6       1        1 org.apache.commons.math3.analysis.solvers.BrentSolverTest
  27   69         5       0        6 org.apache.commons.math3.analysis.solvers.LaguerreSolverTest
  28   70         4       0        5 org.apache.commons.math3.analysis.solvers.RiddersSolverTest
  29   40         3       0        1 org.apache.commons.math3.analysis.solvers.BisectionSolverTest
  30    5         2       0        3 org.apache.commons.math3.analysis.solvers.SecantSolverTest
  31   63        14       0        1 org.apache.commons.math3.analysis.solvers.UnivariateSolverUtilsTest
  32   43         2       1        3 org.apache.commons.math3.analysis.solvers.NewtonSolverTest
  33   71         4       0        5 org.apache.commons.math3.analysis.solvers.MullerSolverTest
  34   12         3       1        4 org.apache.commons.math3.analysis.solvers.RegulaFalsiSolverTest
  35    5         2       0        3 org.apache.commons.math3.analysis.solvers.PegasusSolverTest
  36   89        11       8        3 org.apache.commons.math3.analysis.solvers.BracketingNthOrderBrentSolverTest
  37  104        11       0        3 org.apache.commons.math3.analysis.solvers.BaseSecantSolverAbstractTest
  38    5         2       0        3 org.apache.commons.math3.analysis.solvers.IllinoisSolverTest
  39   72         8       0        1 org.apache.commons.math3.analysis.function.HarmonicOscillatorTest
  40   58         8       2        0 org.apache.commons.math3.analysis.function.SincTest
  41   80        14       0        1 org.apache.commons.math3.analysis.function.GaussianTest
  42   51         9       0        1 org.apache.commons.math3.analysis.function.StepFunctionTest
  43   99        14       0        1 org.apache.commons.math3.analysis.function.LogisticTest
  44   49         9       0        1 org.apache.commons.math3.analysis.function.SigmoidTest
  45   27         3       2        0 org.apache.commons.math3.analysis.function.SqrtTest
  46  116        15       0        1 org.apache.commons.math3.analysis.function.LogitTest
  47   33         2       1        1 org.apache.commons.math3.analysis.differentiation.GradientFunctionTest
  48  840        75       0        1 org.apache.commons.math3.analysis.differentiation.DerivativeStructureTest
  49   34         1       1        1 org.apache.commons.math3.analysis.differentiation.JacobianFunctionTest
