Nr.   Classes Functions      NCSS  Javadocs Package
  1        43      1292      6836      1013 com.fasterxml.jackson.databind
  2         1         2        29         1 com.fasterxml.jackson.databind.access
  3         3         1       112         1 com.fasterxml.jackson.databind.annotation
  4         1         2        74         0 com.fasterxml.jackson.databind.big
  5        18       302      1267       147 com.fasterxml.jackson.databind.cfg
  6         6        25       465         6 com.fasterxml.jackson.databind.contextual
  7        12        82       930         8 com.fasterxml.jackson.databind.convert
  8        54       646      6863       334 com.fasterxml.jackson.databind.deser
  9         9        29       666         1 com.fasterxml.jackson.databind.deser.builder
 10        32       129      2349        21 com.fasterxml.jackson.databind.deser.creators
 11         1         1        18         0 com.fasterxml.jackson.databind.deser.dos
 12        13        66       933         9 com.fasterxml.jackson.databind.deser.filter
 13        29       283      2333        94 com.fasterxml.jackson.databind.deser.impl
 14         2         6        97         0 com.fasterxml.jackson.databind.deser.inject
 15        19       260      3106        28 com.fasterxml.jackson.databind.deser.jdk
 16         8        38       542         1 com.fasterxml.jackson.databind.deser.merge
 17        40       458      5596       173 com.fasterxml.jackson.databind.deser.std
 18         1         8       170         1 com.fasterxml.jackson.databind.deser.validate
 19        18        85       694        34 com.fasterxml.jackson.databind.exc
 20        13        49       558        14 com.fasterxml.jackson.databind.ext
 21         1         1        21         0 com.fasterxml.jackson.databind.filter
 22         6        19       287         2 com.fasterxml.jackson.databind.format
 23         6        25       370         5 com.fasterxml.jackson.databind.interop
 24        59       837      6205       206 com.fasterxml.jackson.databind.introspect
 25         1        11        64         2 com.fasterxml.jackson.databind.json
 26        15        28       162        35 com.fasterxml.jackson.databind.jsonFormatVisitors
 27         5        21       386        13 com.fasterxml.jackson.databind.jsonschema
 28        45       217      2628        98 com.fasterxml.jackson.databind.jsontype
 29         8        44       692        10 com.fasterxml.jackson.databind.jsontype.deftyping
 30         8        37       880         7 com.fasterxml.jackson.databind.jsontype.ext
 31        18       144       981        43 com.fasterxml.jackson.databind.jsontype.impl
 32         8        18       261         3 com.fasterxml.jackson.databind.misc
 33        11        27       547         6 com.fasterxml.jackson.databind.mixins
 34        14       105      1131        44 com.fasterxml.jackson.databind.module
 35        47       667      3840       179 com.fasterxml.jackson.databind.node
 36        16        54      1243         7 com.fasterxml.jackson.databind.objectid
 37         5        25       434         1 com.fasterxml.jackson.databind.seq
 38        54       479      4688       236 com.fasterxml.jackson.databind.ser
 39        14        77       943         8 com.fasterxml.jackson.databind.ser.filter
 40        21       201      1466        62 com.fasterxml.jackson.databind.ser.impl
 41        10        68       807         9 com.fasterxml.jackson.databind.ser.jdk
 42        45       387      3658       156 com.fasterxml.jackson.databind.ser.std
 43        22       108      1770        15 com.fasterxml.jackson.databind.struct
 44         3        13       143         0 com.fasterxml.jackson.databind.testutil
 45        37       429      3119       122 com.fasterxml.jackson.databind.type
 46        48       521      4354       199 com.fasterxml.jackson.databind.util
 47         5        16       268         5 com.fasterxml.jackson.databind.views
 48        33        44      1078         4 com.fasterxml.jackson.failing
 49         1         0         2         0 com.mchange.v2.c3p0.jacksontest
 50         5         2        16         0 org.springframework.jacksontest
 51        22        82       818         3 perf
    --------- --------- --------- ---------
          916      8471     76900      3366 Total

 Packages   Classes Functions      NCSS  Javadocs | per
-------------------------------------------------------------
    51.00    916.00   8471.00  76900.00   3366.00 | Project
              17.96    166.10   1507.84     66.00 | Package
                         9.25     83.95      3.67 | Class
                                   9.08      0.40 | Function

Nr. NCSS Functions Classes Javadocs Class
  1   16         4       0        0 com.fasterxml.jackson.databind.deser.std.MappingIteratorDeserializer
  2  144        14       0        2 com.fasterxml.jackson.databind.type.TypeBindings
  3  141        16       0        1 com.fasterxml.jackson.databind.util.ContainerBuilder
  4    1         0       0        0 org.springframework.jacksontest.GrantedAuthority
  5    4         1       0        0 org.springframework.jacksontest.BogusApplicationContext
  6    1         0       0        0 org.springframework.jacksontest.AbstractPointcutAdvisor
  7    1         0       0        0 org.springframework.jacksontest.AbstractApplicationContext
  8    4         1       0        0 org.springframework.jacksontest.BogusPointcutAdvisor
  9   15         2       0        0 perf.ManualReadPerfUntyped
 10   12         2       0        0 perf.RecordBase
 11   11         2       0        1 perf.ManualReadPerfWithRecord
 12   84         3       1        0 perf.ManualWritePerfWithAllTypes
 13   29         2       3        0 perf.ManualReadPerfWithUUID
 14  114         7       4        0 perf.MediaItem
 15    5         2       0        0 perf.RecordAsArray
 16   11         5       0        0 perf.NopOutputStream
 17   33         5       0        0 perf.ManualReadPerfUntypedStream
 18   33         5       0        0 perf.ManualReadPerfUntypedReader
 19   84         7       1        1 perf.ManualReadWithTypeResolution
 20   11         2       0        0 perf.ManualWritePerfWithRecord
 21   18         3       0        0 perf.ManualWritePerfUntyped
 22   72         4       0        0 perf.ObjectWriterTestBase
 23   13         7       0        0 perf.NopWriter
 24   11         2       0        0 perf.ManulWritePerfWithUUID
 25    5         2       0        0 perf.SlowSer
 26    4         1       0        0 perf.UUIDFast
 27    4         1       0        0 perf.UUIDSlow
 28   29         2       1        0 perf.ManualReadPerfWithMedia
 29    5         2       0        1 perf.Record
 30  137        14       0        0 perf.ObjectReaderTestBase
 31    1         0       0        0 com.mchange.v2.c3p0.jacksontest.ComboPooledDataSource
 32  216        17       1        2 com.fasterxml.jackson.databind.BaseTest
 33   22         4       2        1 com.fasterxml.jackson.databind.misc.TestJSONP
 34   15         2       1        0 com.fasterxml.jackson.databind.misc.AccessFixTest
 35   12         1       0        2 com.fasterxml.jackson.databind.misc.TestBlocking
 36   29         1       2        0 com.fasterxml.jackson.databind.misc.CaseInsensitive1854Test
 37   30         2       1        0 com.fasterxml.jackson.databind.misc.ThreadSafety1759Test
 38   41         2       5        0 com.fasterxml.jackson.databind.misc.RaceCondition738Test
 39   53         5       6        0 com.fasterxml.jackson.databind.misc.CaseInsensitiveDeserTest
 40   13         1       1        0 com.fasterxml.jackson.databind.misc.BeanPropertyMapTest
 41   66         5       2        1 com.fasterxml.jackson.databind.TestRootName
 42   94         2       5        1 com.fasterxml.jackson.databind.TestFormatSchema
 43   71         2       6        0 com.fasterxml.jackson.databind.big.TestBiggerData
 44   25         2       2        1 com.fasterxml.jackson.databind.access.TestAnyGetterAccess
 45  101         9       8        0 com.fasterxml.jackson.databind.util.ClassUtilTest
 46   13         1       0        0 com.fasterxml.jackson.databind.util.CompactStringObjectMapTest
 47   18         3       0        1 com.fasterxml.jackson.databind.util.JSONPObjectTest
 48   11         1       0        0 com.fasterxml.jackson.databind.util.RawValueTest
 49   18         1       0        1 com.fasterxml.jackson.databind.util.JsonParserSequenceTest
 50   12         1       0        0 com.fasterxml.jackson.databind.util.NameTransformerTest
 51   73         6       0        0 com.fasterxml.jackson.databind.util.TestStdDateFormat
 52  408        20       2        3 com.fasterxml.jackson.databind.util.TestTokenBuffer
 53   29         3       0        1 com.fasterxml.jackson.databind.util.TestObjectBuffer
 54   36         3       1        0 com.fasterxml.jackson.databind.util.EnumValuesTest
 55   17         2       0        0 com.fasterxml.jackson.databind.util.ByteBufferUtilsTest
 56   35         6       0        0 com.fasterxml.jackson.databind.util.ISO8601DateFormatTest
 57   77        12       3        0 com.fasterxml.jackson.databind.util.BeanUtilTest
 58   49         4       0        0 com.fasterxml.jackson.databind.util.ArrayBuildersTest
 59  120        14       0        0 com.fasterxml.jackson.databind.util.ISO8601UtilsTest
 60   68         5       5        5 com.fasterxml.jackson.databind.introspect.VisibilityForSerializationTest
 61  159        16       9        4 com.fasterxml.jackson.databind.introspect.TestNamingStrategyStd
 62   19         2       1        0 com.fasterxml.jackson.databind.introspect.TestBuilderMethods
 63   48         4       4        0 com.fasterxml.jackson.databind.introspect.TestNameConflicts
 64  123         7      11        1 com.fasterxml.jackson.databind.introspect.TestNamingStrategyCustom
 65   14         3       2        0 com.fasterxml.jackson.databind.introspect.NoClassDefFoundWorkaroundTest
 66  313        22      20        0 com.fasterxml.jackson.databind.introspect.POJOPropertiesCollectorTest
 67   87         6       6        1 com.fasterxml.jackson.databind.introspect.TestScalaLikeImplicitProperties
 68    8         1       1        0 com.fasterxml.jackson.databind.introspect.BeanDescriptionTest
 69   15         1       2        0 com.fasterxml.jackson.databind.introspect.BeanNamingTest
