Nr.   Classes Functions      NCSS  Javadocs Package
  1        60      1742     17684       992 org.apache.commons.lang3
  2        25       669      4988       420 org.apache.commons.lang3.builder
  3        24       212      1485       271 org.apache.commons.lang3.concurrent
  4         4        35       345        26 org.apache.commons.lang3.event
  5        11       128       877        83 org.apache.commons.lang3.exception
  6         6       203      2602       112 org.apache.commons.lang3.math
  7        17       277      1135       179 org.apache.commons.lang3.mutable
  8        12       175      2165        94 org.apache.commons.lang3.reflect
  9        12         4        63        12 org.apache.commons.lang3.reflect.testbed
 10        20       592      5644       431 org.apache.commons.lang3.text
 11        17        59       461        58 org.apache.commons.lang3.text.translate
 12        21       440      4547       360 org.apache.commons.lang3.time
 13        12        93       525        58 org.apache.commons.lang3.tuple
    --------- --------- --------- ---------
          241      4629     42521      3096 Total

 Packages   Classes Functions      NCSS  Javadocs | per
-------------------------------------------------------------
    13.00    241.00   4629.00  42521.00   3096.00 | Project
              18.54    356.08   3270.85    238.15 | Package
                        19.21    176.44     12.85 | Class
                                   9.19      0.67 | Function

Nr. NCSS Functions Classes Javadocs Class
  1  103        18       0        1 org.apache.commons.lang3.mutable.MutableDoubleTest
  2   97        14       0        1 org.apache.commons.lang3.mutable.MutableShortTest
  3   65         9       0        1 org.apache.commons.lang3.mutable.MutableBooleanTest
  4  100        17       0        1 org.apache.commons.lang3.mutable.MutableLongTest
  5  103        18       0        1 org.apache.commons.lang3.mutable.MutableFloatTest
  6   96        17       0        1 org.apache.commons.lang3.mutable.MutableByteTest
  7   98        18       0        2 org.apache.commons.lang3.mutable.MutableIntTest
  8   46         5       0        1 org.apache.commons.lang3.mutable.MutableObjectTest
  9  201        20       0       20 org.apache.commons.lang3.LocaleUtilsTest
 10  329        14       0        1 org.apache.commons.lang3.CharSetTest
 11   58         7       0        1 org.apache.commons.lang3.CharUtilsPerfRun
 12  647        44       0       43 org.apache.commons.lang3.ConversionTest
 13  300        11       0        5 org.apache.commons.lang3.SystemUtilsTest
 14  122        11       2        1 org.apache.commons.lang3.AnnotationUtilsTest
 15   90         6       0        5 org.apache.commons.lang3.StringUtilsStartsEndsWithTest
 16  779        55      26        1 org.apache.commons.lang3.ClassUtilsTest
 17   62        10       0        1 org.apache.commons.lang3.tuple.TripleTest
 18   56         9       0        1 org.apache.commons.lang3.tuple.PairTest
 19   45         6       0        1 org.apache.commons.lang3.tuple.ImmutablePairTest
 20   47         8       0        1 org.apache.commons.lang3.tuple.MutablePairTest
 21   56         6       0        1 org.apache.commons.lang3.tuple.ImmutableTripleTest
 22   58         8       0        1 org.apache.commons.lang3.tuple.MutableTripleTest
 23  240        29       0        8 org.apache.commons.lang3.StringEscapeUtilsTest
 24  391        13       0        1 org.apache.commons.lang3.ArrayUtilsAddTest
 25    5         0       0        1 org.apache.commons.lang3.reflect.testbed.PubliclyShadowedChild
 26    1         0       0        1 org.apache.commons.lang3.reflect.testbed.GenericParent
 27    1         0       0        1 org.apache.commons.lang3.reflect.testbed.Ambig
 28    2         0       0        1 org.apache.commons.lang3.reflect.testbed.Bar
 29    1         0       0        1 org.apache.commons.lang3.reflect.testbed.StaticContainerChild
 30   20         4       0        1 org.apache.commons.lang3.reflect.testbed.StaticContainer
 31    2         0       0        1 org.apache.commons.lang3.reflect.testbed.Foo
 32    2         0       0        1 org.apache.commons.lang3.reflect.testbed.PublicChild
 33    5         0       0        1 org.apache.commons.lang3.reflect.testbed.Parent
 34    5         0       0        1 org.apache.commons.lang3.reflect.testbed.PrivatelyShadowedChild
 35    1         0       0        1 org.apache.commons.lang3.reflect.testbed.StringParameterizedChild
 36    5         0       0        1 org.apache.commons.lang3.reflect.testbed.GenericTypeHolder
 37  177        17       9        1 org.apache.commons.lang3.reflect.MethodUtilsTest
 38   92        12       2        1 org.apache.commons.lang3.reflect.ConstructorUtilsTest
 39  629        43       0        1 org.apache.commons.lang3.reflect.FieldUtilsTest
 40    2         0       1        0 org.apache.commons.lang3.reflect.AAAClass
 41    2         0       1        0 org.apache.commons.lang3.reflect.AAClass
 42   16         1       7        0 org.apache.commons.lang3.reflect.AClass
 43  462        16       7        1 org.apache.commons.lang3.reflect.TypeUtilsTest
