Nr.   Classes Functions      NCSS  Javadocs Package
  1        31       586      2838       439 com.fasterxml.jackson.core
  2         5        23        94         8 com.fasterxml.jackson.core.async
  3         3       153       974        32 com.fasterxml.jackson.core.base
  4         3        25       363         1 com.fasterxml.jackson.core.base64
  5        10       192      1564        37 com.fasterxml.jackson.core.filter
  6         5        25       217        23 com.fasterxml.jackson.core.format
  7        21       183      1873        50 com.fasterxml.jackson.core.io
  8        36       649     10407       114 com.fasterxml.jackson.core.json
  9         2        46       396         7 com.fasterxml.jackson.core.json.async
 10        13        81      1288        22 com.fasterxml.jackson.core.main
 11        14       201      2738        15 com.fasterxml.jackson.core.read
 12        13       142      1482        47 com.fasterxml.jackson.core.sym
 13         2        22        59         0 com.fasterxml.jackson.core.testsupport
 14         3        29       108        14 com.fasterxml.jackson.core.type
 15        22       345      1791        79 com.fasterxml.jackson.core.util
 16         1         2        59         0 com.fasterxml.jackson.failing
 17         8        48       574         6 perf
    --------- --------- --------- ---------
          192      2752     26825       894 Total

 Packages   Classes Functions      NCSS  Javadocs | per
-------------------------------------------------------------
    17.00    192.00   2752.00  26825.00    894.00 | Project
              11.29    161.88   1577.94     52.59 | Package
                        14.33    139.71      4.66 | Class
                                   9.75      0.32 | Function

Nr. NCSS Functions Classes Javadocs Class
  1   33         5       0        1 perf.ManualSmallTokenRead
  2   54         6       0        0 perf.ParserTestBase
  3  172         9       4        0 perf.MediaItem
  4  128         6       0        0 perf.ManualCharAccessTest
  5   19         4       0        1 perf.EnumByBytesLookup
  6   67        10       0        3 perf.Trie
  7   47         5       0        0 perf.ManualReadPerfWithMedia
  8   36         3       1        1 perf.ConcurrencyReadTest
  9   41         2       0        0 com.fasterxml.jackson.core.sym.TestSymbolsWithMediaItem
 10   68         3       1        2 com.fasterxml.jackson.core.sym.TestHashCollisionChars
 11   44         7       0        1 com.fasterxml.jackson.core.sym.SymbolsViaParserTest
 12   53         7       1        2 com.fasterxml.jackson.core.sym.SymbolTableMergingTest
 13  213        17       0        1 com.fasterxml.jackson.core.sym.TestSymbolTables
 14   75         5       0        2 com.fasterxml.jackson.core.sym.TestByteBasedSymbols
 15  305        28       1        2 com.fasterxml.jackson.core.BaseTest
 16   11         4       0        0 com.fasterxml.jackson.core.testsupport.ThrottledInputStream
 17   41        18       0        0 com.fasterxml.jackson.core.testsupport.MockDataInput
 18  177         4       0        0 com.fasterxml.jackson.core.PointerFromContextTest
 19  151         4       4        2 com.fasterxml.jackson.core.util.TestDelegates
 20   59         6       0        1 com.fasterxml.jackson.core.util.TestNumberPrinting
 21   55         5       0        1 com.fasterxml.jackson.core.util.TestTextBuffer
 22   89         8       0        0 com.fasterxml.jackson.core.util.TestDefaultPrettyPrinter
 23   13         5       0        0 com.fasterxml.jackson.core.util.TestVersionUtil
 24   32         2       0        1 com.fasterxml.jackson.core.util.TestSerializedString
 25   16         1       0        0 com.fasterxml.jackson.core.util.ByteArrayBuilderTest
 26    8         1       0        0 com.fasterxml.jackson.core.util.TestCharTypes
 27   21         4       0        1 com.fasterxml.jackson.core.TestVersions
 28  113        10       0        0 com.fasterxml.jackson.core.TestJsonPointer
 29  221        17       0        0 com.fasterxml.jackson.core.read.TrailingCommasTest
 30  172         7       0        0 com.fasterxml.jackson.core.read.NumberCoercionTest
 31  134         8       0        0 com.fasterxml.jackson.core.read.ValueConversionsTest
 32  442        31       0        6 com.fasterxml.jackson.core.read.JsonParserTest
 33  364        21       0        2 com.fasterxml.jackson.core.read.NonStandardParserFeaturesTest
 34  363        24       0        0 com.fasterxml.jackson.core.read.NextXxxAccessTest
 35  154        17       0        2 com.fasterxml.jackson.core.read.CommentParsingTest
 36  388        31       0        3 com.fasterxml.jackson.core.read.NumberParsingTest
 37   27         3       0        0 com.fasterxml.jackson.core.read.ParserSymbolHandlingTest
 38   62         7       0        0 com.fasterxml.jackson.core.read.ParserErrorHandlingTest
 39   83         6       0        0 com.fasterxml.jackson.core.read.ParserDupHandlingTest
 40   92        14       0        1 com.fasterxml.jackson.core.read.ParserScopeMatchingTest
 41   23         3       0        0 com.fasterxml.jackson.core.read.DataInputTest
 42  142        12       0        1 com.fasterxml.jackson.core.read.UTF8NamesParseTest
 43   31         2       0        1 com.fasterxml.jackson.core.async.AsyncReaderWrapperForByteArray
 44   38        17       0        0 com.fasterxml.jackson.core.async.AsyncReaderWrapper
 45  183        14       0        0 com.fasterxml.jackson.core.base64.Base64BinaryParsingTest
 46  106         6       0        1 com.fasterxml.jackson.core.base64.Base64GenerationTest
 47   63         5       0        0 com.fasterxml.jackson.core.base64.Base64CodecTest
 48   26         1       0        0 com.fasterxml.jackson.core.io.TestMergedStream
 49   43         1       0        0 com.fasterxml.jackson.core.io.TestIOContext
 50   28         1       0        0 com.fasterxml.jackson.core.io.SegmentedStringWriterTest
 51   81         9       0        0 com.fasterxml.jackson.core.io.TestJsonStringEncoder
 52  100         5       0        0 com.fasterxml.jackson.core.io.UTF8WriterTest
 53   12         1       0        0 com.fasterxml.jackson.core.io.TestCharTypes
 54   55         4       1        0 com.fasterxml.jackson.core.TestLocation
 55   49         2       0        0 com.fasterxml.jackson.core.json.LocationOffsetsTest
 56  162        11       0        1 com.fasterxml.jackson.core.json.StringGenerationFromReaderTest
 57  125         9       0        1 com.fasterxml.jackson.core.json.ArrayGenerationTest
 58   62         7       0        0 com.fasterxml.jackson.core.json.GeneratorFailFromReaderTest
 59  175        11       0        1 com.fasterxml.jackson.core.json.StringGenerationTest
 60   42         5       0        1 com.fasterxml.jackson.core.json.TestMaxErrorSize
 61   29         3       0        0 com.fasterxml.jackson.core.json.RawValueWithSurrogatesTest
 62   50         4       0        0 com.fasterxml.jackson.core.json.TestParserOverrides
 63  107         8       1        2 com.fasterxml.jackson.core.json.TestCustomEscaping
 64   82        12       0        6 com.fasterxml.jackson.core.json.RequestPayloadOnExceptionTest
 65   45         2       2        1 com.fasterxml.jackson.core.json.TestDecorators
 66   32         4       0        1 com.fasterxml.jackson.core.json.TestWithTonsaSymbols
 67   66         3       0        0 com.fasterxml.jackson.core.json.TestUtf8Generator
 68   79         6       1        2 com.fasterxml.jackson.core.json.TestCharEscaping
 69   57         7       0        0 com.fasterxml.jackson.core.json.GeneratorFailTest
 70   56         8       0        0 com.fasterxml.jackson.core.json.TestRootValues
 71   36         4       0        0 com.fasterxml.jackson.core.json.LocationInArrayTest
 72  188        14       0        2 com.fasterxml.jackson.core.json.GeneratorFeaturesTest
 73   79         4       0        0 com.fasterxml.jackson.core.json.ParserSequenceTest
 74   67         2       0        0 com.fasterxml.jackson.core.json.LocationInObjectTest
 75   80         5       0        0 com.fasterxml.jackson.core.json.JsonFactoryTest
 76   57         8       0        0 com.fasterxml.jackson.core.json.TestGeneratorDupHandling
 77  252        13       0        2 com.fasterxml.jackson.core.json.GeneratorBasicTest
 78   17         2       0        0 com.fasterxml.jackson.core.json.TestUnicode
 79   58         3       0        0 com.fasterxml.jackson.core.json.TestGeneratorWithSerializedString
 80   63         3       3        0 com.fasterxml.jackson.core.type.TypeReferenceTest
 81   87        10       0        1 com.fasterxml.jackson.core.TestJDKSerializability
 82   55         4       0        1 com.fasterxml.jackson.core.format.TestJsonFormatDetection
 83   80         9       2        0 com.fasterxml.jackson.core.filter.BasicParserFilteringTest
 84  170        12       2        1 com.fasterxml.jackson.core.filter.BasicGeneratorFilteringTest
 85   48         5       0        0 com.fasterxml.jackson.core.filter.JsonPointerParserFilteringTest
 86   59         3       1        0 com.fasterxml.jackson.core.filter.TokenVerifyingParserFiltering330Test
 87   55         7       0        0 com.fasterxml.jackson.core.filter.JsonPointerGeneratorFilteringTest
 88   73         6       0        0 com.fasterxml.jackson.core.TestExceptions
 89   74         3       0        1 com.fasterxml.jackson.core.main.TestGeneratorArray
 90   93         6       0        1 com.fasterxml.jackson.core.main.TestParserWithObjects
 91   42         3       0        1 com.fasterxml.jackson.core.main.TestGeneratorCopy
 92   81         6       0        1 com.fasterxml.jackson.core.main.TestNumberParsing
 93   87         5       2        2 com.fasterxml.jackson.core.main.TestParserClosing
 94  103         6       0        2 com.fasterxml.jackson.core.main.TestRawStringWriting
 95  160         7       0        2 com.fasterxml.jackson.core.main.TestGeneratorMisc
 96   63         8       0        1 com.fasterxml.jackson.core.main.TestParserFeatures
 97  143         5       0        3 com.fasterxml.jackson.core.main.TestGeneratorObject
 98   28         4       0        1 com.fasterxml.jackson.core.main.TestParserLinefeeds
 99  121         6       4        2 com.fasterxml.jackson.core.main.TestGeneratorClosing
