Nr.   Classes Functions      NCSS  Javadocs Package
  1         5        78      1487        10 org.joda.example.time
  2       126      5038     36879      2297 org.joda.time
  3        13       234      1134       247 org.joda.time.base
  4        41       765      6846       326 org.joda.time.chrono
  5        17       181       789        39 org.joda.time.chrono.gj
  6        36       375      2736       138 org.joda.time.convert
  7        35       818      4192       347 org.joda.time.field
  8        29       866      8682       347 org.joda.time.format
  9        15       137      1996        76 org.joda.time.tz
    --------- --------- --------- ---------
          317      8492     64741      3827 Total

 Packages   Classes Functions      NCSS  Javadocs | per
-------------------------------------------------------------
     9.00    317.00   8492.00  64741.00   3827.00 | Project
              35.22    943.56   7193.44    425.22 | Package
                        26.79    204.23     12.07 | Class
                                   7.62      0.45 | Function

Nr. NCSS Functions Classes Javadocs Class
  1  532        68       1        1 org.joda.time.TestYearMonthDay_Basics
  2  231        32       0        1 org.joda.time.TestHours
  3  452        58       3        1 org.joda.time.TestInterval_Constructors
  4  530        45       0        1 org.joda.time.TestLocalTime_Properties
  5 1119       111       0        6 org.joda.time.TestPeriod_Constructors
  6  226        32       0        1 org.joda.time.TestWeeks
  7   69        15       0        9 org.joda.time.TestInstant_Constructors
  8  595        83       0        1 org.joda.time.TestPartial_Basics
  9  459        49       0       38 org.joda.time.TestDateTimeComparator
 10  559        62       0        1 org.joda.time.TestLocalDateTime_Constructors
 11   80         8       0        1 org.joda.time.TestPartial_Match
 12   20         1       0        1 org.joda.time.ClassLoadTest
 13  761        66       0        1 org.joda.time.TestLocalDateTime_Properties
 14  110        25       0        1 org.joda.time.TestStringConvert
 15  518        42       3        1 org.joda.time.TestMutableDateTime_Basics
 16  276        47       0       40 org.joda.time.TestMutableDateTime_Constructors
 17  430        22       0        2 org.joda.time.chrono.TestCopticChronology
 18  430        22       0        2 org.joda.time.chrono.TestEthiopicChronology
 19  583        27       0        2 org.joda.time.chrono.TestIslamicChronology
 20  360        34       0        1 org.joda.time.chrono.TestGJChronology
 21  320        23       0        1 org.joda.time.chrono.TestISOChronology
 22   79        15       0        1 org.joda.time.chrono.TestLenientChronology
 23  287        19       0        1 org.joda.time.chrono.TestBuddhistChronology
 24   63        18       0        1 org.joda.time.chrono.TestGJDate
 25   29        11       0        1 org.joda.time.chrono.gj.TestGJWeekyearField
 26   21         5       0        1 org.joda.time.chrono.gj.TestJulianYearField
 27   97        44       0       14 org.joda.time.chrono.gj.TestGJChronology
 28   23         9       0        1 org.joda.time.chrono.gj.TestGJDayOfMonthField
 29   27        11       0        1 org.joda.time.chrono.gj.TestGJYearField
 30   21         5       0        1 org.joda.time.chrono.gj.TestJulianWeekyearField
 31   20         9       0        1 org.joda.time.chrono.gj.TestGJDayOfYearField
 32   20         8       0        1 org.joda.time.chrono.gj.TestGJDayOfWeekField
 33   63        11       0        4 org.joda.time.chrono.gj.TestGregorianChronology
 34   40        11       0        1 org.joda.time.chrono.gj.TestGJMonthOfYearField
 35   11         3       0        1 org.joda.time.chrono.gj.TestAll
 36   75        15       0        4 org.joda.time.chrono.gj.TestJulianChronology
 37  226        21       0        4 org.joda.time.chrono.gj.MainTest
 38   10         4       0        1 org.joda.time.chrono.gj.TestGJDateTimeField
 39   24         9       0        1 org.joda.time.chrono.gj.TestGJWeekOfWeekyearField
 40   26         3       0        1 org.joda.time.chrono.gj.TestJulianMonthOfYearField
 41    5         2       0        1 org.joda.time.chrono.gj.TestJulianDayOfMonthField
 42  218        17       0        1 org.joda.time.chrono.TestGregorianChronology
 43   20         3       0        1 org.joda.time.chrono.TestAll
 44  212        16       0        1 org.joda.time.chrono.TestJulianChronology
 45  470        68       1        1 org.joda.time.TestMonthDay_Basics
 46  126        23       0        3 org.joda.time.TestDuration_Constructors
 47   26        12       0        1 org.joda.time.MockPartial
 48  455        51       0       33 org.joda.time.TestTimeOfDay_Constructors
 49  596        51      10        1 org.joda.time.TestDateTimeZone
 50 1013        84       0        1 org.joda.time.TestDateTime_Properties
 51  862       129       0        1 org.joda.time.TestDateTimeZoneCutover
 52  254        34       0        1 org.joda.time.TestDays
 53  838        85       3        1 org.joda.time.TestDateTime_Basics
 54   66         6       1        1 org.joda.time.TestBasePartial
 55  238        24       0        1 org.joda.time.TestYearMonth_Properties
 56  481        58       1        1 org.joda.time.TestTimeOfDay_Basics
 57  647        47       0        1 org.joda.time.TestPeriodType
 58  173        17       1        2 org.joda.time.TestBaseSingleFieldPeriod
 59  206        27       0       23 org.joda.time.TestPartial_Constructors
 60  216        28       0        1 org.joda.time.TestMonths
 61  300        47       0       40 org.joda.time.TestDateMidnight_Constructors
 62  271        29       7        1 org.joda.time.TestDateTimeUtils
 63  513        64       0        2 org.joda.time.TestLocalTime_Constructors
 64  218        32       0        1 org.joda.time.TestMinutes
 65  381        33       0        1 org.joda.time.TestYearMonthDay_Properties
 66  206        34       0       18 org.joda.time.TestYearMonth_Constructors
 67  395        54       5        1 org.joda.time.field.TestPreciseDateTimeField
 68  236        10       0        9 org.joda.time.field.TestUnsupportedDateTimeField
 69  154        28       0        1 org.joda.time.field.TestPreciseDurationField
 70  166        29       0        1 org.joda.time.field.TestScaledDurationField
 71  169         9       0        1 org.joda.time.field.TestFieldUtils
 72  409        54       9        1 org.joda.time.field.TestPreciseDurationDateTimeField
 73  109        25       0        1 org.joda.time.field.TestMillisDurationField
 74  379        53       8        1 org.joda.time.field.TestBaseDateTimeField
 75   18         3       0        1 org.joda.time.field.TestAll
 76  331        56       2        1 org.joda.time.field.TestOffsetDateTimeField
 77  224        31       0        1 org.joda.time.TestDateTimeFieldType
 78  395        59       0        1 org.joda.time.TestLocalDate_Constructors
 79  227        24       0        1 org.joda.time.TestMonthDay_Properties
 80  227        45       0        1 org.joda.time.TestMutableDateTime_Adds
 81  684        64       2        1 org.joda.time.TestDateMidnight_Basics
 82  212        32       0        1 org.joda.time.TestSeconds
 83  119        11       6        1 org.joda.time.TestAbstractPartial
 84  493        40       0        1 org.joda.time.TestTimeOfDay_Properties
 85  219        22       0        1 org.joda.time.TestPartial_Properties
 86  715        73       1        1 org.joda.time.TestLocalDateTime_Basics
 87  114        16       1        1 org.joda.time.TestMutablePeriod_Basics
 88  180        26       0        1 org.joda.time.TestYears
 89  301        32       1        1 org.joda.time.TestMutableInterval_Basics
 90  224        42       1        1 org.joda.time.TestMutableInterval_Updates
 91  234        11       0        1 org.joda.time.TestIllegalFieldValueException
 92  101        20       0        1 org.joda.time.format.TestISOPeriodFormatParsing
 93   66        10       0        1 org.joda.time.format.TestTextFields
 94   61         7       0        1 org.joda.time.format.TestPeriodFormatParsing
 95  542        59       0        1 org.joda.time.format.TestPeriodFormatterBuilder
 96  662        71       1        1 org.joda.time.format.TestDateTimeFormat
 97  618        46       0        1 org.joda.time.format.TestISODateTimeFormatParsing
 98  128        15       0        1 org.joda.time.format.TestPeriodFormatter
 99  178        57       1        1 org.joda.time.format.TestPeriodFormat
100  280        40       0        1 org.joda.time.format.TestDateTimeFormatterBuilder
101  615        79       0        1 org.joda.time.format.TestDateTimeFormatter
102  724        45       0        1 org.joda.time.format.TestISODateTimeFormat_Fields
103   23         3       0        1 org.joda.time.format.TestAll
104  181        25       0        1 org.joda.time.format.TestDateTimeFormatStyle
105  118        12       1        1 org.joda.time.format.TestISOPeriodFormat
106  338        51       1        1 org.joda.time.format.TestISODateTimeFormat
107  902        86       1        1 org.joda.time.TestPeriod_Basics
108  930        82       0        1 org.joda.time.TestMutablePeriod_Updates
109  545        64       0        1 org.joda.time.TestMutableDateTime_Properties
110  530        56       3        1 org.joda.time.TestLocalTime_Basics
111  383        40       1        1 org.joda.time.TestInstant_Basics
112  412        52       1        1 org.joda.time.TestYearMonth_Basics
113  500        67       2        1 org.joda.time.TestDuration_Basics
114  434        56       3        1 org.joda.time.TestMutableInterval_Constructors
115   82         3       0        1 org.joda.time.TestAll
116  875        87       1        1 org.joda.time.TestInterval_Basics
117   11         5       0        1 org.joda.time.MockNullZoneChronology
118  256        35       0       18 org.joda.time.TestYearMonthDay_Constructors
119   29         7       0        1 org.joda.time.tz.TestCachedDateTimeZone
120   89        15       0        1 org.joda.time.tz.TestBuilder
121   99        18       1        1 org.joda.time.tz.TestCompiler
122   25         6       0        1 org.joda.time.tz.TestUTCProvider
123   14         3       0        1 org.joda.time.tz.TestAll
124   52        10       0        2 org.joda.time.tz.TestFixedDateTimeZone
125   18         3       0        1 org.joda.time.TestAllPackages
126  698        61       0        8 org.joda.time.TestMutablePeriod_Constructors
127  378        33       0        1 org.joda.time.TestLocalDate_Properties
128  396        66       0       50 org.joda.time.TestDateTime_Constructors
129   23         8       0        0 org.joda.time.MockZone
130  427        68       0        1 org.joda.time.TestMutableDateTime_Sets
131  384        39       0        1 org.joda.time.TestDateMidnight_Properties
132  164        34       0        1 org.joda.time.TestSerialization
133  109        20       0        1 org.joda.time.TestDurationFieldType
134   55         9       1        4 org.joda.time.TestDateTimeConstants
135  726        85       1        1 org.joda.time.TestLocalDate_Basics
136  661        66      21        1 org.joda.time.convert.TestConverterManager
137   64        12       2        1 org.joda.time.convert.TestReadableInstantConverter
138  100        12       6        1 org.joda.time.convert.TestConverterSet
139   11         5       0        1 org.joda.time.convert.MockBadChronology
140   48        11       0        1 org.joda.time.convert.TestDateConverter
141   97        16       2        1 org.joda.time.convert.TestReadableIntervalConverter
142   53        11       0        1 org.joda.time.convert.TestReadableDurationConverter
143   46         9       0        1 org.joda.time.convert.TestReadablePeriodConverter
144   23        12       0        1 org.joda.time.convert.MockUnknownCalendar
145   87        18       0        1 org.joda.time.convert.TestNullConverter
146  383        47       0        1 org.joda.time.convert.TestStringConverter
147   85        12       0        1 org.joda.time.convert.TestCalendarConverter
148   67        10       1        1 org.joda.time.convert.TestReadablePartialConverter
149   48        12       0        1 org.joda.time.convert.TestLongConverter
150   16         8       0        1 org.joda.time.convert.MockUnknownTimeZone
151   21         3       0        1 org.joda.time.convert.TestAll
152   12         5       0        1 org.joda.time.convert.MockZeroNullIntegerConverter
153   19         6       0        1 org.joda.time.TestDurationField
154  208        34       0       18 org.joda.time.TestMonthDay_Constructors
155  126        12       0        1 org.joda.time.TestChronology
156   83         2       1        1 org.joda.example.time.TimeZoneTable
157  181         8       6        1 org.joda.example.time.AgeCalculator
158  460        12      13        2 org.joda.example.time.DateTimeBrowser
159   76         4       0        1 org.joda.example.time.Examples
160  598        52       1        5 org.joda.example.time.DateTimePerformance
161  163        72       0       73 org.joda.time.MutablePeriod
162   10         9       0       10 org.joda.time.ReadableDuration
163  101        26       0       27 org.joda.time.Minutes
164   13        12       0       13 org.joda.time.ReadableInstant
165   80        27       0       28 org.joda.time.MutableInterval
166   22        21       0       22 org.joda.time.ReadableInterval
167   27        20       0       21 org.joda.time.DurationField
168   12        11       0       12 org.joda.time.ReadablePartial
169   12        11       0       12 org.joda.time.ReadablePeriod
170  299        33       1       47 org.joda.time.Partial
171   93        29       0       30 org.joda.time.Duration
172  246        67       1       89 org.joda.time.DateMidnight
173   51        50       0       51 org.joda.time.DateTimeField
174  278        39       0       40 org.joda.time.PeriodType
175   52        20       0       21 org.joda.time.Instant
176   78        17       0        9 org.joda.time.chrono.GregorianChronology
177  137        23       0        2 org.joda.time.chrono.GJLocaleSymbols
178   58        18       0        3 org.joda.time.chrono.BasicYearDateTimeField
179   78        17       0        7 org.joda.time.chrono.BasicWeekyearDateTimeField
180   53        17       0        5 org.joda.time.chrono.GJEraDateTimeField
181  284        49       2       43 org.joda.time.chrono.BasicChronology
182   34        10       0        4 org.joda.time.chrono.BasicDayOfYearDateTimeField
183  199        31       1       16 org.joda.time.chrono.IslamicChronology
184   39        16       0        3 org.joda.time.chrono.ISOYearOfEraDateTimeField
185  298        16       3       11 org.joda.time.chrono.LimitChronology
186   76        13       0        9 org.joda.time.chrono.EthiopicChronology
187   61         9       0        6 org.joda.time.chrono.LenientChronology
188  138        18       0        7 org.joda.time.chrono.BasicMonthOfYearDateTimeField
189   42        16       0        4 org.joda.time.chrono.GJYearOfEraDateTimeField
190  317        16       2        8 org.joda.time.chrono.ZonedChronology
191   89        19       0        9 org.joda.time.chrono.JulianChronology
192   39        13       0        4 org.joda.time.chrono.BasicWeekOfWeekyearDateTimeField
193  156        50       0       51 org.joda.time.chrono.BaseChronology
194  304        45       1        7 org.joda.time.chrono.AssembledChronology
195   14         6       0        2 org.joda.time.chrono.GJMonthOfYearDateTimeField
196   78        13       0        9 org.joda.time.chrono.CopticChronology
197   51        15       0        2 org.joda.time.chrono.BasicFixedMonthChronology
198   72        11       1       11 org.joda.time.chrono.ISOChronology
199   68         8       0        3 org.joda.time.chrono.BasicGJChronology
200  467        26       3       29 org.joda.time.chrono.GJChronology
201   61         9       0        6 org.joda.time.chrono.StrictChronology
202   68        11       0       11 org.joda.time.chrono.BuddhistChronology
203   39        16       0       17 org.joda.time.chrono.BasicSingleEraDateTimeField
204   26        11       0       11 org.joda.time.chrono.GJDayOfWeekDateTimeField
