Nr.   Classes Functions      NCSS  Javadocs Package
  1        38       716      3278       459 com.fasterxml.jackson.core
  2         4         8        33         7 com.fasterxml.jackson.core.async
  3         3       163      1017        36 com.fasterxml.jackson.core.base
  4         3        33       476         1 com.fasterxml.jackson.core.base64
  5         2        15        56        11 com.fasterxml.jackson.core.exc
  6         9       203      1636        37 com.fasterxml.jackson.core.filter
  7         6        27       236        24 com.fasterxml.jackson.core.format
  8        21       185      1875        52 com.fasterxml.jackson.core.io
  9        40       681     10734       116 com.fasterxml.jackson.core.json
 10        27       280      4728        21 com.fasterxml.jackson.core.json.async
 11        13        82      1263        22 com.fasterxml.jackson.core.main
 12        17       212      2848        15 com.fasterxml.jackson.core.read
 13        13       142      1484        47 com.fasterxml.jackson.core.sym
 14         6        53       184         2 com.fasterxml.jackson.core.testsupport
 15         4        33       132        18 com.fasterxml.jackson.core.type
 16        28       385      2077        99 com.fasterxml.jackson.core.util
 17         2         8        89         0 com.fasterxml.jackson.failing
 18         1         8        74         0 com.fasterxml.jackson.failing.async
 19         9        53       609         7 perf
    --------- --------- --------- ---------
          246      3287     32829       974 Total

 Packages   Classes Functions      NCSS  Javadocs | per
-------------------------------------------------------------
    19.00    246.00   3287.00  32829.00    974.00 | Project
              12.95    173.00   1727.84     51.26 | Package
                        13.36    133.45      3.96 | Class
                                   9.99      0.30 | Function

Nr. NCSS Functions Classes Javadocs Class
  1   33         5       0        1 perf.ManualSmallTokenRead
  2   33         5       0        1 perf.ManualIntRead
  3   54         6       0        0 perf.ParserTestBase
  4  172         9       4        0 perf.MediaItem
  5  128         6       0        0 perf.ManualCharAccessTest
  6   19         4       0        1 perf.EnumByBytesLookup
  7   67        10       0        3 perf.Trie
  8   47         5       0        0 perf.ManualReadPerfWithMedia
  9   36         3       1        1 perf.ConcurrencyReadTest
 10   41         2       0        0 com.fasterxml.jackson.core.sym.TestSymbolsWithMediaItem
 11   66         3       1        2 com.fasterxml.jackson.core.sym.TestHashCollisionChars
 12   44         7       0        1 com.fasterxml.jackson.core.sym.SymbolsViaParserTest
 13   53         7       1        2 com.fasterxml.jackson.core.sym.SymbolTableMergingTest
 14  213        17       0        1 com.fasterxml.jackson.core.sym.TestSymbolTables
 15   75         5       0        2 com.fasterxml.jackson.core.sym.TestByteBasedSymbols
 16  315        32       1        2 com.fasterxml.jackson.core.BaseTest
 17   14         5       0        1 com.fasterxml.jackson.core.testsupport.ByteOutputStreamForTesting
 18   11         4       0        0 com.fasterxml.jackson.core.testsupport.ThrottledInputStream
 19   31         2       0        1 com.fasterxml.jackson.core.testsupport.AsyncReaderWrapperForByteArray
 20   14         5       0        0 com.fasterxml.jackson.core.testsupport.StringWriterForTesting
 21   41        18       0        0 com.fasterxml.jackson.core.testsupport.MockDataInput
 22   47        19       0        0 com.fasterxml.jackson.core.testsupport.AsyncReaderWrapper
 23  177         4       0        0 com.fasterxml.jackson.core.PointerFromContextTest
 24  151         4       4        2 com.fasterxml.jackson.core.util.TestDelegates
 25   35         3       0        1 com.fasterxml.jackson.core.util.SeparatorsTest
 26   59         6       0        1 com.fasterxml.jackson.core.util.TestNumberPrinting
 27  126        16       0        1 com.fasterxml.jackson.core.util.TestTextBuffer
 28   15         2       0        1 com.fasterxml.jackson.core.util.DefaultIndenterTest
 29   96         9       1        0 com.fasterxml.jackson.core.util.TestDefaultPrettyPrinter
 30   16         4       0        1 com.fasterxml.jackson.core.util.VersionUtilTest
 31   13         5       0        0 com.fasterxml.jackson.core.util.TestVersionUtil
 32   32         2       0        1 com.fasterxml.jackson.core.util.TestSerializedString
 33   16         1       0        0 com.fasterxml.jackson.core.util.ByteArrayBuilderTest
 34   13         4       0        1 com.fasterxml.jackson.core.util.RequestPayloadTest
 35    8         1       0        0 com.fasterxml.jackson.core.util.TestCharTypes
 36   21         4       0        1 com.fasterxml.jackson.core.TestVersions
 37  113        10       0        0 com.fasterxml.jackson.core.TestJsonPointer
 38  222        17       0        0 com.fasterxml.jackson.core.read.TrailingCommasTest
 39  188         7       0        0 com.fasterxml.jackson.core.read.NumberCoercionTest
 40  134         8       0        0 com.fasterxml.jackson.core.read.ValueConversionsTest
 41  441        31       0        6 com.fasterxml.jackson.core.read.JsonParserTest
 42  289        17       0        2 com.fasterxml.jackson.core.read.NonStandardParserFeaturesTest
 43  363        24       0        0 com.fasterxml.jackson.core.read.NextXxxAccessTest
 44   83         6       0        0 com.fasterxml.jackson.core.read.NonStandardUnquotedNamesTest
 45  147        17       0        2 com.fasterxml.jackson.core.read.CommentParsingTest
 46   77         5       0        0 com.fasterxml.jackson.core.read.NumberOverflowTest
 47  367        30       0        3 com.fasterxml.jackson.core.read.NumberParsingTest
 48   27         3       0        0 com.fasterxml.jackson.core.read.ParserSymbolHandlingTest
 49   65         9       0        0 com.fasterxml.jackson.core.read.ParserErrorHandlingTest
 50   28         3       0        0 com.fasterxml.jackson.core.read.UTF32ParseTest
 51   83         6       0        0 com.fasterxml.jackson.core.read.ParserDupHandlingTest
 52   92        14       0        1 com.fasterxml.jackson.core.read.ParserScopeMatchingTest
 53   23         3       0        0 com.fasterxml.jackson.core.read.DataInputTest
 54  142        12       0        1 com.fasterxml.jackson.core.read.UTF8NamesParseTest
 55   14         4       0        0 com.fasterxml.jackson.core.async.AsyncTestBase
 56  272        21       0        0 com.fasterxml.jackson.core.base64.Base64BinaryParsingTest
 57  106         6       0        1 com.fasterxml.jackson.core.base64.Base64GenerationTest
 58   85         6       0        0 com.fasterxml.jackson.core.base64.Base64CodecTest
 59   26         1       0        0 com.fasterxml.jackson.core.io.TestMergedStream
 60   43         1       0        0 com.fasterxml.jackson.core.io.TestIOContext
 61   28         1       0        0 com.fasterxml.jackson.core.io.SegmentedStringWriterTest
 62   79         9       0        0 com.fasterxml.jackson.core.io.TestJsonStringEncoder
 63  100         5       0        0 com.fasterxml.jackson.core.io.UTF8WriterTest
 64   12         1       0        0 com.fasterxml.jackson.core.io.TestCharTypes
