Nr.   Classes Functions      NCSS  Javadocs Package
  1        52       377      2466       225 com.google.gson
  2         0         0        45         0 com.google.gson.annotations
  3         3        33       292        21 com.google.gson.codegen
  4         2         4        17         0 com.google.gson.codegen.functional
  5         2         4       280         3 com.google.gson.common
  6         1         2        30         1 com.google.gson.examples.android
  7         2        12        79         2 com.google.gson.examples.android.model
  8         1         1        29         0 com.google.gson.extras.examples.rawcollections
  9        53       699      6120        95 com.google.gson.functional
 10         2        12       252         4 com.google.gson.graph
 11         3        11       137         4 com.google.gson.interceptors
 12        17       157      1907        74 com.google.gson.internal
 13        16       116      1923        21 com.google.gson.internal.bind
 14         1         8       169         9 com.google.gson.internal.bind.util
 15         6        39       684        16 com.google.gson.metrics
 16         1         9       172        10 com.google.gson.protobuf
 17         3        15       125         2 com.google.gson.protobuf.functional
 18         2        26       178        18 com.google.gson.reflect
 19         1         2        27         0 com.google.gson.regression
 20         8       250      2987        66 com.google.gson.stream
 21         6        33       421        11 com.google.gson.typeadapters
    --------- --------- --------- ---------
          182      1810     18340       582 Total

 Packages   Classes Functions      NCSS  Javadocs | per
-------------------------------------------------------------
    21.00    182.00   1810.00  18340.00    582.00 | Project
               8.67     86.19    873.33     27.71 | Package
                         9.95    100.77      3.20 | Class
                                  10.13      0.32 | Function

Nr. NCSS Functions Classes Javadocs Class
  1   63         5       0        4 com.google.gson.metrics.BagOfPrimitivesDeserializationBenchmark
  2   12         3       0        1 com.google.gson.metrics.SerializationBenchmark
  3   55         7       0        1 com.google.gson.metrics.BagOfPrimitives
  4   75         5       1        4 com.google.gson.metrics.CollectionsDeserializationBenchmark
  5  231         4      16        1 com.google.gson.metrics.ParseBenchmark
  6   16         3       1        1 com.google.gson.VersionExclusionStrategyTest
  7  185        15       9        5 com.google.gson.metrics.PerformanceTest
  8   32         5       0        1 com.google.gson.JsonStreamParserTest
  9   11         1       1        1 com.google.gson.GsonTest
 10   23         4       0        1 com.google.gson.LongSerializationPolicyTest
 11  148        24       0        1 com.google.gson.JsonPrimitiveTest
 12   28         4       3        1 com.google.gson.JavaSerializationTest
 13  101        13       0        3 com.google.gson.JsonObjectTest
 14  175        11       1        0 com.google.gson.stream.JsonReaderPathTest
 15 1171       128       0        5 com.google.gson.stream.JsonReaderTest
 16  404        37       0        0 com.google.gson.stream.JsonWriterTest
 17   31         1       0        1 com.google.gson.PrimitiveTypeAdapter
 18   48         6       6        1 com.google.gson.reflect.TypeTokenTest
 19   21         3       3        4 com.google.gson.internal.UnsafeAllocatorInstantiationTest
 20  178        23       0        0 com.google.gson.internal.LinkedHashTreeMapTest
 21   27         3       4        1 com.google.gson.internal.GsonTypesTest
 22   87        12       0        0 com.google.gson.internal.LinkedTreeMapTest
 23  211        17       0        0 com.google.gson.internal.bind.JsonElementReaderTest
 24  112        12       0        0 com.google.gson.internal.bind.JsonTreeWriterTest
 25    9         2       0        0 com.google.gson.internal.LazilyParsedNumberTest
 26   65        11       0        1 com.google.gson.JsonParserTest
 27   56         5       0        1 com.google.gson.JsonArrayTest
 28   67         7       5        1 com.google.gson.GsonTypeAdapterTest
 29   25         5       1        0 com.google.gson.ObjectTypeAdapterTest
 30   15         3       3        1 com.google.gson.GenericArrayTypeTest
 31   24         4       0        2 com.google.gson.common.MoreAsserts
 32  241         0      21        1 com.google.gson.common.TestTypes
 33   27         4       3        1 com.google.gson.GsonBuilderTest
 34   11         2       0        1 com.google.gson.DefaultInetAddressTypeAdapterTest
 35   89         0       3        2 com.google.gson.ParameterizedTypeFixtures
 36   29         7       2        1 com.google.gson.FieldAttributesTest
 37    5         1       1        2 com.google.gson.CommentsTest
 38   30         3       2        1 com.google.gson.OverrideCoreTypeAdaptersTest
 39   16         3       2        1 com.google.gson.ParameterizedTypeTest
 40    9         2       0        1 com.google.gson.JsonNullTest
 41   20         2       1        0 com.google.gson.regression.JsonAdapterNullSafeTest
 42   93        12       0        1 com.google.gson.DefaultDateTypeAdapterTest
 43   33         7       1        1 com.google.gson.ExposeAnnotationExclusionStrategyTest
 44  126        12       4        0 com.google.gson.MixedStreamTest
 45   37         5       1        0 com.google.gson.functional.ThrowableFunctionalTest
 46   72         3      12        1 com.google.gson.functional.JsonAdapterSerializerDeserializerTest
 47  265        46      14        9 com.google.gson.functional.ObjectTest
 48  162        10      18        3 com.google.gson.functional.JsonAdapterAnnotationOnFieldsTest
 49   76         4       7        1 com.google.gson.functional.TreeTypeAdaptersTest
 50   89         7       8        4 com.google.gson.functional.MoreSpecificTypeSerializationTest
 51   61         3       5        1 com.google.gson.functional.TypeVariableTest
 52   48         5       9        1 com.google.gson.functional.InstanceCreatorTest
 53   92        12      11        2 com.google.gson.functional.EnumTest
 54   33         5       1        1 com.google.gson.functional.CustomSerializerTest
 55   39         4       2        1 com.google.gson.functional.FieldExclusionTest
 56   17         3       0        1 com.google.gson.functional.PrimitiveCharacterTest
 57   55         7       4        1 com.google.gson.functional.CircularReferenceTest
 58   53         8       1        1 com.google.gson.functional.JavaUtilConcurrentAtomicTest
 59   90         1       5        6 com.google.gson.functional.RuntimeTypeAdapterFactoryFunctionalTest
 60   97        11       3        1 com.google.gson.functional.ExclusionStrategyFunctionalTest
 61  246        30      23        1 com.google.gson.functional.CollectionTest
 62   90        15       4        2 com.google.gson.functional.NamingPolicyTest
 63   23         5       0        1 com.google.gson.functional.InternationalizationTest
 64  142        27       2        5 com.google.gson.functional.ArrayTest
 65   22         3       3        1 com.google.gson.functional.InterfaceTest
 66   68        10       2        1 com.google.gson.functional.JsonParserTest
 67   58         7       6        3 com.google.gson.functional.UncategorizedTest
 68   91         8       0        1 com.google.gson.functional.JsonArrayTest
 69  456        70       8        1 com.google.gson.functional.DefaultTypeAdaptersTest
 70  237        23      25        1 com.google.gson.functional.CustomTypeAdaptersTest
 71  117         8      13        3 com.google.gson.functional.JsonAdapterAnnotationOnClassesTest
 72   89         8      13        1 com.google.gson.functional.CustomDeserializerTest
 73   49         6       1        1 com.google.gson.functional.JsonTreeTest
 74  128        17       7        3 com.google.gson.functional.NullObjectAndFieldTest
 75   66        11       2        1 com.google.gson.functional.ReadersWritersTest
 76   43         6       0        1 com.google.gson.functional.EscapingTest
 77   51        11       4        0 com.google.gson.functional.TypeAdapterPrecedenceTest
 78  491       101       2        1 com.google.gson.functional.PrimitiveTest
 79   30         6       0        3 com.google.gson.functional.SecurityTest
 80   93        11       4        1 com.google.gson.functional.VersioningTest
 81   70         6      10        0 com.google.gson.functional.MapAsArrayTypeAdapterTest
 82   27         6       1        0 com.google.gson.functional.FieldNamingTest
 83    8         2       1        1 com.google.gson.functional.LeniencyTest
 84  379        50      44        9 com.google.gson.functional.MapTest
 85  294        18      26        2 com.google.gson.functional.ParameterizedTypesTest
 86   42         6       5        1 com.google.gson.functional.RawSerializationTest
 87   51        10       2        1 com.google.gson.functional.PrettyPrintingTest
 88   31         5       0        1 com.google.gson.functional.PrintFormattingTest
 89   33         3       2        1 com.google.gson.functional.DelegateTypeAdapterTest
 90   22         3       1        1 com.google.gson.functional.JavaUtilTest
 91   77         9       6        1 com.google.gson.functional.ExposeFieldsTest
 92  144        20      10        0 com.google.gson.functional.StreamingTypeAdaptersTest
 93   82         3       6        2 com.google.gson.functional.TypeHierarchyAdapterTest
 94   18         3       1        0 com.google.gson.functional.SerializedNameTest
 95  154        14       2        1 com.google.gson.functional.InheritanceTest
 96   81        19       0        3 com.google.gson.functional.StringTest
 97   59         5       3        5 com.google.gson.functional.ConcurrencyTest
 98   25         3       2        1 com.google.gson.DefaultMapJsonSerializerTest
 99   18         4       2        1 com.google.gson.InnerClassExclusionStrategyTest
100   10         3       0        1 com.google.gson.MockExclusionStrategy
101   89        29       0       25 com.google.gson.JsonArray
102   60        23       0       24 com.google.gson.JsonElement
103   46         9       0        1 com.google.gson.DefaultDateTypeAdapter
104    2         1       0        2 com.google.gson.JsonDeserializer
105    8         3       0        0 com.google.gson.LongSerializationPolicy
106    9         0       0        1 com.google.gson.stream.JsonScope
107    1         0       0        0 com.google.gson.stream.JsonToken
108  922        38       1       29 com.google.gson.stream.JsonReader
109  238        33       0       30 com.google.gson.stream.JsonWriter
110    9         3       0        1 com.google.gson.stream.MalformedJsonException
111  112        20       0       17 com.google.gson.reflect.TypeToken
112  323        21       5       14 com.google.gson.internal.LinkedTreeMap
113   31         9       0        3 com.google.gson.internal.LazilyParsedNumber
114   39         3       4        2 com.google.gson.internal.UnsafeAllocator
115    2         1       0        2 com.google.gson.internal.ObjectConstructor
116  449        24       7       18 com.google.gson.internal.LinkedHashTreeMap
117    3         1       0        2 com.google.gson.internal.JsonReaderInternalAccess
118   10         3       0        1 com.google.gson.internal.$Gson$Preconditions
119  115        15       1        1 com.google.gson.internal.Excluder
120  288        21       3       14 com.google.gson.internal.$Gson$Types
121  107         6      14        2 com.google.gson.internal.ConstructorConstructor
122   42         4       1        5 com.google.gson.internal.Streams
123   25         3       1        1 com.google.gson.internal.bind.DateTypeAdapter
124   27         4       0        1 com.google.gson.internal.bind.TypeAdapterRuntimeTypeWrapper
125  165         8       0        9 com.google.gson.internal.bind.util.ISO8601Utils
126  108         3       1        2 com.google.gson.internal.bind.MapTypeAdapterFactory
127   63         7       2        4 com.google.gson.internal.bind.TreeTypeAdapter
128  135         7       3        2 com.google.gson.internal.bind.ReflectiveTypeAdapterFactory
129   39         2       1        1 com.google.gson.internal.bind.CollectionTypeAdapterFactory
130   15         2       1        1 com.google.gson.internal.bind.SqlDateTypeAdapter
131  523         6      36        2 com.google.gson.internal.bind.TypeAdapters
132   28         3       0        1 com.google.gson.internal.bind.JsonAdapterAnnotationTypeAdapterFactory
133   37         3       1        1 com.google.gson.internal.bind.ArrayTypeAdapter
134   47         3       1        1 com.google.gson.internal.bind.ObjectTypeAdapter
135  191        24       1        1 com.google.gson.internal.bind.JsonTreeReader
136  107        18       1        2 com.google.gson.internal.bind.JsonTreeWriter
137   15         2       1        1 com.google.gson.internal.bind.TimeTypeAdapter
138   32         6       0        5 com.google.gson.internal.Primitives
139    2         1       0        2 com.google.gson.JsonDeserializationContext
140  121        26       0       26 com.google.gson.GsonBuilder
141    9         4       0        4 com.google.gson.JsonNull
142   42         8       0        0 com.google.gson.FieldNamingPolicy
143   41        17       0       15 com.google.gson.JsonObject
144    8         3       0        2 com.google.gson.JsonIOException
145   23        10       0       11 com.google.gson.FieldAttributes
146    2         1       0        2 com.google.gson.JsonSerializer
147  348        36       7       24 com.google.gson.Gson
148   40         9       1       10 com.google.gson.TypeAdapter
149  101        27       0       21 com.google.gson.JsonPrimitive
150    8         3       0        2 com.google.gson.JsonSyntaxException
151   25         3       0        4 com.google.gson.JsonParser
152    3         2       0        3 com.google.gson.JsonSerializationContext
153    8         3       0        4 com.google.gson.JsonParseException
154    2         1       0        1 com.google.gson.TypeAdapterFactory
155    2         1       0        2 com.google.gson.InstanceCreator
156   28         5       0        6 com.google.gson.JsonStreamParser
157    2         1       0        2 com.google.gson.FieldNamingStrategy
158    3         2       0        3 com.google.gson.ExclusionStrategy
159   18         3       0        1 com.google.gson.protobuf.functional.ProtosWithComplexAndRepeatedFieldsTest
160   45         6       0        1 com.google.gson.protobuf.functional.ProtosWithAnnotationsTest
161   27         6       0        0 com.google.gson.protobuf.functional.ProtosWithPrimitiveTypesTest
162  140         9       2       10 com.google.gson.protobuf.ProtoTypeAdapter
163   10         3       0        0 com.google.gson.codegen.functional.Order
164    3         1       0        0 com.google.gson.codegen.functional.CodeGenFunctionalTest
165   17         4       0        1 com.google.gson.codegen.CodeGen
166   17         2       0        0 com.google.gson.codegen.GeneratedTypeAdapterProcessor
167  226        27       1       20 com.google.gson.codegen.JavaWriter
168   20         6       0        1 com.google.gson.examples.android.model.LineItem
169   52         6       0        1 com.google.gson.examples.android.model.Cart
170   21         2       0        1 com.google.gson.examples.android.GsonProguardExampleActivity
171   81         9       9        1 com.google.gson.interceptors.InterceptorTest
172   98         8       7        0 com.google.gson.graph.GraphAdapterBuilderTest
173   14         1       1        0 com.google.gson.typeadapters.PostConstructAdapterFactoryTest
174   94        13       4        0 com.google.gson.typeadapters.RuntimeTypeAdapterFactoryTest
175   29         5       0        1 com.google.gson.typeadapters.UtcDateTypeAdapterTest
176   21         1       1        1 com.google.gson.interceptors.InterceptorFactory
177    2         1       0        2 com.google.gson.interceptors.JsonPostDeserializer
178  125         4       4        4 com.google.gson.graph.GraphAdapterBuilder
179   58         6       1        5 com.google.gson.typeadapters.RuntimeTypeAdapterFactory
180  139         7       0        5 com.google.gson.typeadapters.UtcDateTypeAdapter
181   28         1       1        0 com.google.gson.typeadapters.PostConstructAdapterFactory
182   23         1       1        0 com.google.gson.extras.examples.rawcollections.RawCollectionsExample
Average Object NCSS:                 90.79
Average Object Functions:             9.95
Average Object Inner Classes:         3.10
Average Object Javadoc Comments:      3.20
Program NCSS:                    18,340.00

 Nr. NCSS CCN JVDC Function
   1    2   1    0 com.google.gson.metrics.BagOfPrimitivesDeserializationBenchmark.main(String[])
   2    4   1    0 com.google.gson.metrics.BagOfPrimitivesDeserializationBenchmark.setUp()
   3    3   2    1 com.google.gson.metrics.BagOfPrimitivesDeserializationBenchmark.timeBagOfPrimitivesDefault(int)
   4   26   8    1 com.google.gson.metrics.BagOfPrimitivesDeserializationBenchmark.timeBagOfPrimitivesStreaming(int)
   5   25  10    1 com.google.gson.metrics.BagOfPrimitivesDeserializationBenchmark.timeBagOfPrimitivesReflectionStreaming(int)
   6    2   1    0 com.google.gson.metrics.SerializationBenchmark.main(String[])
   7    3   2    0 com.google.gson.metrics.SerializationBenchmark.setUp()
   8    3   2    0 com.google.gson.metrics.SerializationBenchmark.timeObjectSerialization(int)
   9    2   1    0 com.google.gson.metrics.BagOfPrimitives.BagOfPrimitives()
  10    5   1    0 com.google.gson.metrics.BagOfPrimitives.BagOfPrimitives(long,int,boolean,String)
  11    2   1    0 com.google.gson.metrics.BagOfPrimitives.getIntValue()
  12    9   1    0 com.google.gson.metrics.BagOfPrimitives.getExpectedJson()
  13    8   3    0 com.google.gson.metrics.BagOfPrimitives.hashCode()
  14   21  18    0 com.google.gson.metrics.BagOfPrimitives.equals(Object)
  15    2   1    0 com.google.gson.metrics.BagOfPrimitives.toString()
  16    2   1    0 com.google.gson.metrics.CollectionsDeserializationBenchmark.main(String[])
  17    6   2    0 com.google.gson.metrics.CollectionsDeserializationBenchmark.setUp()
  18    3   2    1 com.google.gson.metrics.CollectionsDeserializationBenchmark.timeCollectionsDefault(int)
  19   30   9    1 com.google.gson.metrics.CollectionsDeserializationBenchmark.timeCollectionsStreaming(int)
  20   30  11    1 com.google.gson.metrics.CollectionsDeserializationBenchmark.timeCollectionsReflectionStreaming(int)
  21    3   1    0 com.google.gson.metrics.ParseBenchmark.Document.Document(TypeToken,TypeReference)
  22    2   1    0 com.google.gson.metrics.ParseBenchmark.Api.newParser()
  23    2   1    0 com.google.gson.metrics.ParseBenchmark.Api.newParser()
  24    2   1    0 com.google.gson.metrics.ParseBenchmark.Api.newParser()
  25    2   1    0 com.google.gson.metrics.ParseBenchmark.Api.newParser()
  26    2   1    0 com.google.gson.metrics.ParseBenchmark.Api.newParser()
  27    2   1    0 com.google.gson.metrics.ParseBenchmark.Api.newParser()
  28    1   1    0 com.google.gson.metrics.ParseBenchmark.Api.newParser()
  29    3   1    0 com.google.gson.metrics.ParseBenchmark.setUp()
  30    3   2    0 com.google.gson.metrics.ParseBenchmark.timeParse(int)
  31   12   4    0 com.google.gson.metrics.ParseBenchmark.resourceToString(String)
  32    2   1    0 com.google.gson.metrics.ParseBenchmark.main(String[])
  33    1   1    0 com.google.gson.metrics.ParseBenchmark.Parser.parse(args[],Document)
