Nr.   Classes Functions      NCSS  Javadocs Package
  1        40       245      1254       208 org.apache.commons.jxpath
  2         2         5        78         5 org.apache.commons.jxpath.functions
  3        12       176      1027       119 org.apache.commons.jxpath.ri
  4        18       139      1204        64 org.apache.commons.jxpath.ri.axes
  5        43       320      2155       184 org.apache.commons.jxpath.ri.compiler
  6        19       308      1518       104 org.apache.commons.jxpath.ri.model
  7        20       201      1098        83 org.apache.commons.jxpath.ri.model.beans
  8         3        28       152         6 org.apache.commons.jxpath.ri.model.container
  9         9       108       856        43 org.apache.commons.jxpath.ri.model.dom
 10         7        41       267        26 org.apache.commons.jxpath.ri.model.dynabeans
 11         7        58       389        29 org.apache.commons.jxpath.ri.model.dynamic
 12         9       102       865        38 org.apache.commons.jxpath.ri.model.jdom
 13         7       293      4723        15 org.apache.commons.jxpath.ri.parser
 14        12        41       357        28 org.apache.commons.jxpath.servlet
 15        12        71       980        74 org.apache.commons.jxpath.util
 16         5        24       137        26 org.apache.commons.jxpath.xml
    --------- --------- --------- ---------
          225      2160     17060      1052 Total

 Packages   Classes Functions      NCSS  Javadocs | per
-------------------------------------------------------------
    16.00    225.00   2160.00  17060.00   1052.00 | Project
              14.06    135.00   1066.25     65.75 | Package
                         9.60     75.82      4.68 | Class
                                   7.90      0.49 | Function

Nr. NCSS Functions Classes Javadocs Class
  1   96         6       0        1 org.apache.commons.jxpath.servlet.JXPathServletContextTest
  2   48         9       0        9 org.apache.commons.jxpath.BasicNodeSetTest
  3   66        12       3        1 org.apache.commons.jxpath.util.BasicTypeConverterTest
  4   83         9       1       11 org.apache.commons.jxpath.util.ClassLoaderUtilTest
  5    3         1       0        1 org.apache.commons.jxpath.util.ClassLoadingExampleClass
  6   23        10       0        4 org.apache.commons.jxpath.NestedTestBean
  7   67        18       0        4 org.apache.commons.jxpath.TestBean
  8  180        30       0        2 org.apache.commons.jxpath.JXPathTestCase
  9  146        31       0        2 org.apache.commons.jxpath.ri.JXPathCompiledExpressionTest
 10  163        13       0        1 org.apache.commons.jxpath.ri.axes.SimplePathInterpreterTest
