Nr.   Classes Functions      NCSS  Javadocs Package
  1        13        66       501        63 .
  2        29       248      2666       194 com.google.debugging.sourcemap
  3         1         3       707         0 com.google.debugging.sourcemap.proto
  4       474     11524     80484      3507 com.google.javascript.jscomp
  5         3        46       357        31 com.google.javascript.jscomp.ant
  6        14       119       964        70 com.google.javascript.jscomp.deps
  7        23       206      1574       117 com.google.javascript.jscomp.graph
  8        16       319      2879        74 com.google.javascript.jscomp.jsonml
  9        13       845      5503        83 com.google.javascript.jscomp.parsing
 10         4        47      1466        27 com.google.javascript.jscomp.regex
 11         1         3        58         0 com.google.javascript.jscomp.regtests
 12         2         9        40         4 com.google.javascript.jscomp.testing
 13         5        34       709        36 com.google.javascript.jscomp.type
 14         3         8        93         5 com.google.javascript.jscomp.webservice.common
 15        14       636      3832       313 com.google.javascript.rhino
 16        65      1207      8771       506 com.google.javascript.rhino.jstype
 17         5        43       402        13 com.google.javascript.rhino.testing
 18         9       150      3482        76 org.mozilla.classfile
 19       105      2028     28769       679 org.mozilla.javascript
 20         0         0        19         0 org.mozilla.javascript.annotations
 21        69       809      3279       539 org.mozilla.javascript.ast
 22         5        27       235        19 org.mozilla.javascript.commonjs.module
 23        12        56       471        46 org.mozilla.javascript.commonjs.module.provider
 24         4        20        31        20 org.mozilla.javascript.debug
 25         1         8        67         0 org.mozilla.javascript.jdk13
 26         1         3        29         1 org.mozilla.javascript.jdk15
 27         1        16       281         1 org.mozilla.javascript.json
 28         8       198      4012        37 org.mozilla.javascript.optimizer
 29        12        97      2625        10 org.mozilla.javascript.regexp
 30         2        12        97         9 org.mozilla.javascript.serialize
 31         2        19       182         3 org.mozilla.javascript.tools
 32        23       215      2692       291 org.mozilla.javascript.tools.debugger
 33         4        30       202        27 org.mozilla.javascript.tools.debugger.treetable
 34         5        87      1061         0 org.mozilla.javascript.tools.idswitch
 35         1        11       219         6 org.mozilla.javascript.tools.jsc
 36        16       154      1867        43 org.mozilla.javascript.tools.shell
 37         5        40       387         0 org.mozilla.javascript.v8dtoa
 38         2        34        75        16 org.mozilla.javascript.xml
 39        11       366      3851       186 org.mozilla.javascript.xml.impl.xmlbeans
 40        11       464      3740        29 org.mozilla.javascript.xmlimpl
    --------- --------- --------- ---------
          994     20207    168679      7081 Total

 Packages   Classes Functions      NCSS  Javadocs | per
-------------------------------------------------------------
    40.00    994.00  20207.00 168679.00   7081.00 | Project
              24.85    505.18   4216.98    177.03 | Package
                        20.33    169.70      7.12 | Class
                                   8.35      0.35 | Function

Nr. NCSS Functions Classes Javadocs Class
  1   46         6       1        1 com.google.debugging.sourcemap.Base64VLQTest
  2  128        18       2        5 com.google.debugging.sourcemap.SourceMapTestCase
  3   12         3       0        1 com.google.debugging.sourcemap.Base64Test
  4   51        19       0        1 com.google.debugging.sourcemap.SourceMapGeneratorV1Test
  5  220        18       0        0 com.google.debugging.sourcemap.SourceMapConsumerV1Test
  6   78        10       0        0 com.google.debugging.sourcemap.SourceMapConsumerV2Test
  7  123        26       1        1 com.google.debugging.sourcemap.SourceMapGeneratorV3Test
  8   94        22       0        1 com.google.debugging.sourcemap.SourceMapGeneratorV2Test
  9  173        15       0        4 com.google.javascript.jscomp.LinkedFlowScopeTest
 10   57        25       0        1 com.google.javascript.jscomp.RuntimeTypeCheckTest
 11   87        24       0        1 com.google.javascript.jscomp.CheckEventfulObjectDisposalTest
 12   32        12       1        1 com.google.javascript.jscomp.FunctionTypeBuilderTest
 13   16         4       1        1 com.google.javascript.jscomp.OptimizeCallsTest
 14  287        31       1        1 com.google.javascript.jscomp.PeepholeSubstituteAlternateSyntaxTest
 15  390        40       0        1 com.google.javascript.jscomp.jsonml.JsonMLConversionTest
 16   24         5       0        1 com.google.javascript.jscomp.jsonml.SecureCompilerTest
 17  184        42       0        1 com.google.javascript.jscomp.jsonml.JsonMLValidationTest
 18   21         2       0        1 com.google.javascript.jscomp.MemoizedScopeCreatorTest
 19   72         7       2        2 com.google.javascript.jscomp.SimpleFunctionAliasAnalysisTest
 20   36        16       0        1 com.google.javascript.jscomp.NameAnonymousFunctionsTest
 21   14         2       0        1 com.google.javascript.jscomp.CompilerOptionsTest
 22  139        45       1        1 com.google.javascript.jscomp.FunctionArgumentInjectorTest
 23   57        24       0        1 com.google.javascript.jscomp.ControlStructureCheckTest
 24  193        44       1        4 com.google.javascript.jscomp.PeepholeIntegrationTest
 25   19         9       0        1 com.google.javascript.jscomp.ObjectPropertyStringPreprocessTest
 26   87        17       0        1 com.google.javascript.jscomp.AliasStringsTest
 27  113        15       5        3 com.google.javascript.jscomp.SpecializeModuleTest
 28   62        13       0        1 com.google.javascript.jscomp.JsMessageExtractorTest
 29  695       339       1        3 com.google.javascript.jscomp.NameAnalyzerTest
 30   43        10       1        1 com.google.javascript.jscomp.TypeValidatorTest
 31  119        17       2        2 com.google.javascript.jscomp.SideEffectsAnalysisTest
 32   12         5       0        1 com.google.javascript.jscomp.MoveFunctionDeclarationsTest
 33   92        29       0       12 com.google.javascript.jscomp.AliasExternalsTest
 34   15         1       0        1 com.google.javascript.jscomp.XtbMessageBundleTest
 35  121        49       1        1 com.google.javascript.jscomp.CheckGlobalNamesTest
 36  101         7       5        2 com.google.javascript.jscomp.NodeTraversalTest
 37  112         6       3        7 com.google.javascript.jscomp.CombinedCompilerPassTest
 38   71        20       0        1 com.google.javascript.jscomp.FunctionRewriterTest
 39   75        16       8        1 com.google.javascript.jscomp.MultiPassTest
 40   70        20       0        1 com.google.javascript.jscomp.ExtractPrototypeMemberDeclarationsTest
 41   83        25       0        2 com.google.javascript.jscomp.ShadowVariables2Test
 42  221        53       1        2 com.google.javascript.jscomp.DeadAssignmentsEliminationTest
 43   81        23       0        1 com.google.javascript.jscomp.StatementFusionTest
 44  134        45       0        1 com.google.javascript.jscomp.RenamePropertiesTest
 45  307        86       1        1 com.google.javascript.jscomp.ProcessClosurePrimitivesTest
 46  454        44       4        6 com.google.javascript.jscomp.CallGraphTest
 47  351        84       1        2 com.google.javascript.jscomp.PeepholeRemoveDeadCodeTest
 48   88        22       0        1 com.google.javascript.jscomp.CheckUnreachableCodeTest
 49  406       143       4        2 com.google.javascript.jscomp.FunctionInjectorTest
