Nr.   Classes Functions      NCSS  Javadocs Package
  1        13        66       501        63 .
  2        30       262      2794       204 com.google.debugging.sourcemap
  3         1         3       707         0 com.google.debugging.sourcemap.proto
  4       476     11613     80970      3521 com.google.javascript.jscomp
  5         3        46       357        31 com.google.javascript.jscomp.ant
  6        14       119       964        70 com.google.javascript.jscomp.deps
  7        10       111      1100        12 com.google.javascript.jscomp.fuzzing
  8        23       206      1574       117 com.google.javascript.jscomp.graph
  9        16       319      2879        74 com.google.javascript.jscomp.jsonml
 10        13       862      5592        85 com.google.javascript.jscomp.parsing
 11        12       405      2788        40 com.google.javascript.jscomp.parsing.parser
 12         3       295      1304         4 com.google.javascript.jscomp.parsing.parser.codegeneration
 13        74       167       936         4 com.google.javascript.jscomp.parsing.parser.trees
 14         8        24       116         6 com.google.javascript.jscomp.parsing.parser.util
 15         9        33       717         5 com.google.javascript.jscomp.parsing.parser.util.format
 16         4        47      1466        27 com.google.javascript.jscomp.regex
 17         1         3        58         0 com.google.javascript.jscomp.regtests
 18         2         9        40         4 com.google.javascript.jscomp.testing
 19         5        34       723        36 com.google.javascript.jscomp.type
 20         3         8        93         5 com.google.javascript.jscomp.webservice.common
 21        14       636      3834       313 com.google.javascript.rhino
 22        65      1213      8806       508 com.google.javascript.rhino.jstype
 23         5        43       402        13 com.google.javascript.rhino.testing
 24         9       150      3482        76 org.mozilla.classfile
 25       105      2028     28772       679 org.mozilla.javascript
 26         0         0        19         0 org.mozilla.javascript.annotations
 27        69       809      3279       539 org.mozilla.javascript.ast
 28         5        27       235        19 org.mozilla.javascript.commonjs.module
 29        12        56       471        46 org.mozilla.javascript.commonjs.module.provider
 30         4        20        31        20 org.mozilla.javascript.debug
 31         1         8        67         0 org.mozilla.javascript.jdk13
 32         1         3        29         1 org.mozilla.javascript.jdk15
 33         1        16       281         1 org.mozilla.javascript.json
 34         8       198      4012        37 org.mozilla.javascript.optimizer
 35        12        97      2625        10 org.mozilla.javascript.regexp
 36         2        12        97         9 org.mozilla.javascript.serialize
 37         2        19       182         3 org.mozilla.javascript.tools
 38        23       215      2692       291 org.mozilla.javascript.tools.debugger
 39         4        30       202        27 org.mozilla.javascript.tools.debugger.treetable
 40         5        87      1061         0 org.mozilla.javascript.tools.idswitch
 41         1        11       219         6 org.mozilla.javascript.tools.jsc
 42        16       154      1867        43 org.mozilla.javascript.tools.shell
 43         5        40       387         0 org.mozilla.javascript.v8dtoa
 44         2        34        75        16 org.mozilla.javascript.xml
 45        11       366      3851       186 org.mozilla.javascript.xml.impl.xmlbeans
 46        11       464      3740        29 org.mozilla.javascript.xmlimpl
    --------- --------- --------- ---------
         1113     21368    176397      7180 Total

 Packages   Classes Functions      NCSS  Javadocs | per
-------------------------------------------------------------
    46.00   1113.00  21368.00 176397.00   7180.00 | Project
              24.20    464.52   3834.72    156.09 | Package
                        19.20    158.49      6.45 | Class
                                   8.26      0.34 | Function

 Nr. NCSS Functions Classes Javadocs Class
   1   46         6       1        1 com.google.debugging.sourcemap.Base64VLQTest
   2  128        18       2        5 com.google.debugging.sourcemap.SourceMapTestCase
   3   12         3       0        1 com.google.debugging.sourcemap.Base64Test
   4   51        19       0        1 com.google.debugging.sourcemap.SourceMapGeneratorV1Test
   5  220        18       0        0 com.google.debugging.sourcemap.SourceMapConsumerV1Test
   6   78        10       0        0 com.google.debugging.sourcemap.SourceMapConsumerV2Test
   7   26         3       0        1 com.google.debugging.sourcemap.SourceMapConsumerV3Test
   8  168        29       2        1 com.google.debugging.sourcemap.SourceMapGeneratorV3Test
   9   94        22       0        1 com.google.debugging.sourcemap.SourceMapGeneratorV2Test
  10  173        15       0        4 com.google.javascript.jscomp.LinkedFlowScopeTest
  11   57        25       0        1 com.google.javascript.jscomp.RuntimeTypeCheckTest
  12   87        24       0        1 com.google.javascript.jscomp.CheckEventfulObjectDisposalTest
  13   32        12       1        1 com.google.javascript.jscomp.FunctionTypeBuilderTest
  14   16         4       1        1 com.google.javascript.jscomp.OptimizeCallsTest
  15  291        32       1        1 com.google.javascript.jscomp.PeepholeSubstituteAlternateSyntaxTest
  16  390        40       0        1 com.google.javascript.jscomp.jsonml.JsonMLConversionTest
  17   24         5       0        1 com.google.javascript.jscomp.jsonml.SecureCompilerTest
  18  184        42       0        1 com.google.javascript.jscomp.jsonml.JsonMLValidationTest
  19   21         2       0        1 com.google.javascript.jscomp.MemoizedScopeCreatorTest
  20   72         7       2        2 com.google.javascript.jscomp.SimpleFunctionAliasAnalysisTest
  21   36        16       0        1 com.google.javascript.jscomp.NameAnonymousFunctionsTest
  22   14         2       0        1 com.google.javascript.jscomp.CompilerOptionsTest
  23  139        45       1        1 com.google.javascript.jscomp.FunctionArgumentInjectorTest
  24   57        24       0        1 com.google.javascript.jscomp.ControlStructureCheckTest
  25  193        44       1        4 com.google.javascript.jscomp.PeepholeIntegrationTest
  26   19         9       0        1 com.google.javascript.jscomp.ObjectPropertyStringPreprocessTest
  27   87        17       0        1 com.google.javascript.jscomp.AliasStringsTest
  28  113        15       5        3 com.google.javascript.jscomp.SpecializeModuleTest
  29   62        13       0        1 com.google.javascript.jscomp.JsMessageExtractorTest
  30  695       339       1        3 com.google.javascript.jscomp.NameAnalyzerTest
  31   43        10       1        1 com.google.javascript.jscomp.TypeValidatorTest
  32  119        17       2        2 com.google.javascript.jscomp.SideEffectsAnalysisTest
  33   12         5       0        1 com.google.javascript.jscomp.MoveFunctionDeclarationsTest
  34   92        29       0       12 com.google.javascript.jscomp.AliasExternalsTest
  35   15         1       0        1 com.google.javascript.jscomp.XtbMessageBundleTest
  36  235        30       0        1 com.google.javascript.jscomp.fuzzing.FuzzerTest
  37   15         4       0        3 com.google.javascript.jscomp.fuzzing.ControlledRandom
  38  121        49       1        1 com.google.javascript.jscomp.CheckGlobalNamesTest
  39  101         7       5        2 com.google.javascript.jscomp.NodeTraversalTest
  40  112         6       3        7 com.google.javascript.jscomp.CombinedCompilerPassTest
  41   71        20       0        1 com.google.javascript.jscomp.FunctionRewriterTest
  42   75        16       8        1 com.google.javascript.jscomp.MultiPassTest
  43   70        20       0        1 com.google.javascript.jscomp.ExtractPrototypeMemberDeclarationsTest
  44   83        25       0        2 com.google.javascript.jscomp.ShadowVariables2Test
  45  221        53       1        2 com.google.javascript.jscomp.DeadAssignmentsEliminationTest
  46   81        23       0        1 com.google.javascript.jscomp.StatementFusionTest
  47  134        45       0        1 com.google.javascript.jscomp.RenamePropertiesTest
  48  313        87       1        1 com.google.javascript.jscomp.ProcessClosurePrimitivesTest
  49  454        44       4        6 com.google.javascript.jscomp.CallGraphTest
  50  357        86       1        2 com.google.javascript.jscomp.PeepholeRemoveDeadCodeTest
  51   88        22       0        1 com.google.javascript.jscomp.CheckUnreachableCodeTest
  52  410       145       4        2 com.google.javascript.jscomp.FunctionInjectorTest
  53   59         8       0        4 com.google.javascript.jscomp.RhinoErrorReporterTest
  54   41         9       0        0 com.google.javascript.jscomp.GroupVariableDeclarationsTest
  55   99        36       0        1 com.google.javascript.jscomp.InlineObjectLiteralsTest
  56  171        15       3        9 com.google.javascript.jscomp.CheckPathsBetweenNodesTest
  57  206        39       2        1 com.google.javascript.jscomp.NormalizeTest
  58  661        93       0        0 com.google.javascript.jscomp.CodePrinterTest
  59  104        51       0        1 com.google.javascript.jscomp.CheckGlobalThisTest
  60  866        74       0        1 com.google.javascript.jscomp.PeepholeFoldConstantsTest
  61  211        47       1        3 com.google.javascript.jscomp.ExpressionDecomposerTest
  62   46         8       0        1 com.google.javascript.jscomp.MinimizedConditionTest
  63  152        33       0        1 com.google.javascript.jscomp.ClosureCodingConventionTest
  64   44        17       1        1 com.google.javascript.jscomp.CreateSyntheticBlocksTest
  65  255        52       2        1 com.google.javascript.jscomp.RenameVarsTest
  66   29         3       0        2 com.google.javascript.jscomp.SyntacticScopeCreatorTest
  67   26        12       0        1 com.google.javascript.jscomp.ClosureCodeRemovalTest
  68  109        20       3        1 com.google.javascript.jscomp.PhaseOptimizerTest
  69   48         7       4        1 com.google.javascript.jscomp.SanityCheckTest
  70   58        11       0        0 com.google.javascript.jscomp.CheckSideEffectsTest
  71   41         5       0        1 com.google.javascript.jscomp.ExpandJqueryAliasesTest
  72  112        39       1        1 com.google.javascript.jscomp.ProcessTweaksTest
  73  601       130       2        5 com.google.javascript.jscomp.CommandLineRunnerTest
  74   48        16       0        1 com.google.javascript.jscomp.ClosureRewriteClassTest
