Nr.   Classes Functions      NCSS  Javadocs Package
  1         1         2        51         1 .
  2        39       235      1215       181 org.apache.commons.jxpath
  3         2         5        78         3 org.apache.commons.jxpath.functions
  4        11       168       978        91 org.apache.commons.jxpath.ri
  5        18       143      1198        46 org.apache.commons.jxpath.ri.axes
  6        42       323      2107        76 org.apache.commons.jxpath.ri.compiler
  7        13       279      1344        80 org.apache.commons.jxpath.ri.model
  8        20       205      1111        55 org.apache.commons.jxpath.ri.model.beans
  9         3        31       160         6 org.apache.commons.jxpath.ri.model.container
 10         9       109       860        18 org.apache.commons.jxpath.ri.model.dom
 11         5        38       233        21 org.apache.commons.jxpath.ri.model.dynabeans
 12         7        61       404        24 org.apache.commons.jxpath.ri.model.dynamic
 13         9       104       875        20 org.apache.commons.jxpath.ri.model.jdom
 14         7       335      5648        15 org.apache.commons.jxpath.ri.parser
 15        11        35       243        17 org.apache.commons.jxpath.servlet
 16         9        56       830        40 org.apache.commons.jxpath.util
 17         5        24       134        26 org.apache.commons.jxpath.xml
    --------- --------- --------- ---------
          211      2153     17469       720 Total

 Packages   Classes Functions      NCSS  Javadocs | per
-------------------------------------------------------------
    17.00    211.00   2153.00  17469.00    720.00 | Project
              12.41    126.65   1027.59     42.35 | Package
                        10.20     82.79      3.41 | Class
                                   8.11      0.33 | Function

Nr. NCSS Functions Classes Javadocs Class
  1   27         3       0        3 org.apache.commons.jxpath.JXPathTestSuite
  2   68        13       3        2 org.apache.commons.jxpath.util.BasicTypeConverterTest
  3   23        10       0        4 org.apache.commons.jxpath.NestedTestBean
  4   67        18       0        4 org.apache.commons.jxpath.TestBean
  5  176        29       0        2 org.apache.commons.jxpath.JXPathTestCase
  6  147        32       0        3 org.apache.commons.jxpath.ri.JXPathCompiledExpressionTest
  7  167        15       0        3 org.apache.commons.jxpath.ri.axes.SimplePathInterpreterTest
  8   19         4       0        2 org.apache.commons.jxpath.ri.axes.RecursiveAxesTest
  9   20         6       0        1 org.apache.commons.jxpath.ri.axes.TestBeanWithNode
 10   18         7       0        1 org.apache.commons.jxpath.ri.axes.RecursiveBean
 11   32         2       1        2 org.apache.commons.jxpath.ri.StressTest
 12  195        44       0        5 org.apache.commons.jxpath.ri.model.MixedModelTest
 13   32        14       0        2 org.apache.commons.jxpath.ri.model.XMLPreserveSpaceTest
 14   27         2       0        2 org.apache.commons.jxpath.ri.model.dynamic.TestDynamicPropertyFactory
 15  114        20       0        4 org.apache.commons.jxpath.ri.model.dynamic.DynamicPropertiesModelTest
 16  197        37       1        6 org.apache.commons.jxpath.ri.model.XMLModelTestCase
 17    7         3       0        1 org.apache.commons.jxpath.ri.model.ExceptionPropertyTestBean
 18  295        57       0        6 org.apache.commons.jxpath.ri.model.BeanModelTestCase
 19   32        14       0        2 org.apache.commons.jxpath.ri.model.XMLSpaceTest
 20   23         2       0        3 org.apache.commons.jxpath.ri.model.dynabeans.TestDynaBeanFactory
 21    9         4       0        1 org.apache.commons.jxpath.ri.model.dynabeans.DynaBeanModelTest
 22   67         7       3        3 org.apache.commons.jxpath.ri.model.container.ContainerModelTest
 23   12         5       0        3 org.apache.commons.jxpath.ri.model.beans.BeanModelTest
 24    5         1       0        1 org.apache.commons.jxpath.ri.model.beans.TestIndexedPropertyBean
 25   19         2       0        3 org.apache.commons.jxpath.ri.model.beans.TestBeanFactory
 26   15         3       1        2 org.apache.commons.jxpath.ri.model.beans.BadlyImplementedFactoryTest
 27   47         8       0        3 org.apache.commons.jxpath.ri.model.dom.DOMModelTest
 28   28         3       0        2 org.apache.commons.jxpath.ri.model.dom.TestDOMFactory
 29   32         2       0        2 org.apache.commons.jxpath.ri.model.TestMixedModelFactory
 30   29         3       0        2 org.apache.commons.jxpath.ri.model.jdom.TestJDOMFactory
 31   43         9       0        3 org.apache.commons.jxpath.ri.model.jdom.JDOMModelTest
 32   27        10       0        2 org.apache.commons.jxpath.ri.model.ExternalXMLNamespaceTest
 33    3         1       0        1 org.apache.commons.jxpath.ri.compiler.TestFunctions2
 34   17         3       0        1 org.apache.commons.jxpath.ri.compiler.ContextDependencyTest
 35   85        22       0        2 org.apache.commons.jxpath.ri.compiler.VariableTest
 36   62        22       0        3 org.apache.commons.jxpath.ri.compiler.TestFunctions
 37   93         6       0        2 org.apache.commons.jxpath.ri.compiler.CoreOperationTest
 38  104         7       3        2 org.apache.commons.jxpath.ri.compiler.CoreFunctionTest
 39   28         2       0        3 org.apache.commons.jxpath.ri.compiler.VariableFactory
 40  134        21       1        2 org.apache.commons.jxpath.ri.compiler.ExtensionFunctionTest
 41   52        10       0        1 org.apache.commons.jxpath.TestMixedModelBean
 42   14         4       0        1 org.apache.commons.jxpath.TestNull
 43  137        46       0       47 org.apache.commons.jxpath.JXPathContext
 44    6         2       0        1 org.apache.commons.jxpath.JXPathTypeConversionException
 45   27         3       0        1 org.apache.commons.jxpath.servlet.ServletRequestHandler
 46   12         3       0        1 org.apache.commons.jxpath.servlet.PageScopeContextHandler
 47   14         4       0        1 org.apache.commons.jxpath.servlet.ServletContextHandler
 48   10         4       0        2 org.apache.commons.jxpath.servlet.PageScopeContext
 49   24         3       0        1 org.apache.commons.jxpath.servlet.HttpSessionHandler
 50   14         5       0        1 org.apache.commons.jxpath.servlet.KeywordVariables
 51   20         3       0        2 org.apache.commons.jxpath.servlet.PageContextHandler
 52   10         3       0        1 org.apache.commons.jxpath.servlet.HttpSessionAndServletContext
 53   51         4       0        5 org.apache.commons.jxpath.servlet.JXPathServletContexts
 54    9         3       0        1 org.apache.commons.jxpath.servlet.ServletRequestAndContext
 55    6         0       0        1 org.apache.commons.jxpath.servlet.Constants
 56    7         6       0        7 org.apache.commons.jxpath.Pointer
 57    3         2       0        3 org.apache.commons.jxpath.Functions
 58    5         4       0        5 org.apache.commons.jxpath.ExpressionContext
 59    2         1       0        2 org.apache.commons.jxpath.IdentityManager
 60   62         9       1        4 org.apache.commons.jxpath.JXPathBasicBeanInfo
 61    5         4       0        5 org.apache.commons.jxpath.Variables
 62  276         8       2        3 org.apache.commons.jxpath.util.BasicTypeConverter
 63   22         5       1        6 org.apache.commons.jxpath.util.TypeUtils
 64    3         2       0        3 org.apache.commons.jxpath.util.TypeConverter
 65    5         2       0        2 org.apache.commons.jxpath.util.ReverseComparator
 66    5         2       0        3 org.apache.commons.jxpath.util.JXPath11CompatibleTypeConverter
 67  230        18       0       18 org.apache.commons.jxpath.util.ValueUtils
 68  138         5       0        1 org.apache.commons.jxpath.util.MethodLookupUtils
 69   14         1       1        2 org.apache.commons.jxpath.util.KeyManagerUtils
 70    4         1       0        1 org.apache.commons.jxpath.JXPathInvalidSyntaxException
 71    5         2       0        3 org.apache.commons.jxpath.AbstractFactory
 72    6         2       0        1 org.apache.commons.jxpath.JXPathInvalidAccessException
 73   30         3       0        3 org.apache.commons.jxpath.ClassFunctions
 74   26         4       0        4 org.apache.commons.jxpath.XMLDocumentContainer
 75    4         3       0        4 org.apache.commons.jxpath.DynamicPropertyHandler
 76   21         3       0        2 org.apache.commons.jxpath.ri.Parser
 77   38         6       0        2 org.apache.commons.jxpath.ri.axes.AncestorContext
 78   31         7       0        1 org.apache.commons.jxpath.ri.axes.ParentContext
 79   72         6       0        1 org.apache.commons.jxpath.ri.axes.PrecedingOrFollowingContext
 80   42         5       0        2 org.apache.commons.jxpath.ri.axes.NamespaceContext
 81   87         8       0        2 org.apache.commons.jxpath.ri.axes.PredicateContext
 82   23         6       0        1 org.apache.commons.jxpath.ri.axes.NodeSetContext
 83  274        22       0       19 org.apache.commons.jxpath.ri.axes.SimplePathInterpreter
 84   30         7       0        1 org.apache.commons.jxpath.ri.axes.InitialContext
 85   61         7       0        2 org.apache.commons.jxpath.ri.axes.DescendantContext
 86   60        16       0        1 org.apache.commons.jxpath.ri.axes.RootContext
 87   29         6       0        1 org.apache.commons.jxpath.ri.axes.SelfContext
 88   35         5       0        2 org.apache.commons.jxpath.ri.axes.AttributeContext
 89   22         3       0        1 org.apache.commons.jxpath.ri.axes.UnionContext
 90   42         7       0        3 org.apache.commons.jxpath.ri.axes.ChildContext
 91    4         2       0        1 org.apache.commons.jxpath.ri.JXPathContextFactoryReferenceImpl
 92   75        27       0       28 org.apache.commons.jxpath.ri.Compiler
 93   63         8       0        3 org.apache.commons.jxpath.ri.parser.TokenMgrError
 94   88         5       0        5 org.apache.commons.jxpath.ri.parser.ParseException
 95 3734       248       1        0 org.apache.commons.jxpath.ri.parser.XPathParser
 96  217        28       0        4 org.apache.commons.jxpath.ri.parser.SimpleCharStream
 97   12         2       0        3 org.apache.commons.jxpath.ri.parser.Token
 98 1446        44       0        0 org.apache.commons.jxpath.ri.parser.XPathParserTokenManager
 99   77         0       0        0 org.apache.commons.jxpath.ri.parser.XPathParserConstants
100   32        14       0       11 org.apache.commons.jxpath.ri.JXPathCompiledExpression
101  135        19       0       12 org.apache.commons.jxpath.ri.model.dynamic.DynamicPropertyPointer
102   18         3       0        1 org.apache.commons.jxpath.ri.model.dynamic.DynamicPointerFactory
103    3         1       0        1 org.apache.commons.jxpath.ri.model.dynamic.DynamicPropertyIterator
104   44        14       0        3 org.apache.commons.jxpath.ri.model.dynamic.DynamicPointer
105    6         2       0        1 org.apache.commons.jxpath.ri.model.dynamic.DynamicAttributeIterator
106    4         3       0        2 org.apache.commons.jxpath.ri.model.NodeIterator
107    8         3       0        1 org.apache.commons.jxpath.ri.model.dynabeans.DynaBeanPointerFactory
108   42        13       0        5 org.apache.commons.jxpath.ri.model.dynabeans.DynaBeanPointer
109  116        16       0       11 org.apache.commons.jxpath.ri.model.dynabeans.DynaBeanPropertyPointer
110    8         3       0        1 org.apache.commons.jxpath.ri.model.container.ContainerPointerFactory
111   60        21       0        2 org.apache.commons.jxpath.ri.model.container.ContainerPointer
112  164        30       1        1 org.apache.commons.jxpath.ri.model.VariablePointer
113  228        58       0       44 org.apache.commons.jxpath.ri.model.NodePointer
114  133        18       0       13 org.apache.commons.jxpath.ri.model.beans.BeanPropertyPointer
115   35        14       0        3 org.apache.commons.jxpath.ri.model.beans.LangAttributePointer
116   47         6       0        2 org.apache.commons.jxpath.ri.model.beans.CollectionNodeIterator
117  101        25       0        2 org.apache.commons.jxpath.ri.model.beans.CollectionPointer
118    7         2       0        1 org.apache.commons.jxpath.ri.model.beans.CollectionChildNodeIterator
119   17         4       0        1 org.apache.commons.jxpath.ri.model.beans.BeanAttributeIterator
120    7         2       0        1 org.apache.commons.jxpath.ri.model.beans.CollectionAttributeNodeIterator
121   95        25       0        2 org.apache.commons.jxpath.ri.model.beans.NullPropertyPointer
122   52        17       0        1 org.apache.commons.jxpath.ri.model.beans.NullElementPointer
