Nr.   Classes Functions      NCSS  Javadocs Package
  1        40       245      1253       208 org.apache.commons.jxpath
  2         2         5        78         5 org.apache.commons.jxpath.functions
  3        12       176      1029       119 org.apache.commons.jxpath.ri
  4        18       139      1204        64 org.apache.commons.jxpath.ri.axes
  5        43       319      2149       183 org.apache.commons.jxpath.ri.compiler
  6        17       300      1460       103 org.apache.commons.jxpath.ri.model
  7        20       201      1097        83 org.apache.commons.jxpath.ri.model.beans
  8         3        28       152         6 org.apache.commons.jxpath.ri.model.container
  9         9       108       856        43 org.apache.commons.jxpath.ri.model.dom
 10         7        41       267        26 org.apache.commons.jxpath.ri.model.dynabeans
 11         7        58       389        29 org.apache.commons.jxpath.ri.model.dynamic
 12         9       102       866        38 org.apache.commons.jxpath.ri.model.jdom
 13         7       293      4723        15 org.apache.commons.jxpath.ri.parser
 14        12        41       354        28 org.apache.commons.jxpath.servlet
 15        12        71       982        74 org.apache.commons.jxpath.util
 16         5        24       137        26 org.apache.commons.jxpath.xml
    --------- --------- --------- ---------
          223      2151     16996      1050 Total

 Packages   Classes Functions      NCSS  Javadocs | per
-------------------------------------------------------------
    16.00    223.00   2151.00  16996.00   1050.00 | Project
              13.94    134.44   1062.25     65.63 | Package
                         9.65     76.22      4.71 | Class
                                   7.90      0.49 | Function

Nr. NCSS Functions Classes Javadocs Class
  1   96         6       0        1 org.apache.commons.jxpath.servlet.JXPathServletContextTest
  2   48         9       0        9 org.apache.commons.jxpath.BasicNodeSetTest
  3   66        12       3        1 org.apache.commons.jxpath.util.BasicTypeConverterTest
  4   83         9       1       11 org.apache.commons.jxpath.util.ClassLoaderUtilTest
  5    3         1       0        1 org.apache.commons.jxpath.util.ClassLoadingExampleClass
  6   23        10       0        4 org.apache.commons.jxpath.NestedTestBean
  7   67        18       0        4 org.apache.commons.jxpath.TestBean
  8  180        30       0        2 org.apache.commons.jxpath.JXPathTestCase
  9  146        31       0        2 org.apache.commons.jxpath.ri.JXPathCompiledExpressionTest
 10  163        13       0        1 org.apache.commons.jxpath.ri.axes.SimplePathInterpreterTest
 11   15         2       0        1 org.apache.commons.jxpath.ri.axes.RecursiveAxesTest
 12   20         6       0        1 org.apache.commons.jxpath.ri.axes.TestBeanWithNode
 13   18         7       0        1 org.apache.commons.jxpath.ri.axes.RecursiveBean
 14   37         5       2        1 org.apache.commons.jxpath.ri.ExceptionHandlerTest
 15   30         1       1        1 org.apache.commons.jxpath.ri.StressTest
 16  189        41       0        3 org.apache.commons.jxpath.ri.model.MixedModelTest
 17   30        13       0        1 org.apache.commons.jxpath.ri.model.XMLPreserveSpaceTest
 18   27         2       0        2 org.apache.commons.jxpath.ri.model.dynamic.TestDynamicPropertyFactory
 19  112        19       0        3 org.apache.commons.jxpath.ri.model.dynamic.DynamicPropertiesModelTest
 20  209        39       1        5 org.apache.commons.jxpath.ri.model.XMLModelTestCase
 21    7         3       0        1 org.apache.commons.jxpath.ri.model.ExceptionPropertyTestBean
 22  293        56       0        5 org.apache.commons.jxpath.ri.model.BeanModelTestCase
 23   30        13       0        1 org.apache.commons.jxpath.ri.model.XMLSpaceTest
 24   19         6       1        2 org.apache.commons.jxpath.ri.model.EmptyCollectionTest
 25   23         2       0        3 org.apache.commons.jxpath.ri.model.dynabeans.TestDynaBeanFactory
 26    3         2       0        1 org.apache.commons.jxpath.ri.model.dynabeans.LazyDynaBeanTest
 27    5         2       0        1 org.apache.commons.jxpath.ri.model.dynabeans.DynaBeanModelTest
 28   61         4       3        1 org.apache.commons.jxpath.ri.model.container.ContainerModelTest
 29    8         3       0        1 org.apache.commons.jxpath.ri.model.beans.BeanModelTest
 30    5         1       0        1 org.apache.commons.jxpath.ri.model.beans.TestIndexedPropertyBean
 31   19         2       0        3 org.apache.commons.jxpath.ri.model.beans.TestBeanFactory
 32   13         2       1        1 org.apache.commons.jxpath.ri.model.beans.BadlyImplementedFactoryTest
 33   18         7       0        1 org.apache.commons.jxpath.ri.model.XMLUpperCaseElementsTest
 34   17         6       0        1 org.apache.commons.jxpath.ri.model.AliasedNamespaceIterationTest
 35   47         7       0        1 org.apache.commons.jxpath.ri.model.dom.DOMModelTest
 36   28         3       0        2 org.apache.commons.jxpath.ri.model.dom.TestDOMFactory
 37   32         2       0        2 org.apache.commons.jxpath.ri.model.TestMixedModelFactory
 38   29         3       0        2 org.apache.commons.jxpath.ri.model.jdom.TestJDOMFactory
 39   43         8       0        1 org.apache.commons.jxpath.ri.model.jdom.JDOMModelTest
 40   14         3       0        1 org.apache.commons.jxpath.ri.model.EmbeddedColonMapKeysTest
 41   25         9       0        1 org.apache.commons.jxpath.ri.model.ExternalXMLNamespaceTest
 42    3         1       0        1 org.apache.commons.jxpath.ri.compiler.TestFunctions2
 43   15         2       0        1 org.apache.commons.jxpath.ri.compiler.ContextDependencyTest
 44   83        21       0        1 org.apache.commons.jxpath.ri.compiler.VariableTest
 45   62        22       0        3 org.apache.commons.jxpath.ri.compiler.TestFunctions
 46   91         5       0        1 org.apache.commons.jxpath.ri.compiler.CoreOperationTest
 47  113         6       3        1 org.apache.commons.jxpath.ri.compiler.CoreFunctionTest
 48    7         1       0        0 org.apache.commons.jxpath.ri.compiler.JXPath149Test
 49   28         2       0        3 org.apache.commons.jxpath.ri.compiler.VariableFactory
 50  132        19       1        1 org.apache.commons.jxpath.ri.compiler.ExtensionFunctionTest
 51   52        10       0        1 org.apache.commons.jxpath.TestMixedModelBean
 52   14         4       0        1 org.apache.commons.jxpath.TestNull
 53  139        47       0       48 org.apache.commons.jxpath.JXPathContext
 54    6         2       0        3 org.apache.commons.jxpath.JXPathTypeConversionException
 55   27         3       0        1 org.apache.commons.jxpath.servlet.ServletRequestHandler
 56   12         3       0        1 org.apache.commons.jxpath.servlet.PageScopeContextHandler
 57   14         4       0        2 org.apache.commons.jxpath.servlet.ServletContextHandler
 58   10         4       0        5 org.apache.commons.jxpath.servlet.PageScopeContext
 59   24         3       0        1 org.apache.commons.jxpath.servlet.HttpSessionHandler
 60   17         5       0        2 org.apache.commons.jxpath.servlet.KeywordVariables
 61   20         3       0        2 org.apache.commons.jxpath.servlet.PageContextHandler
 62   10         3       0        4 org.apache.commons.jxpath.servlet.HttpSessionAndServletContext
 63   51         4       0        5 org.apache.commons.jxpath.servlet.JXPathServletContexts
 64    9         3       0        3 org.apache.commons.jxpath.servlet.ServletRequestAndContext
 65    6         0       0        1 org.apache.commons.jxpath.servlet.Constants
 66    7         6       0        7 org.apache.commons.jxpath.Pointer
 67    3         2       0        3 org.apache.commons.jxpath.Functions
 68    5         4       0        5 org.apache.commons.jxpath.ExpressionContext
 69    2         1       0        2 org.apache.commons.jxpath.ExceptionHandler
 70    2         1       0        2 org.apache.commons.jxpath.IdentityManager
 71   71         9       1        7 org.apache.commons.jxpath.JXPathBasicBeanInfo
 72    5         4       0        5 org.apache.commons.jxpath.Variables
