Nr.   Classes Functions      NCSS  Javadocs Package
  1         5        78      1487        10 org.joda.example.time
  2       126      5011     36718      2297 org.joda.time
  3        13       234      1134       247 org.joda.time.base
  4        41       765      6846       326 org.joda.time.chrono
  5        17       181       789        39 org.joda.time.chrono.gj
  6        36       375      2736       138 org.joda.time.convert
  7        35       818      4190       347 org.joda.time.field
  8        29       866      8682       347 org.joda.time.format
  9        15       137      1996        76 org.joda.time.tz
    --------- --------- --------- ---------
          317      8465     64578      3827 Total

 Packages   Classes Functions      NCSS  Javadocs | per
-------------------------------------------------------------
     9.00    317.00   8465.00  64578.00   3827.00 | Project
              35.22    940.56   7175.33    425.22 | Package
                        26.70    203.72     12.07 | Class
                                   7.63      0.45 | Function

Nr. NCSS Functions Classes Javadocs Class
  1  532        68       1        1 org.joda.time.TestYearMonthDay_Basics
  2  231        32       0        1 org.joda.time.TestHours
  3  452        58       3        1 org.joda.time.TestInterval_Constructors
  4  530        45       0        1 org.joda.time.TestLocalTime_Properties
  5 1119       111       0        6 org.joda.time.TestPeriod_Constructors
  6  226        32       0        1 org.joda.time.TestWeeks
  7   69        15       0        9 org.joda.time.TestInstant_Constructors
  8  577        80       0        1 org.joda.time.TestPartial_Basics
  9  459        49       0       38 org.joda.time.TestDateTimeComparator
 10  559        62       0        1 org.joda.time.TestLocalDateTime_Constructors
 11   80         8       0        1 org.joda.time.TestPartial_Match
 12   20         1       0        1 org.joda.time.ClassLoadTest
 13  761        66       0        1 org.joda.time.TestLocalDateTime_Properties
 14  110        25       0        1 org.joda.time.TestStringConvert
 15  518        42       3        1 org.joda.time.TestMutableDateTime_Basics
 16  276        47       0       40 org.joda.time.TestMutableDateTime_Constructors
 17  430        22       0        2 org.joda.time.chrono.TestCopticChronology
 18  430        22       0        2 org.joda.time.chrono.TestEthiopicChronology
 19  583        27       0        2 org.joda.time.chrono.TestIslamicChronology
 20  360        34       0        1 org.joda.time.chrono.TestGJChronology
 21  320        23       0        1 org.joda.time.chrono.TestISOChronology
 22   79        15       0        1 org.joda.time.chrono.TestLenientChronology
 23  287        19       0        1 org.joda.time.chrono.TestBuddhistChronology
 24   63        18       0        1 org.joda.time.chrono.TestGJDate
 25   29        11       0        1 org.joda.time.chrono.gj.TestGJWeekyearField
 26   21         5       0        1 org.joda.time.chrono.gj.TestJulianYearField
 27   97        44       0       14 org.joda.time.chrono.gj.TestGJChronology
 28   23         9       0        1 org.joda.time.chrono.gj.TestGJDayOfMonthField
 29   27        11       0        1 org.joda.time.chrono.gj.TestGJYearField
 30   21         5       0        1 org.joda.time.chrono.gj.TestJulianWeekyearField
 31   20         9       0        1 org.joda.time.chrono.gj.TestGJDayOfYearField
 32   20         8       0        1 org.joda.time.chrono.gj.TestGJDayOfWeekField
 33   63        11       0        4 org.joda.time.chrono.gj.TestGregorianChronology
 34   40        11       0        1 org.joda.time.chrono.gj.TestGJMonthOfYearField
 35   11         3       0        1 org.joda.time.chrono.gj.TestAll
 36   75        15       0        4 org.joda.time.chrono.gj.TestJulianChronology
 37  226        21       0        4 org.joda.time.chrono.gj.MainTest
 38   10         4       0        1 org.joda.time.chrono.gj.TestGJDateTimeField
 39   24         9       0        1 org.joda.time.chrono.gj.TestGJWeekOfWeekyearField
 40   26         3       0        1 org.joda.time.chrono.gj.TestJulianMonthOfYearField
 41    5         2       0        1 org.joda.time.chrono.gj.TestJulianDayOfMonthField
 42  218        17       0        1 org.joda.time.chrono.TestGregorianChronology
 43   20         3       0        1 org.joda.time.chrono.TestAll
 44  212        16       0        1 org.joda.time.chrono.TestJulianChronology
 45  470        68       1        1 org.joda.time.TestMonthDay_Basics
 46  126        23       0        3 org.joda.time.TestDuration_Constructors
 47   26        12       0        1 org.joda.time.MockPartial
 48  455        51       0       33 org.joda.time.TestTimeOfDay_Constructors
 49  596        51      10        1 org.joda.time.TestDateTimeZone
 50 1013        84       0        1 org.joda.time.TestDateTime_Properties
 51  862       129       0        1 org.joda.time.TestDateTimeZoneCutover
 52  254        34       0        1 org.joda.time.TestDays
 53  838        85       3        1 org.joda.time.TestDateTime_Basics
 54   66         6       1        1 org.joda.time.TestBasePartial
 55  238        24       0        1 org.joda.time.TestYearMonth_Properties
 56  481        58       1        1 org.joda.time.TestTimeOfDay_Basics
 57  647        47       0        1 org.joda.time.TestPeriodType
 58  173        17       1        2 org.joda.time.TestBaseSingleFieldPeriod
 59  206        27       0       23 org.joda.time.TestPartial_Constructors
 60  216        28       0        1 org.joda.time.TestMonths
 61  300        47       0       40 org.joda.time.TestDateMidnight_Constructors
 62  271        29       7        1 org.joda.time.TestDateTimeUtils
 63  513        64       0        2 org.joda.time.TestLocalTime_Constructors
 64  218        32       0        1 org.joda.time.TestMinutes
 65  381        33       0        1 org.joda.time.TestYearMonthDay_Properties
 66  206        34       0       18 org.joda.time.TestYearMonth_Constructors
 67  395        54       5        1 org.joda.time.field.TestPreciseDateTimeField
 68  236        10       0        9 org.joda.time.field.TestUnsupportedDateTimeField
 69  154        28       0        1 org.joda.time.field.TestPreciseDurationField
 70  166        29       0        1 org.joda.time.field.TestScaledDurationField
 71  169         9       0        1 org.joda.time.field.TestFieldUtils
 72  409        54       9        1 org.joda.time.field.TestPreciseDurationDateTimeField
 73  109        25       0        1 org.joda.time.field.TestMillisDurationField
 74  379        53       8        1 org.joda.time.field.TestBaseDateTimeField
 75   18         3       0        1 org.joda.time.field.TestAll
 76  331        56       2        1 org.joda.time.field.TestOffsetDateTimeField
 77  224        31       0        1 org.joda.time.TestDateTimeFieldType
 78  395        59       0        1 org.joda.time.TestLocalDate_Constructors
 79  227        24       0        1 org.joda.time.TestMonthDay_Properties
