Nr.   Classes Functions      NCSS  Javadocs Package
  1        47      1295      6903      1001 com.fasterxml.jackson.databind
  2         1         2        29         1 com.fasterxml.jackson.databind.access
  3         3         1       112         1 com.fasterxml.jackson.databind.annotation
  4         1         2        74         0 com.fasterxml.jackson.databind.big
  5        17       242      1065       132 com.fasterxml.jackson.databind.cfg
  6         6        25       465         6 com.fasterxml.jackson.databind.contextual
  7        12        82       936         8 com.fasterxml.jackson.databind.convert
  8        54       646      6866       334 com.fasterxml.jackson.databind.deser
  9         9        29       666         1 com.fasterxml.jackson.databind.deser.builder
 10        32       129      2349        21 com.fasterxml.jackson.databind.deser.creators
 11        12        64       888         9 com.fasterxml.jackson.databind.deser.filter
 12        29       283      2333        94 com.fasterxml.jackson.databind.deser.impl
 13         2         6        97         0 com.fasterxml.jackson.databind.deser.inject
 14        19       256      3071        28 com.fasterxml.jackson.databind.deser.jdk
 15         8        38       542         1 com.fasterxml.jackson.databind.deser.merge
 16        40       458      5592       173 com.fasterxml.jackson.databind.deser.std
 17        17        80       674        32 com.fasterxml.jackson.databind.exc
 18        13        49       529        14 com.fasterxml.jackson.databind.ext
 19         1         1        21         0 com.fasterxml.jackson.databind.filter
 20         6        19       287         2 com.fasterxml.jackson.databind.format
 21         6        25       370         5 com.fasterxml.jackson.databind.interop
 22        59       835      6215       206 com.fasterxml.jackson.databind.introspect
 23        15        28       162        35 com.fasterxml.jackson.databind.jsonFormatVisitors
 24         5        21       386        13 com.fasterxml.jackson.databind.jsonschema
 25        45       217      2630        98 com.fasterxml.jackson.databind.jsontype
 26         8        44       688        10 com.fasterxml.jackson.databind.jsontype.deftyping
 27         8        37       880         7 com.fasterxml.jackson.databind.jsontype.ext
 28        18       144       977        43 com.fasterxml.jackson.databind.jsontype.impl
 29         8        18       265         3 com.fasterxml.jackson.databind.misc
 30        11        27       554         6 com.fasterxml.jackson.databind.mixins
 31        14       105      1135        44 com.fasterxml.jackson.databind.module
 32        45       660      3836       181 com.fasterxml.jackson.databind.node
 33        16        54      1245         7 com.fasterxml.jackson.databind.objectid
 34         5        25       434         1 com.fasterxml.jackson.databind.seq
 35        54       479      4703       236 com.fasterxml.jackson.databind.ser
 36        14        77       943         8 com.fasterxml.jackson.databind.ser.filter
 37        21       201      1438        62 com.fasterxml.jackson.databind.ser.impl
 38         9        62       753         9 com.fasterxml.jackson.databind.ser.jdk
 39        44       384      3651       154 com.fasterxml.jackson.databind.ser.std
 40        22       108      1775        15 com.fasterxml.jackson.databind.struct
 41        37       429      3114       120 com.fasterxml.jackson.databind.type
 42        48       519      4332       198 com.fasterxml.jackson.databind.util
 43         5        16       273         5 com.fasterxml.jackson.databind.views
 44        32        43      1052         4 com.fasterxml.jackson.failing
 45         1         0         2         0 com.mchange.v2.c3p0.jacksontest
 46         5         2        16         0 org.springframework.jacksontest
 47        22        82       821         3 perf
    --------- --------- --------- ---------
          906      8349     76149      3331 Total

 Packages   Classes Functions      NCSS  Javadocs | per
-------------------------------------------------------------
    47.00    906.00   8349.00  76149.00   3331.00 | Project
              19.28    177.64   1620.19     70.87 | Package
                         9.22     84.05      3.68 | Class
                                   9.12      0.40 | Function

Nr. NCSS Functions Classes Javadocs Class
  1   16         4       0        0 com.fasterxml.jackson.databind.deser.std.MappingIteratorDeserializer
  2  144        14       0        2 com.fasterxml.jackson.databind.type.TypeBindings
  3  141        16       0        1 com.fasterxml.jackson.databind.util.ContainerBuilder
  4    1         0       0        0 org.springframework.jacksontest.GrantedAuthority
  5    4         1       0        0 org.springframework.jacksontest.BogusApplicationContext
  6    1         0       0        0 org.springframework.jacksontest.AbstractPointcutAdvisor
  7    1         0       0        0 org.springframework.jacksontest.AbstractApplicationContext
  8    4         1       0        0 org.springframework.jacksontest.BogusPointcutAdvisor
  9   17         2       0        0 perf.ManualReadPerfUntyped
 10   12         2       0        0 perf.RecordBase
 11   11         2       0        1 perf.ManualReadPerfWithRecord
 12   84         3       1        0 perf.ManualWritePerfWithAllTypes
 13   29         2       3        0 perf.ManualReadPerfWithUUID
 14  114         7       4        0 perf.MediaItem
 15    5         2       0        0 perf.RecordAsArray
 16   11         5       0        0 perf.NopOutputStream
 17   35         5       0        0 perf.ManualReadPerfUntypedStream
 18   35         5       0        0 perf.ManualReadPerfUntypedReader
 19   84         7       1        1 perf.ManualReadWithTypeResolution
 20   11         2       0        0 perf.ManualWritePerfWithRecord
 21   18         3       0        0 perf.ManualWritePerfUntyped
 22   72         4       0        0 perf.ObjectWriterTestBase
 23   13         7       0        0 perf.NopWriter
 24   12         2       0        0 perf.ManulWritePerfWithUUID
 25    5         2       0        0 perf.SlowSer
 26    4         1       0        0 perf.UUIDFast
 27    4         1       0        0 perf.UUIDSlow
 28   29         2       1        0 perf.ManualReadPerfWithMedia
 29    5         2       0        1 perf.Record
 30  137        14       0        0 perf.ObjectReaderTestBase
 31    1         0       0        0 com.mchange.v2.c3p0.jacksontest.ComboPooledDataSource
 32  216        17       1        2 com.fasterxml.jackson.databind.BaseTest
 33   22         4       2        1 com.fasterxml.jackson.databind.misc.TestJSONP
 34   16         2       1        0 com.fasterxml.jackson.databind.misc.AccessFixTest
 35   12         1       0        2 com.fasterxml.jackson.databind.misc.TestBlocking
 36   30         1       2        0 com.fasterxml.jackson.databind.misc.CaseInsensitive1854Test
 37   30         2       1        0 com.fasterxml.jackson.databind.misc.ThreadSafety1759Test
 38   41         2       5        0 com.fasterxml.jackson.databind.misc.RaceCondition738Test
 39   55         5       6        0 com.fasterxml.jackson.databind.misc.CaseInsensitiveDeserTest
 40   13         1       1        0 com.fasterxml.jackson.databind.misc.BeanPropertyMapTest
 41   66         5       2        1 com.fasterxml.jackson.databind.TestRootName
 42   94         2       5        1 com.fasterxml.jackson.databind.TestFormatSchema
 43   71         2       6        0 com.fasterxml.jackson.databind.big.TestBiggerData
 44   25         2       2        1 com.fasterxml.jackson.databind.access.TestAnyGetterAccess
 45   93         6       0        0 com.fasterxml.jackson.databind.FullStreamReadTest
 46  101         9       8        0 com.fasterxml.jackson.databind.util.ClassUtilTest
 47   13         1       0        0 com.fasterxml.jackson.databind.util.CompactStringObjectMapTest
 48   18         3       0        1 com.fasterxml.jackson.databind.util.JSONPObjectTest
 49   11         1       0        0 com.fasterxml.jackson.databind.util.RawValueTest
 50   18         1       0        1 com.fasterxml.jackson.databind.util.JsonParserSequenceTest
 51   12         1       0        0 com.fasterxml.jackson.databind.util.NameTransformerTest
 52   73         6       0        0 com.fasterxml.jackson.databind.util.TestStdDateFormat
 53  408        20       2        3 com.fasterxml.jackson.databind.util.TestTokenBuffer
 54   29         3       0        1 com.fasterxml.jackson.databind.util.TestObjectBuffer
 55   36         3       1        0 com.fasterxml.jackson.databind.util.EnumValuesTest
 56   17         2       0        0 com.fasterxml.jackson.databind.util.ByteBufferUtilsTest
 57   35         6       0        0 com.fasterxml.jackson.databind.util.ISO8601DateFormatTest
 58   77        12       3        0 com.fasterxml.jackson.databind.util.BeanUtilTest
 59   49         4       0        0 com.fasterxml.jackson.databind.util.ArrayBuildersTest
 60  120        14       0        0 com.fasterxml.jackson.databind.util.ISO8601UtilsTest
 61   79         5       5        5 com.fasterxml.jackson.databind.introspect.VisibilityForSerializationTest
 62  152        14       9        4 com.fasterxml.jackson.databind.introspect.TestNamingStrategyStd
 63   19         2       1        0 com.fasterxml.jackson.databind.introspect.TestBuilderMethods
 64   48         4       4        0 com.fasterxml.jackson.databind.introspect.TestNameConflicts
 65  123         7      11        1 com.fasterxml.jackson.databind.introspect.TestNamingStrategyCustom
 66   14         3       2        0 com.fasterxml.jackson.databind.introspect.NoClassDefFoundWorkaroundTest
 67  315        22      20        0 com.fasterxml.jackson.databind.introspect.POJOPropertiesCollectorTest
 68   87         6       6        1 com.fasterxml.jackson.databind.introspect.TestScalaLikeImplicitProperties
 69    8         1       1        0 com.fasterxml.jackson.databind.introspect.BeanDescriptionTest
 70   16         1       2        0 com.fasterxml.jackson.databind.introspect.BeanNamingTest
 71   42         1       5        3 com.fasterxml.jackson.databind.introspect.CustomAnnotationIntrospector1756Test
 72   43         3       3        0 com.fasterxml.jackson.databind.introspect.TestAutoDetect
 73   59         2       0        0 com.fasterxml.jackson.databind.introspect.PropertyMetadataTest
 74   29         1       3        0 com.fasterxml.jackson.databind.introspect.IgnoredCreatorProperty1572Test
 75   25         2       3        1 com.fasterxml.jackson.databind.introspect.TestPropertyRename
 76   55         7       8        0 com.fasterxml.jackson.databind.introspect.TestAnnotationBundles
 77   19         1       1        0 com.fasterxml.jackson.databind.introspect.AutoDetect1947Test
 78   11         1       1        0 com.fasterxml.jackson.databind.introspect.SetterConflictTest
 79  184        19       4        0 com.fasterxml.jackson.databind.introspect.IntrospectorPairTest
 80   70         5       6        1 com.fasterxml.jackson.databind.introspect.TestPropertyConflicts
 81   45         4       4        1 com.fasterxml.jackson.databind.introspect.TestAnnotationMerging
 82   31         2       2        0 com.fasterxml.jackson.databind.introspect.TestInferredMutators
 83    8         1       1        0 com.fasterxml.jackson.databind.introspect.IgnoredFieldPresentInCreatorProperty2001Test
 84   81         3       9        1 com.fasterxml.jackson.databind.introspect.TestJacksonAnnotationIntrospector
 85   29         3       4        1 com.fasterxml.jackson.databind.introspect.TransientTest
 86    9         1       1        0 com.fasterxml.jackson.databind.introspect.TypeCoercion1592Test
 87  101         4       9        0 com.fasterxml.jackson.databind.TestHandlerInstantiation
 88   42         4       6        0 com.fasterxml.jackson.databind.mixins.TestMixinDeserForClass
 89   14         1       2        0 com.fasterxml.jackson.databind.mixins.MixinsWithBundlesTest
 90   61         2       5        0 com.fasterxml.jackson.databind.mixins.TestMixinSerForClass
 91   33         2       6        0 com.fasterxml.jackson.databind.mixins.TestMixinInheritance
 92   64         4       8        1 com.fasterxml.jackson.databind.mixins.TestMixinDeserForCreators
 93   19         1       6        0 com.fasterxml.jackson.databind.mixins.TestMixinMerging
 94   49         3       6        0 com.fasterxml.jackson.databind.mixins.MapperMixinsCopy1998Test
 95   38         2       4        0 com.fasterxml.jackson.databind.mixins.TestMixinSerForFields
 96   97         3       8        0 com.fasterxml.jackson.databind.mixins.TestMixinSerWithViews
 97   67         4       7        4 com.fasterxml.jackson.databind.mixins.TestMixinSerForMethods
 98   16         1       2        1 com.fasterxml.jackson.databind.mixins.TestMixinDeserForMethods
 99   13         2       0        1 com.fasterxml.jackson.databind.TestVersions
100   32         2       5        0 com.fasterxml.jackson.databind.objectid.AlwaysAsReferenceFirstTest
101   43         2       4        0 com.fasterxml.jackson.databind.objectid.PolymorphicWithObjectId1551Test
102   43         2       2        0 com.fasterxml.jackson.databind.objectid.ObjectIdReordering1388Test
103   88         2       8        0 com.fasterxml.jackson.databind.objectid.TestObjectIdWithPolymorphic
104  160        10      14        1 com.fasterxml.jackson.databind.objectid.TestObjectIdSerialization
105  225        18      12        1 com.fasterxml.jackson.databind.objectid.TestObjectIdDeserialization
106  102         3       8        5 com.fasterxml.jackson.databind.objectid.JSOGDeserialize622Test
107   66         2       4        0 com.fasterxml.jackson.databind.objectid.TestObjectIdWithEquals
108   74         1      14        0 com.fasterxml.jackson.databind.objectid.ObjectId825BTest
109   55         2       3        0 com.fasterxml.jackson.databind.objectid.ObjectWithCreator1261Test
110   91         4      11        0 com.fasterxml.jackson.databind.objectid.TestObjectId
111   24         1       2        0 com.fasterxml.jackson.databind.objectid.TestObjectIdWithInjectables538
112   27         1       4        0 com.fasterxml.jackson.databind.objectid.TestAbstractWithObjectId
113   32         1       2        0 com.fasterxml.jackson.databind.objectid.ReferentialWithObjectIdTest
114   50         2       6        0 com.fasterxml.jackson.databind.objectid.ObjectId687Test
115   28         1       5        0 com.fasterxml.jackson.databind.objectid.ObjectId825Test
116   28         1       3        0 com.fasterxml.jackson.databind.contextual.TestContextualWithAnnDeserializer
117  112         7      10        3 com.fasterxml.jackson.databind.contextual.TestContextualSerialization
118  143         9      11        2 com.fasterxml.jackson.databind.contextual.TestContextualDeserialization
119   42         3       2        0 com.fasterxml.jackson.databind.contextual.TestContextAttributeWithDeser
120   44         2       3        1 com.fasterxml.jackson.databind.contextual.TestContextualKeyTypes
121   36         3       2        0 com.fasterxml.jackson.databind.contextual.TestContextAttributeWithSer
122  114         7       4        0 com.fasterxml.jackson.databind.MediaItem
123   66         4       2        2 com.fasterxml.jackson.databind.MapperViaParserTest
124   48         3       1        1 com.fasterxml.jackson.databind.seq.ReadRecoveryTest
125   21         1       3        0 com.fasterxml.jackson.databind.seq.PolyMapWriter827Test
126  203        13       3        0 com.fasterxml.jackson.databind.seq.ReadValuesTest
127  107         7       8        0 com.fasterxml.jackson.databind.seq.SequenceWriterTest
128   19         1       2        0 com.fasterxml.jackson.databind.seq.TestInnerClassReaderFor
129   11         4       0        0 com.fasterxml.jackson.databind.BrokenStringWriter
130   55         4       6        1 com.fasterxml.jackson.databind.deser.TestCyclicTypes
131  152        13      18        1 com.fasterxml.jackson.databind.deser.TestValueAnnotations
132   47         4       6        5 com.fasterxml.jackson.databind.deser.TestOverloaded
133   31         2       2        1 com.fasterxml.jackson.databind.deser.IgnoreWithDeserTest
134   45         3       3        0 com.fasterxml.jackson.databind.deser.ReadOrWriteOnlyTest
135   74         1       5        1 com.fasterxml.jackson.databind.deser.TestCustomFactory
136   27         2       1        0 com.fasterxml.jackson.databind.deser.merge.UpdateValueTest
137   44         4       5        0 com.fasterxml.jackson.databind.deser.merge.CollectionMergeTest
138   65         5       2        0 com.fasterxml.jackson.databind.deser.merge.NodeMergeTest
139   92         7       9        1 com.fasterxml.jackson.databind.deser.merge.PropertyMergeTest
140   66         8      10        0 com.fasterxml.jackson.databind.deser.merge.ArrayMergeTest
141   61         4       5        0 com.fasterxml.jackson.databind.deser.merge.MergeWithNullTest
142  113         7       2        0 com.fasterxml.jackson.databind.deser.merge.MapMergeTest
143   27         1       1        0 com.fasterxml.jackson.databind.deser.merge.MapMerge1844Test
144   72         5       5        0 com.fasterxml.jackson.databind.deser.inject.TestInjectables
145   17         1       2        0 com.fasterxml.jackson.databind.deser.inject.InvalidInjectionTest
146   26         2       2        0 com.fasterxml.jackson.databind.deser.AnySetter349Test
147  157        11      15        0 com.fasterxml.jackson.databind.deser.jdk.CollectionDeserTest
148  203        11       7        1 com.fasterxml.jackson.databind.deser.jdk.UntypedDeserializationTest
149  239        27      21        2 com.fasterxml.jackson.databind.deser.jdk.EnumDeserializationTest
150   68         9      10        0 com.fasterxml.jackson.databind.deser.jdk.MapKeyDeserializationTest
151  153        16       4        0 com.fasterxml.jackson.databind.deser.jdk.JDKNumberDeserTest
152   82         9      15        0 com.fasterxml.jackson.databind.deser.jdk.EnumMapDeserializationTest
153  197        19       3        0 com.fasterxml.jackson.databind.deser.jdk.JDKStringLikeTypesTest
154  433        30       8        2 com.fasterxml.jackson.databind.deser.jdk.DateDeserializationTest
155  125         6       4        0 com.fasterxml.jackson.databind.deser.jdk.EnumDefaultReadTest
156   25         2       2        1 com.fasterxml.jackson.databind.deser.jdk.JDKCollectionsDeserTest
157  136        17      13        0 com.fasterxml.jackson.databind.deser.jdk.JDKAtomicTypesTest
158   23         2       0        0 com.fasterxml.jackson.databind.deser.jdk.Base64DecodingTest
159   17         1       3        0 com.fasterxml.jackson.databind.deser.jdk.MapDeserializerCachingTest
160   51         7       5        0 com.fasterxml.jackson.databind.deser.jdk.EnumAltIdTest
161  457        31      11        5 com.fasterxml.jackson.databind.deser.jdk.JDKScalarsTest
162  205        16       4       12 com.fasterxml.jackson.databind.deser.jdk.DateDeserializationTZTest
163  248        25      27        5 com.fasterxml.jackson.databind.deser.jdk.MapDeserializationTest
164   37         5       4        0 com.fasterxml.jackson.databind.deser.jdk.MapRelatedTypesDeserTest
165   41        12       0        0 com.fasterxml.jackson.databind.deser.jdk.TestDefaultForUtilCollections1868
166  232         8      22        1 com.fasterxml.jackson.databind.deser.TestCustomDeserializers
167   35         2       2        0 com.fasterxml.jackson.databind.deser.PropertyAliasTest
168   48         4       5        0 com.fasterxml.jackson.databind.deser.TestCachingOfDeser
169   95         9      13        3 com.fasterxml.jackson.databind.deser.TestBasicAnnotations
170   26         3       2        0 com.fasterxml.jackson.databind.deser.TestObjectOrArrayDeserialization
171  178        13      15        2 com.fasterxml.jackson.databind.deser.AnySetterTest
172   20         3       0        0 com.fasterxml.jackson.databind.deser.TestTimestampDeserialization
173   77         6      10        3 com.fasterxml.jackson.databind.deser.TestGenericMapDeser
174   34         3       3        0 com.fasterxml.jackson.databind.deser.ReadOnlyDeser1805Test
175   29         1       3        2 com.fasterxml.jackson.databind.deser.TestConcurrency
176   11         1       1        1 com.fasterxml.jackson.databind.deser.TestStatics
177   63         4       5        3 com.fasterxml.jackson.databind.deser.creators.TestPolymorphicCreators
178   25         1       1        1 com.fasterxml.jackson.databind.deser.creators.FailOnNullCreatorTest
179  219        19      20       10 com.fasterxml.jackson.databind.deser.creators.TestCreators
180   32         2       1        0 com.fasterxml.jackson.databind.deser.creators.RequiredCreatorTest
181   21         1       2        0 com.fasterxml.jackson.databind.deser.creators.TestCreatorsWithIdentity
182   44         3       3        0 com.fasterxml.jackson.databind.deser.creators.InnerClassCreatorTest
183   22         1       1        0 com.fasterxml.jackson.databind.deser.creators.CreatorWithObjectIdTest
184  142        11      15        0 com.fasterxml.jackson.databind.deser.creators.TestCreators2
185   16         1       2        0 com.fasterxml.jackson.databind.deser.creators.DelegatingCreatorAnnotations2021Test
186   84         5       5        0 com.fasterxml.jackson.databind.deser.creators.TestCreators3
187   19         1       2        0 com.fasterxml.jackson.databind.deser.creators.ImplicitParamsForCreatorTest
188   39         2       3        0 com.fasterxml.jackson.databind.deser.creators.TestCreatorWithNamingStrategy556
189   55         4       5        0 com.fasterxml.jackson.databind.deser.creators.ImplicitNameMatch792Test
190   16         1       2        0 com.fasterxml.jackson.databind.deser.creators.CreatorWithNamingStrategyTest
191   49         3       3        0 com.fasterxml.jackson.databind.deser.creators.MultiArgConstructorTest
192  385         7       9        1 com.fasterxml.jackson.databind.deser.creators.TestCustomValueInstDefaults
193   21         1       1        0 com.fasterxml.jackson.databind.deser.creators.BigCreatorTest
194  127        14      18        0 com.fasterxml.jackson.databind.deser.creators.EnumCreatorTest
195   11         1       1        0 com.fasterxml.jackson.databind.deser.creators.ArrayDelegatorCreatorForCollectionTest
196   23         1       3        1 com.fasterxml.jackson.databind.deser.creators.TestCreatorWithPolymorphic113
197   47         2       7        0 com.fasterxml.jackson.databind.deser.creators.TestCreatorNullValue
198   23         1       4        0 com.fasterxml.jackson.databind.deser.creators.DelegatingExternalProperty1003Test
199   35         3       3        1 com.fasterxml.jackson.databind.deser.creators.TestConstructFromMap
200   15         1       2        0 com.fasterxml.jackson.databind.deser.creators.DelegatingArrayCreator1804Test
201  288        18      27        3 com.fasterxml.jackson.databind.deser.creators.TestValueInstantiator
202   18         2       2        0 com.fasterxml.jackson.databind.deser.creators.DelegatingCreatorAnnotations2016Test
203   41         2       2        0 com.fasterxml.jackson.databind.deser.creators.DelegatingCreatorImplicitNames1001Test
204   18         1       2        1 com.fasterxml.jackson.databind.deser.creators.DisablingCreatorsTest
205   21         1       3        0 com.fasterxml.jackson.databind.deser.creators.TestPolymorphicDelegating
206   88         5       5        0 com.fasterxml.jackson.databind.deser.creators.TestCreatorsDelegating
207   42         3       3        0 com.fasterxml.jackson.databind.deser.creators.CreatorPropertiesTest
208  102         7       9        0 com.fasterxml.jackson.databind.deser.creators.SingleArgCreatorTest
209   27         1       1        0 com.fasterxml.jackson.databind.deser.TestInnerClass
210  105         6       6        0 com.fasterxml.jackson.databind.deser.NullHandlingTest
211   57         5       0        2 com.fasterxml.jackson.databind.deser.TestJacksonTypes
212   29         3       2        0 com.fasterxml.jackson.databind.deser.filter.RecursiveIgnorePropertiesTest
213  126        12      14        7 com.fasterxml.jackson.databind.deser.filter.TestUnknownPropertyDeserialization
214   45         3       3        0 com.fasterxml.jackson.databind.deser.filter.NullConversionsPojoTest
215   67         1       4        0 com.fasterxml.jackson.databind.deser.filter.ProblemHandlerLocation1440Test
216   44         4       5        0 com.fasterxml.jackson.databind.deser.filter.NullConversionsSkipTest
217   54         5      13        0 com.fasterxml.jackson.databind.deser.filter.NullConversionsGenericTest
218   12         1       1        1 com.fasterxml.jackson.databind.deser.filter.ReadOnlyDeser95Test
219  196        16      34        0 com.fasterxml.jackson.databind.deser.filter.NullConversionsForContentTest
220   45         3       3        0 com.fasterxml.jackson.databind.deser.filter.IgnorePropertyOnDeserTest
221   22         1       1        0 com.fasterxml.jackson.databind.deser.filter.IgnoreCreatorProp1317Test
222  133        11      18        1 com.fasterxml.jackson.databind.deser.filter.ProblemHandlerTest
223   41         4       3        0 com.fasterxml.jackson.databind.deser.filter.ReadOnlyDeser1890Test
224   32         3       4        2 com.fasterxml.jackson.databind.deser.TestGenericCollectionDeser
225   41         1       4        0 com.fasterxml.jackson.databind.deser.builder.BuilderInfiniteLoop1978Test
226   77         4      10        0 com.fasterxml.jackson.databind.deser.builder.BuilderWithCreatorTest
227  192        10      18        0 com.fasterxml.jackson.databind.deser.builder.BuilderSimpleTest
228   26         1       2        0 com.fasterxml.jackson.databind.deser.builder.BuilderAdvancedTest
229  136         6       3        0 com.fasterxml.jackson.databind.deser.builder.BuilderWithUnwrappedTest
230   47         2       6        0 com.fasterxml.jackson.databind.deser.builder.BuilderWithViewTest
231   26         1       2        0 com.fasterxml.jackson.databind.deser.builder.BuilderErrorHandling
232   38         2       4        0 com.fasterxml.jackson.databind.deser.builder.BuilderFailTest
233   31         2       2        1 com.fasterxml.jackson.databind.deser.builder.BuilderViaUpdateTest
234   48         5       3        2 com.fasterxml.jackson.databind.deser.TestSetterlessProperties
235  101         7      10        3 com.fasterxml.jackson.databind.deser.TestAnnotationUsing
236   83         7      14        4 com.fasterxml.jackson.databind.deser.TestGenerics
237  218        12      25        2 com.fasterxml.jackson.databind.deser.TestBeanDeserializer
238   63         7       9        1 com.fasterxml.jackson.databind.deser.TestFieldDeserialization
239  311        20      10        3 com.fasterxml.jackson.databind.deser.TestArrayDeserialization
240   18         1       3        0 com.fasterxml.jackson.databind.module.TestKeyDeserializers
241  180        12      18        4 com.fasterxml.jackson.databind.module.SimpleModuleTest
242  112         4      15        0 com.fasterxml.jackson.databind.module.TestCustomEnumKeyDeserializer
243  145         6      11        1 com.fasterxml.jackson.databind.module.TestTypeModifiers
244   24         1       4        0 com.fasterxml.jackson.databind.module.TestTypeModifierNameResolution
245   92         5       7        0 com.fasterxml.jackson.databind.module.TestAbstractTypes
246   67         6       0        0 com.fasterxml.jackson.databind.module.SimpleModuleArgCheckTest
247   29         1       1        0 com.fasterxml.jackson.databind.module.TestDuplicateRegistration
248   32         2       3        0 com.fasterxml.jackson.databind.interop.TestJDKProxy
249   58         5       2        1 com.fasterxml.jackson.databind.interop.DeprecatedTypeHandling1102Test
250  114         3       5        3 com.fasterxml.jackson.databind.interop.TestExternalizable
251   50         9       3        1 com.fasterxml.jackson.databind.interop.IllegalTypesCheckTest
252   40         3       3        0 com.fasterxml.jackson.databind.interop.ExceptionSerializableTest1195
253   47         3       1        0 com.fasterxml.jackson.databind.interop.TestFormatDetection
254   46         4       0        0 com.fasterxml.jackson.databind.ext.TestDOM
255   52         8       0        1 com.fasterxml.jackson.databind.ext.TestCoreXMLTypes
256   10         1       0        1 com.fasterxml.jackson.databind.ext.TestJava6Types
257   20         2       0        1 com.fasterxml.jackson.databind.ext.TestJava7Types
258  126         9       3        1 com.fasterxml.jackson.databind.TestJDKSerialization
259   10         2       0        0 com.fasterxml.jackson.databind.BrokenStringReader
260   64         7       0        0 com.fasterxml.jackson.databind.cfg.DeserializationConfigTest
261   41         3       0        0 com.fasterxml.jackson.databind.cfg.SerConfigTest
262    9         4       0        0 com.fasterxml.jackson.databind.cfg.BogusFormatFeature
263   14         2       2        0 com.fasterxml.jackson.databind.cfg.ConfigObjectsTest
264    9         2       0        0 com.fasterxml.jackson.databind.cfg.DatabindContextTest
