Nr.   Classes Functions      NCSS  Javadocs Package
  1        23       479      3815       502 org.jfree.chart
  2        20       239      1984       259 org.jfree.chart.annotations
  3        14        91      1121       109 org.jfree.chart.annotations.junit
  4        44       756      7252       850 org.jfree.chart.axis
  5        35       280      3904       314 org.jfree.chart.axis.junit
  6        21       215      1666       234 org.jfree.chart.block
  7        13        80      1313        92 org.jfree.chart.block.junit
  8         3        14       208        17 org.jfree.chart.demo
  9         9        71       847        80 org.jfree.chart.editor
 10         6        33       151        39 org.jfree.chart.encoders
 11        15       130       672       145 org.jfree.chart.entity
 12         8        38       471        46 org.jfree.chart.entity.junit
 13        20        43       186        63 org.jfree.chart.event
 14         7        18       121        25 org.jfree.chart.imagemap
 15         6        19       100        25 org.jfree.chart.imagemap.junit
 16        29       206      2413       271 org.jfree.chart.junit
 17        35       206      1447       241 org.jfree.chart.labels
 18        21       143      1455       164 org.jfree.chart.labels.junit
 19        10        64       523        74 org.jfree.chart.needle
 20        11        51       470        62 org.jfree.chart.needle.junit
 21         7        59       648        61 org.jfree.chart.panel
 22        46      1481     11958      1483 org.jfree.chart.plot
 23        16       276      1857       318 org.jfree.chart.plot.dial
 24        13        79      1147        92 org.jfree.chart.plot.dial.junit
 25        28       244      4397       272 org.jfree.chart.plot.junit
 26        15       319      1880       277 org.jfree.chart.renderer
 27        27       575      5695       603 org.jfree.chart.renderer.category
 28        25       228      2582       254 org.jfree.chart.renderer.category.junit
 29         9        57      1030        68 org.jfree.chart.renderer.junit
 30        35       715      6915       794 org.jfree.chart.renderer.xy
 31        30       243      3052       273 org.jfree.chart.renderer.xy.junit
 32         1         1         6         2 org.jfree.chart.resources
 33         3        22       186        25 org.jfree.chart.servlet
 34         9       100       860       109 org.jfree.chart.text
 35        10       199      1612       209 org.jfree.chart.title
 36        10        59       732        69 org.jfree.chart.title.junit
 37        12        76       557        93 org.jfree.chart.ui
 38        12        54       440        66 org.jfree.chart.urls
 39         8        45       496        53 org.jfree.chart.urls.junit
 40        44       352      2826       394 org.jfree.chart.util
 41        13        91      1208       101 org.jfree.chart.util.junit
 42        27       223      1500       250 org.jfree.data
 43        10       109       598       114 org.jfree.data.category
 44         5        60       695        65 org.jfree.data.category.junit
 45         4         9        43        13 org.jfree.data.event
 46         5        25       123        30 org.jfree.data.function
 47         5        29       214        34 org.jfree.data.function.junit
 48         6       135       633       135 org.jfree.data.gantt
 49         6        54       707        60 org.jfree.data.gantt.junit
 50        24       178      1477       202 org.jfree.data.general
 51        10       128      1248       130 org.jfree.data.general.junit
 52         1         6        66         7 org.jfree.data.io
 53         3        31       354        34 org.jfree.data.jdbc
 54        14       137      1790       153 org.jfree.data.junit
 55         7        44       205        46 org.jfree.data.pie
 56         6         6        36        12 org.jfree.data.resources
 57        18       277      1854       295 org.jfree.data.statistics
 58        14       115      1395       129 org.jfree.data.statistics.junit
 59        29       572      3638       606 org.jfree.data.time
 60        22       344      3336       371 org.jfree.data.time.junit
 61         4        47       226        51 org.jfree.data.time.ohlc
 62         5        37       401        42 org.jfree.data.time.ohlc.junit
 63         9        44       285        53 org.jfree.data.xml
 64        53       607      2966       655 org.jfree.data.xy
 65        35       324      3742       359 org.jfree.data.xy.junit
 66         1         4       100         5 org.jfree.experimental.chart.renderer.xy
 67         1        65       763        66 org.jfree.experimental.chart.swt
 68         4        13       338        17 org.jfree.experimental.chart.swt.demo
 69         8        40       750        45 org.jfree.experimental.chart.swt.editor
 70         3       101       628       104 org.jfree.experimental.swt
    --------- --------- --------- ---------
         1062     12215    110314     13311 Total

 Packages   Classes Functions      NCSS  Javadocs | per
-------------------------------------------------------------
    70.00   1062.00  12215.00 110314.00  13311.00 | Project
              15.17    174.50   1575.91    190.16 | Package
                        11.50    103.87     12.53 | Class
                                   9.03      1.09 | Function

 Nr. NCSS Functions Classes Javadocs Class
   1   87         4       0        5 org.jfree.experimental.chart.renderer.xy.XYSmoothLineAndShapeRenderer
   2  474        40       0       41 org.jfree.chart.ChartFactory
   3   79         5       0        6 org.jfree.chart.demo.TimeSeriesChartDemo1
   4   27         5       0        6 org.jfree.chart.demo.PieChartDemo1
   5   57         4       0        5 org.jfree.chart.demo.BarChartDemo1
   6   12         3       0        4 org.jfree.chart.ui.Licences
   7   17         4       0        5 org.jfree.chart.ui.FontDisplayField
   8   26         5       0        6 org.jfree.chart.ui.PaintSample
   9   38        12       0       13 org.jfree.chart.ui.Library
  10   10         3       0        4 org.jfree.chart.ui.Contributor
  11   73         6       0        7 org.jfree.chart.ui.FontChooserPanel
  12   16         3       0        4 org.jfree.chart.ui.ExtensionFileFilter
  13   78        14       1       20 org.jfree.chart.ui.BasicProjectInfo
  14   90         8       0        9 org.jfree.chart.ui.LCBLayout
  15   68         9       0       10 org.jfree.chart.ui.ProjectInfo
  16   16         3       1        4 org.jfree.chart.ui.StrokeChooserPanel
  17   41         6       0        7 org.jfree.chart.ui.StrokeSample
  18    2         1       0        2 org.jfree.chart.Drawable
  19    5         2       0        3 org.jfree.chart.imagemap.StandardURLTagFragmentGenerator
  20    2         1       0        2 org.jfree.chart.imagemap.URLTagFragmentGenerator
  21   75         7       0        8 org.jfree.chart.imagemap.ImageMapUtilities
  22    5         2       0        3 org.jfree.chart.imagemap.StandardToolTipTagFragmentGenerator
  23    2         1       0        2 org.jfree.chart.imagemap.ToolTipTagFragmentGenerator
  24   10         3       0        4 org.jfree.chart.imagemap.DynamicDriveToolTipTagFragmentGenerator
  25    5         2       0        3 org.jfree.chart.imagemap.OverLIBToolTipTagFragmentGenerator
  26   33         9       0       10 org.jfree.chart.renderer.OutlierList
  27   44        11       0       12 org.jfree.chart.renderer.Outlier
  28    3         2       0        3 org.jfree.chart.renderer.category.BarPainter
  29  168        19       2       20 org.jfree.chart.renderer.category.MinMaxCategoryRenderer
  30  216        12       0       13 org.jfree.chart.renderer.category.StatisticalBarRenderer
  31  126        13       0       14 org.jfree.chart.renderer.category.LevelRenderer
  32  247        35       0       36 org.jfree.chart.renderer.category.LineAndShapeRenderer
  33  329        18       0       19 org.jfree.chart.renderer.category.StackedBarRenderer3D
  34  326        25       0       26 org.jfree.chart.renderer.category.BoxAndWhiskerRenderer
  35  179        12       0       13 org.jfree.chart.renderer.category.StackedAreaRenderer
  36  126         9       0       10 org.jfree.chart.renderer.category.StackedBarRenderer
  37  207        16       0       17 org.jfree.chart.renderer.category.GanttRenderer
  38  266        16       0       17 org.jfree.chart.renderer.category.LineRenderer3D
  39    2         0       0        1 org.jfree.chart.renderer.category.DefaultCategoryItemRenderer
  40  174        15       0       16 org.jfree.chart.renderer.category.WaterfallBarRenderer
  41  479        48       0       48 org.jfree.chart.renderer.category.BarRenderer
  42  104         9       1       12 org.jfree.chart.renderer.category.CategoryStepRenderer
  43  173         7       0        8 org.jfree.chart.renderer.category.LayeredBarRenderer
  44   67         6       0        7 org.jfree.chart.renderer.category.StandardBarPainter
  45   47        13       0       14 org.jfree.chart.renderer.category.CategoryItemRendererState
  46  123         7       0        8 org.jfree.chart.renderer.category.GroupedStackedBarRenderer
  47  154       153       0      154 org.jfree.chart.renderer.category.CategoryItemRenderer
  48  127         7       0        8 org.jfree.chart.renderer.category.AreaRenderer
  49  145         9       0       10 org.jfree.chart.renderer.category.GradientBarPainter
  50  330        17       0       18 org.jfree.chart.renderer.category.BarRenderer3D
  51  578        66       0       67 org.jfree.chart.renderer.category.AbstractCategoryItemRenderer
  52  154        12       0       13 org.jfree.chart.renderer.category.StatisticalLineAndShapeRenderer
  53  165        24       0       25 org.jfree.chart.renderer.category.ScatterRenderer
  54   76         5       0        6 org.jfree.chart.renderer.category.IntervalBarRenderer
  55  112         3       0        4 org.jfree.chart.renderer.RendererUtilities
  56   48        10       0       11 org.jfree.chart.renderer.GrayPaintScale
  57    4         3       0        4 org.jfree.chart.renderer.PaintScale
  58  103        12       0       13 org.jfree.chart.renderer.DefaultPolarItemRenderer
  59    3         1       0        2 org.jfree.chart.renderer.NotOutlierException
  60  132        15       0       16 org.jfree.chart.renderer.WaferMapRenderer
  61  210        63       0        2 org.jfree.chart.renderer.RenderAttributes
  62   13         3       0        4 org.jfree.chart.renderer.RendererState
  63  113        11       1       17 org.jfree.chart.renderer.LookupPaintScale
  64    9         8       0        9 org.jfree.chart.renderer.PolarItemRenderer
  65   30         4       0        5 org.jfree.chart.renderer.AreaRendererEndType
  66  119         7       0        8 org.jfree.chart.renderer.xy.XYBubbleRenderer
  67  223        12       0       13 org.jfree.chart.renderer.xy.StackedXYAreaRenderer2
  68  155       154       0      155 org.jfree.chart.renderer.xy.XYItemRenderer
  69  164        24       0       25 org.jfree.chart.renderer.xy.XYShapeRenderer
  70  116         8       1       11 org.jfree.chart.renderer.xy.XYSplineRenderer
  71   32        11       0       12 org.jfree.chart.renderer.xy.XYItemRendererState
  72  300        34       1       41 org.jfree.chart.renderer.xy.StandardXYItemRenderer
  73  257        22       1       25 org.jfree.chart.renderer.xy.XYAreaRenderer
  74  146        17       0       18 org.jfree.chart.renderer.xy.HighLowRenderer
  75  133        10       0       11 org.jfree.chart.renderer.xy.StackedXYBarRenderer
  76  106         8       1       12 org.jfree.chart.renderer.xy.SamplingXYLineRenderer
  77    3         2       0        3 org.jfree.chart.renderer.xy.XYBarPainter
  78  133        12       0       13 org.jfree.chart.renderer.xy.XYAreaRenderer2
  79  143        17       0       18 org.jfree.chart.renderer.xy.XYErrorRenderer
  80  440        47       1       51 org.jfree.chart.renderer.xy.XYBarRenderer
  81  145         9       0       10 org.jfree.chart.renderer.xy.GradientXYBarPainter
  82    2         0       0        1 org.jfree.chart.renderer.xy.DefaultXYItemRenderer
  83  101        12       1       15 org.jfree.chart.renderer.xy.DeviationRenderer
  84  142        15       0       16 org.jfree.chart.renderer.xy.XYBlockRenderer
  85  675        64       0       63 org.jfree.chart.renderer.xy.AbstractXYItemRenderer
  86  183        16       1       26 org.jfree.chart.renderer.xy.StackedXYAreaRenderer
  87   52         3       0        4 org.jfree.chart.renderer.xy.WindItemRenderer
  88   64        15       0       16 org.jfree.chart.renderer.xy.XYLine3DRenderer
  89  183        18       0       19 org.jfree.chart.renderer.xy.XYStepAreaRenderer
  90  283        31       0       31 org.jfree.chart.renderer.xy.CandlestickRenderer
  91   74         8       0        9 org.jfree.chart.renderer.xy.YIntervalRenderer
  92  341        44       1       50 org.jfree.chart.renderer.xy.XYLineAndShapeRenderer
  93  103        13       0       14 org.jfree.chart.renderer.xy.XYDotRenderer
  94  139         6       0        7 org.jfree.chart.renderer.xy.VectorRenderer
  95   86         9       0       10 org.jfree.chart.renderer.xy.XYStepRenderer
  96  163         5       1       21 org.jfree.chart.renderer.xy.CyclicXYItemRenderer
  97  266        23       0       24 org.jfree.chart.renderer.xy.XYBoxAndWhiskerRenderer
  98  475        25       0       26 org.jfree.chart.renderer.xy.XYDifferenceRenderer
  99  124         8       0        9 org.jfree.chart.renderer.xy.ClusteredXYBarRenderer
 100   67         6       0        7 org.jfree.chart.renderer.xy.StandardXYBarPainter
 101   34         8       0        9 org.jfree.chart.renderer.OutlierListCollection
 102  851       158       0      159 org.jfree.chart.renderer.AbstractRenderer
 103   32         3       0        4 org.jfree.chart.servlet.DisplayChart
 104  105        14       0       15 org.jfree.chart.servlet.ServletUtilities
 105   18         5       0        6 org.jfree.chart.servlet.ChartDeleter
 106  113        26       0       27 org.jfree.chart.needle.MeterNeedle
 107   36         4       0        5 org.jfree.chart.needle.MiddlePinNeedle
 108   24         4       0        5 org.jfree.chart.needle.WindNeedle
 109   46         4       0        5 org.jfree.chart.needle.PointerNeedle
 110   26         4       0        5 org.jfree.chart.needle.ShipNeedle
 111   62         5       0        6 org.jfree.chart.needle.LongNeedle
 112   50         5       0        6 org.jfree.chart.needle.ArrowNeedle
 113   35         4       0        5 org.jfree.chart.needle.PinNeedle
 114   28         4       0        5 org.jfree.chart.needle.PlumNeedle
 115   21         4       0        5 org.jfree.chart.needle.LineNeedle
 116  290        56       0       57 org.jfree.chart.LegendItem
 117   15        10       0       11 org.jfree.chart.panel.AbstractMouseHandler
 118   85        12       0       13 org.jfree.chart.panel.RegionSelectionHandler
 119  113         5       0        3 org.jfree.chart.panel.ZoomHandler
 120   49         4       0        5 org.jfree.chart.panel.PanHandler
 121  285        20       0       19 org.jfree.chart.panel.CrosshairOverlay
 122    4         3       0        4 org.jfree.chart.panel.Overlay
 123   20         5       0        6 org.jfree.chart.panel.AbstractOverlay
 124  198        19       0       20 org.jfree.chart.plot.CombinedRangeCategoryPlot
 125   31         5       0        6 org.jfree.chart.plot.PieLabelLinkStyle
 126    7         6       0        7 org.jfree.chart.plot.DrawingSupplier
 127  235        24       0       25 org.jfree.chart.plot.MultiplePiePlot
 128    6         5       0        6 org.jfree.chart.plot.Pannable
 129  316        49       0       50 org.jfree.chart.plot.FastScatterPlot
 130   84        24       0       25 org.jfree.chart.plot.CrosshairState
 131    2         1       0        2 org.jfree.chart.plot.XYCrosshairState
 132    6         2       0        3 org.jfree.chart.plot.PlotState
 133   27         5       0        6 org.jfree.chart.plot.SeriesRenderingOrder
 134  141        13       0       14 org.jfree.chart.plot.WaferMapPlot
 135  220        40       0       41 org.jfree.chart.plot.Crosshair
 136  176        17       0       18 org.jfree.chart.plot.DefaultDrawingSupplier
 137   68        14       0       15 org.jfree.chart.plot.PlotRenderingInfo
 138  377        59       0       60 org.jfree.chart.plot.PolarPlot
 139  178        21       0       22 org.jfree.chart.plot.RingPlot
 140   10         9       0       10 org.jfree.chart.plot.Zoomable
 141    8         1       0        2 org.jfree.chart.plot.PlotUtilities
 142   15         6       0        7 org.jfree.chart.plot.AbstractPieLabelDistributor
 143    6         5       0        6 org.jfree.chart.plot.Selectable
 144   56        10       0       11 org.jfree.chart.plot.MeterInterval
 145    2         1       0        2 org.jfree.chart.plot.dial.DialLayerChangeListener
 146   41        11       0       12 org.jfree.chart.plot.dial.AbstractDialLayer
 147  151        25       0       26 org.jfree.chart.plot.dial.ArcDialFrame
 148    7         2       0        3 org.jfree.chart.plot.dial.DialLayerChangeEvent
 149  116        22       0       23 org.jfree.chart.plot.dial.StandardDialRange
 150    2         1       0        2 org.jfree.chart.plot.dial.DialFrame
 151  104        20       0       21 org.jfree.chart.plot.dial.DialTextAnnotation
 152   57        13       0       14 org.jfree.chart.plot.dial.DialBackground
 153  282        49       0       50 org.jfree.chart.plot.dial.StandardDialScale
 154    7         6       0        7 org.jfree.chart.plot.dial.DialLayer
 155    3         2       0        3 org.jfree.chart.plot.dial.DialScale
 156   82        16       0       17 org.jfree.chart.plot.dial.DialCap
 157   92        17       0       18 org.jfree.chart.plot.dial.StandardDialFrame
 158  235        40       0       41 org.jfree.chart.plot.dial.DialValueIndicator
 159  273        41       0       42 org.jfree.chart.plot.dial.DialPlot
 160  190        10       2       37 org.jfree.chart.plot.dial.DialPointer
 161   31         5       0        6 org.jfree.chart.plot.DialShape
 162  439        55       0       56 org.jfree.chart.plot.MeterPlot
 163   26         6       0        7 org.jfree.chart.plot.ValueMarker
 164    2         1       0        2 org.jfree.chart.plot.ValueAxisPlot
 165  435        12       0       13 org.jfree.chart.plot.PiePlot3D
 166   27         5       0        6 org.jfree.chart.plot.DatasetRenderingOrder
 167   55        21       0       22 org.jfree.chart.plot.PiePlotState
 168 1691       223       0      224 org.jfree.chart.plot.CategoryPlot
 169 1982       233       0      234 org.jfree.chart.plot.XYPlot
 170   77        16       0       17 org.jfree.chart.plot.PieLabelRecord
 171   47        11       0       12 org.jfree.chart.plot.IntervalMarker
 172 1171       138       0      136 org.jfree.chart.plot.PiePlot
 173   36         8       0        9 org.jfree.chart.plot.CategoryMarker
 174  510        72       0       73 org.jfree.chart.plot.ThermometerPlot
 175   42         7       0        8 org.jfree.chart.plot.CategoryCrosshairState
 176  217        24       0       25 org.jfree.chart.plot.CombinedRangeXYPlot
 177  228        25       0       26 org.jfree.chart.plot.CombinedDomainXYPlot
 178  530        68       0       69 org.jfree.chart.plot.SpiderWebPlot
 179  175        35       0       36 org.jfree.chart.plot.Marker
 180   69         9       0       10 org.jfree.chart.plot.PieLabelDistributor
 181  420        67       0       68 org.jfree.chart.plot.Plot
 182  140        42       0        2 org.jfree.chart.plot.PieSelectionAttributes
 183  230        24       0       25 org.jfree.chart.plot.CombinedDomainCategoryPlot
 184  312        34       0       35 org.jfree.chart.plot.CompassPlot
 185   28         5       0        6 org.jfree.chart.plot.PlotOrientation
 186   31         5       0        6 org.jfree.chart.util.LengthAdjustmentType
 187   14         8       0        9 org.jfree.chart.util.ApplicationFrame
 188  193        29       0       30 org.jfree.chart.util.RelativeDateFormat
 189  176        29       0       30 org.jfree.chart.util.RectangleInsets
 190    2         1       0        2 org.jfree.chart.util.GradientPaintTransformer
 191   27         5       0        6 org.jfree.chart.util.UnitType
 192   54         9       0       10 org.jfree.chart.util.StrokeMap
 193   69        12       0       12 org.jfree.chart.util.RefineryUtilities
 194   39         7       0        8 org.jfree.chart.util.StandardGradientPaintTransformer
 195   54         1       0        2 org.jfree.chart.util.LineUtilities
 196   86        13       0       14 org.jfree.chart.util.AbstractObjectList
 197   32         9       0       10 org.jfree.chart.util.Size2D
 198   54         9       0       10 org.jfree.chart.util.PaintMap
 199   28         2       0        3 org.jfree.chart.util.AttributedStringUtilities
 200   32         6       0        7 org.jfree.chart.util.Rotation
 201    2         1       0        2 org.jfree.chart.util.PublicCloneable
 202   27         5       0        6 org.jfree.chart.util.TableOrder
 203   66        11       0       12 org.jfree.chart.util.LogFormat
 204   14         4       0        5 org.jfree.chart.util.StringUtilities
 205   16         2       0        3 org.jfree.chart.util.NumberCellRenderer
 206  287        14       0       15 org.jfree.chart.util.SerialUtilities
 207   28         4       0        5 org.jfree.chart.util.XYCoordinateType
