Nr.   Classes Functions      NCSS  Javadocs Package
  1        31       587      2839       439 com.fasterxml.jackson.core
  2         4         8        33         7 com.fasterxml.jackson.core.async
  3         3       154       971        32 com.fasterxml.jackson.core.base
  4         3        25       363         1 com.fasterxml.jackson.core.base64
  5         9       196      1581        37 com.fasterxml.jackson.core.filter
  6         5        25       217        23 com.fasterxml.jackson.core.format
  7        21       183      1879        50 com.fasterxml.jackson.core.io
  8        36       647     10375       113 com.fasterxml.jackson.core.json
  9        15       171      2971        16 com.fasterxml.jackson.core.json.async
 10        13        81      1288        22 com.fasterxml.jackson.core.main
 11        15       205      2764        15 com.fasterxml.jackson.core.read
 12        13       142      1482        47 com.fasterxml.jackson.core.sym
 13         4        43       150         1 com.fasterxml.jackson.core.testsupport
 14         3        29       108        14 com.fasterxml.jackson.core.type
 15        22       349      1832        83 com.fasterxml.jackson.core.util
 16         2         7        88         0 com.fasterxml.jackson.failing
 17         3        21       402         2 com.fasterxml.jackson.failing.async
 18         9        53       609         7 perf
    --------- --------- --------- ---------
          211      2926     29952       909 Total

 Packages   Classes Functions      NCSS  Javadocs | per
-------------------------------------------------------------
    18.00    211.00   2926.00  29952.00    909.00 | Project
              11.72    162.56   1664.00     50.50 | Package
                        13.87    141.95      4.31 | Class
                                  10.24      0.31 | Function

Nr. NCSS Functions Classes Javadocs Class
  1   33         5       0        1 perf.ManualSmallTokenRead
  2   33         5       0        1 perf.ManualIntRead
  3   54         6       0        0 perf.ParserTestBase
  4  172         9       4        0 perf.MediaItem
  5  128         6       0        0 perf.ManualCharAccessTest
  6   19         4       0        1 perf.EnumByBytesLookup
  7   67        10       0        3 perf.Trie
  8   47         5       0        0 perf.ManualReadPerfWithMedia
  9   36         3       1        1 perf.ConcurrencyReadTest
 10   41         2       0        0 com.fasterxml.jackson.core.sym.TestSymbolsWithMediaItem
 11   68         3       1        2 com.fasterxml.jackson.core.sym.TestHashCollisionChars
 12   44         7       0        1 com.fasterxml.jackson.core.sym.SymbolsViaParserTest
 13   53         7       1        2 com.fasterxml.jackson.core.sym.SymbolTableMergingTest
 14  213        17       0        1 com.fasterxml.jackson.core.sym.TestSymbolTables
 15   75         5       0        2 com.fasterxml.jackson.core.sym.TestByteBasedSymbols
 16  305        28       1        2 com.fasterxml.jackson.core.BaseTest
 17   11         4       0        0 com.fasterxml.jackson.core.testsupport.ThrottledInputStream
 18   31         2       0        1 com.fasterxml.jackson.core.testsupport.AsyncReaderWrapperForByteArray
 19   41        18       0        0 com.fasterxml.jackson.core.testsupport.MockDataInput
 20   47        19       0        0 com.fasterxml.jackson.core.testsupport.AsyncReaderWrapper
 21  177         4       0        0 com.fasterxml.jackson.core.PointerFromContextTest
 22  151         4       4        2 com.fasterxml.jackson.core.util.TestDelegates
 23   59         6       0        1 com.fasterxml.jackson.core.util.TestNumberPrinting
 24   55         5       0        1 com.fasterxml.jackson.core.util.TestTextBuffer
 25   89         8       0        0 com.fasterxml.jackson.core.util.TestDefaultPrettyPrinter
 26   13         5       0        0 com.fasterxml.jackson.core.util.TestVersionUtil
 27   32         2       0        1 com.fasterxml.jackson.core.util.TestSerializedString
 28   16         1       0        0 com.fasterxml.jackson.core.util.ByteArrayBuilderTest
 29    8         1       0        0 com.fasterxml.jackson.core.util.TestCharTypes
 30   21         4       0        1 com.fasterxml.jackson.core.TestVersions
 31  113        10       0        0 com.fasterxml.jackson.core.TestJsonPointer
 32  221        17       0        0 com.fasterxml.jackson.core.read.TrailingCommasTest
 33  172         7       0        0 com.fasterxml.jackson.core.read.NumberCoercionTest
 34  134         8       0        0 com.fasterxml.jackson.core.read.ValueConversionsTest
 35  442        31       0        6 com.fasterxml.jackson.core.read.JsonParserTest
 36  364        21       0        2 com.fasterxml.jackson.core.read.NonStandardParserFeaturesTest
 37  363        24       0        0 com.fasterxml.jackson.core.read.NextXxxAccessTest
 38  154        17       0        2 com.fasterxml.jackson.core.read.CommentParsingTest
 39  388        31       0        3 com.fasterxml.jackson.core.read.NumberParsingTest
 40   27         3       0        0 com.fasterxml.jackson.core.read.ParserSymbolHandlingTest
 41   65         9       0        0 com.fasterxml.jackson.core.read.ParserErrorHandlingTest
 42   20         2       0        0 com.fasterxml.jackson.core.read.UTF32ParseTest
 43   83         6       0        0 com.fasterxml.jackson.core.read.ParserDupHandlingTest
 44   92        14       0        1 com.fasterxml.jackson.core.read.ParserScopeMatchingTest
 45   23         3       0        0 com.fasterxml.jackson.core.read.DataInputTest
 46  142        12       0        1 com.fasterxml.jackson.core.read.UTF8NamesParseTest
 47   14         4       0        0 com.fasterxml.jackson.core.async.AsyncTestBase
 48  183        14       0        0 com.fasterxml.jackson.core.base64.Base64BinaryParsingTest
 49  106         6       0        1 com.fasterxml.jackson.core.base64.Base64GenerationTest
 50   63         5       0        0 com.fasterxml.jackson.core.base64.Base64CodecTest
 51   26         1       0        0 com.fasterxml.jackson.core.io.TestMergedStream
 52   43         1       0        0 com.fasterxml.jackson.core.io.TestIOContext
 53   28         1       0        0 com.fasterxml.jackson.core.io.SegmentedStringWriterTest
 54   81         9       0        0 com.fasterxml.jackson.core.io.TestJsonStringEncoder
 55  100         5       0        0 com.fasterxml.jackson.core.io.UTF8WriterTest
 56   12         1       0        0 com.fasterxml.jackson.core.io.TestCharTypes
 57   55         4       1        0 com.fasterxml.jackson.core.TestLocation
 58   49         2       0        0 com.fasterxml.jackson.core.json.LocationOffsetsTest
 59  162        11       0        1 com.fasterxml.jackson.core.json.StringGenerationFromReaderTest
 60  125         9       0        1 com.fasterxml.jackson.core.json.ArrayGenerationTest
 61   62         7       0        0 com.fasterxml.jackson.core.json.GeneratorFailFromReaderTest
 62  175        11       0        1 com.fasterxml.jackson.core.json.StringGenerationTest
 63   42         5       0        1 com.fasterxml.jackson.core.json.TestMaxErrorSize
 64   29         3       0        0 com.fasterxml.jackson.core.json.RawValueWithSurrogatesTest
 65   50         4       0        0 com.fasterxml.jackson.core.json.TestParserOverrides
 66  107         8       1        2 com.fasterxml.jackson.core.json.TestCustomEscaping
 67   82        12       0        6 com.fasterxml.jackson.core.json.RequestPayloadOnExceptionTest
 68   45         2       2        1 com.fasterxml.jackson.core.json.TestDecorators
 69   32         4       0        1 com.fasterxml.jackson.core.json.TestWithTonsaSymbols
 70   66         3       0        0 com.fasterxml.jackson.core.json.TestUtf8Generator
 71   62         5       0        1 com.fasterxml.jackson.core.json.async.AsyncCharEscapingTest
 72  168         8       0        0 com.fasterxml.jackson.core.json.async.AsyncNumberCoercionTest
 73   84         5       0        1 com.fasterxml.jackson.core.json.async.AsyncParserNamesTest
 74   63         3       0        0 com.fasterxml.jackson.core.json.async.AsyncStringObjectTest
